CVE ID,Link to CVE,CVSS_Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Type(s),Year
CVE-2015-5949,https://www.cvedetails.com/cve/CVE-2015-5949/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5949,https://www.cvedetails.com/cve/CVE-2015-5949/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5945,https://www.cvedetails.com/cve/CVE-2015-5945/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5944,https://www.cvedetails.com/cve/CVE-2015-5944/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5944,https://www.cvedetails.com/cve/CVE-2015-5944/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5944,https://www.cvedetails.com/cve/CVE-2015-5944/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5944,https://www.cvedetails.com/cve/CVE-2015-5944/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5943,https://www.cvedetails.com/cve/CVE-2015-5943/,4.3,None,Partial,None,Medium,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5942,https://www.cvedetails.com/cve/CVE-2015-5942/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5942,https://www.cvedetails.com/cve/CVE-2015-5942/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5942,https://www.cvedetails.com/cve/CVE-2015-5942/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5942,https://www.cvedetails.com/cve/CVE-2015-5942/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5940,https://www.cvedetails.com/cve/CVE-2015-5940/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5940,https://www.cvedetails.com/cve/CVE-2015-5940/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5940,https://www.cvedetails.com/cve/CVE-2015-5940/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5940,https://www.cvedetails.com/cve/CVE-2015-5940/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5939,https://www.cvedetails.com/cve/CVE-2015-5939/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5939,https://www.cvedetails.com/cve/CVE-2015-5939/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5939,https://www.cvedetails.com/cve/CVE-2015-5939/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5939,https://www.cvedetails.com/cve/CVE-2015-5939/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5938,https://www.cvedetails.com/cve/CVE-2015-5938/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5938,https://www.cvedetails.com/cve/CVE-2015-5938/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5938,https://www.cvedetails.com/cve/CVE-2015-5938/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5938,https://www.cvedetails.com/cve/CVE-2015-5938/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5937,https://www.cvedetails.com/cve/CVE-2015-5937/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5937,https://www.cvedetails.com/cve/CVE-2015-5937/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5937,https://www.cvedetails.com/cve/CVE-2015-5937/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5937,https://www.cvedetails.com/cve/CVE-2015-5937/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5936,https://www.cvedetails.com/cve/CVE-2015-5936/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5936,https://www.cvedetails.com/cve/CVE-2015-5936/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5936,https://www.cvedetails.com/cve/CVE-2015-5936/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5936,https://www.cvedetails.com/cve/CVE-2015-5936/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5935,https://www.cvedetails.com/cve/CVE-2015-5935/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5935,https://www.cvedetails.com/cve/CVE-2015-5935/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5935,https://www.cvedetails.com/cve/CVE-2015-5935/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5935,https://www.cvedetails.com/cve/CVE-2015-5935/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5934,https://www.cvedetails.com/cve/CVE-2015-5934/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5934,https://www.cvedetails.com/cve/CVE-2015-5934/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5934,https://www.cvedetails.com/cve/CVE-2015-5934/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5934,https://www.cvedetails.com/cve/CVE-2015-5934/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5933,https://www.cvedetails.com/cve/CVE-2015-5933/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5933,https://www.cvedetails.com/cve/CVE-2015-5933/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5933,https://www.cvedetails.com/cve/CVE-2015-5933/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5933,https://www.cvedetails.com/cve/CVE-2015-5933/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5932,https://www.cvedetails.com/cve/CVE-2015-5932/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5931,https://www.cvedetails.com/cve/CVE-2015-5931/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5931,https://www.cvedetails.com/cve/CVE-2015-5931/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5931,https://www.cvedetails.com/cve/CVE-2015-5931/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5931,https://www.cvedetails.com/cve/CVE-2015-5931/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5930,https://www.cvedetails.com/cve/CVE-2015-5930/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5930,https://www.cvedetails.com/cve/CVE-2015-5930/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5930,https://www.cvedetails.com/cve/CVE-2015-5930/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5930,https://www.cvedetails.com/cve/CVE-2015-5930/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5929,https://www.cvedetails.com/cve/CVE-2015-5929/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5929,https://www.cvedetails.com/cve/CVE-2015-5929/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5929,https://www.cvedetails.com/cve/CVE-2015-5929/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5929,https://www.cvedetails.com/cve/CVE-2015-5929/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5928,https://www.cvedetails.com/cve/CVE-2015-5928/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5928,https://www.cvedetails.com/cve/CVE-2015-5928/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5928,https://www.cvedetails.com/cve/CVE-2015-5928/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5928,https://www.cvedetails.com/cve/CVE-2015-5928/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5927,https://www.cvedetails.com/cve/CVE-2015-5927/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5927,https://www.cvedetails.com/cve/CVE-2015-5927/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5927,https://www.cvedetails.com/cve/CVE-2015-5927/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5927,https://www.cvedetails.com/cve/CVE-2015-5927/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5926,https://www.cvedetails.com/cve/CVE-2015-5926/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5926,https://www.cvedetails.com/cve/CVE-2015-5926/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5926,https://www.cvedetails.com/cve/CVE-2015-5926/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5926,https://www.cvedetails.com/cve/CVE-2015-5926/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5925,https://www.cvedetails.com/cve/CVE-2015-5925/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5925,https://www.cvedetails.com/cve/CVE-2015-5925/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5925,https://www.cvedetails.com/cve/CVE-2015-5925/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5925,https://www.cvedetails.com/cve/CVE-2015-5925/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5924,https://www.cvedetails.com/cve/CVE-2015-5924/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5924,https://www.cvedetails.com/cve/CVE-2015-5924/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2015
CVE-2015-5924,https://www.cvedetails.com/cve/CVE-2015-5924/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5924,https://www.cvedetails.com/cve/CVE-2015-5924/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5921,https://www.cvedetails.com/cve/CVE-2015-5921/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-5919,https://www.cvedetails.com/cve/CVE-2015-5919/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5919,https://www.cvedetails.com/cve/CVE-2015-5919/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5919,https://www.cvedetails.com/cve/CVE-2015-5919/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5919,https://www.cvedetails.com/cve/CVE-2015-5919/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5918,https://www.cvedetails.com/cve/CVE-2015-5918/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5918,https://www.cvedetails.com/cve/CVE-2015-5918/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5918,https://www.cvedetails.com/cve/CVE-2015-5918/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5918,https://www.cvedetails.com/cve/CVE-2015-5918/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5917,https://www.cvedetails.com/cve/CVE-2015-5917/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-5917,https://www.cvedetails.com/cve/CVE-2015-5917/,5.0,None,None,Partial,Low,Not required,None,Overflow,2015
CVE-2015-5916,https://www.cvedetails.com/cve/CVE-2015-5916/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-5909,https://www.cvedetails.com/cve/CVE-2015-5909/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-5906,https://www.cvedetails.com/cve/CVE-2015-5906/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-5903,https://www.cvedetails.com/cve/CVE-2015-5903/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5903,https://www.cvedetails.com/cve/CVE-2015-5903/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5903,https://www.cvedetails.com/cve/CVE-2015-5903/,10.0,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5903,https://www.cvedetails.com/cve/CVE-2015-5903/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5902,https://www.cvedetails.com/cve/CVE-2015-5902/,4.9,None,None,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5900,https://www.cvedetails.com/cve/CVE-2015-5900/,7.1,None,None,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5899,https://www.cvedetails.com/cve/CVE-2015-5899/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5899,https://www.cvedetails.com/cve/CVE-2015-5899/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5899,https://www.cvedetails.com/cve/CVE-2015-5899/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5899,https://www.cvedetails.com/cve/CVE-2015-5899/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5897,https://www.cvedetails.com/cve/CVE-2015-5897/,4.6,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2015
CVE-2015-5896,https://www.cvedetails.com/cve/CVE-2015-5896/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5896,https://www.cvedetails.com/cve/CVE-2015-5896/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5896,https://www.cvedetails.com/cve/CVE-2015-5896/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5896,https://www.cvedetails.com/cve/CVE-2015-5896/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5891,https://www.cvedetails.com/cve/CVE-2015-5891/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5891,https://www.cvedetails.com/cve/CVE-2015-5891/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5891,https://www.cvedetails.com/cve/CVE-2015-5891/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5891,https://www.cvedetails.com/cve/CVE-2015-5891/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5890,https://www.cvedetails.com/cve/CVE-2015-5890/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5890,https://www.cvedetails.com/cve/CVE-2015-5890/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5890,https://www.cvedetails.com/cve/CVE-2015-5890/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5890,https://www.cvedetails.com/cve/CVE-2015-5890/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5885,https://www.cvedetails.com/cve/CVE-2015-5885/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-5882,https://www.cvedetails.com/cve/CVE-2015-5882/,7.2,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5880,https://www.cvedetails.com/cve/CVE-2015-5880/,4.3,Partial,None,None,Medium,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5880,https://www.cvedetails.com/cve/CVE-2015-5880/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-5879,https://www.cvedetails.com/cve/CVE-2015-5879/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-5879,https://www.cvedetails.com/cve/CVE-2015-5879/,5.0,None,None,Partial,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5877,https://www.cvedetails.com/cve/CVE-2015-5877/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5877,https://www.cvedetails.com/cve/CVE-2015-5877/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5877,https://www.cvedetails.com/cve/CVE-2015-5877/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5877,https://www.cvedetails.com/cve/CVE-2015-5877/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5876,https://www.cvedetails.com/cve/CVE-2015-5876/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5876,https://www.cvedetails.com/cve/CVE-2015-5876/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-5876,https://www.cvedetails.com/cve/CVE-2015-5876/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-5876,https://www.cvedetails.com/cve/CVE-2015-5876/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-5874,https://www.cvedetails.com/cve/CVE-2015-5874/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-5874,https://www.cvedetails.com/cve/CVE-2015-5874/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2015
CVE-2015-5874,https://www.cvedetails.com/cve/CVE-2015-5874/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2015
CVE-2015-5874,https://www.cvedetails.com/cve/CVE-2015-5874/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2015
CVE-2015-5873,https://www.cvedetails.com/cve/CVE-2015-5873/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5873,https://www.cvedetails.com/cve/CVE-2015-5873/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5873,https://www.cvedetails.com/cve/CVE-2015-5873/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5873,https://www.cvedetails.com/cve/CVE-2015-5873/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5872,https://www.cvedetails.com/cve/CVE-2015-5872/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5872,https://www.cvedetails.com/cve/CVE-2015-5872/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5872,https://www.cvedetails.com/cve/CVE-2015-5872/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5872,https://www.cvedetails.com/cve/CVE-2015-5872/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5871,https://www.cvedetails.com/cve/CVE-2015-5871/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5871,https://www.cvedetails.com/cve/CVE-2015-5871/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5871,https://www.cvedetails.com/cve/CVE-2015-5871/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5871,https://www.cvedetails.com/cve/CVE-2015-5871/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5868,https://www.cvedetails.com/cve/CVE-2015-5868/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5868,https://www.cvedetails.com/cve/CVE-2015-5868/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5868,https://www.cvedetails.com/cve/CVE-2015-5868/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5868,https://www.cvedetails.com/cve/CVE-2015-5868/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5867,https://www.cvedetails.com/cve/CVE-2015-5867/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5867,https://www.cvedetails.com/cve/CVE-2015-5867/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-5867,https://www.cvedetails.com/cve/CVE-2015-5867/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-5867,https://www.cvedetails.com/cve/CVE-2015-5867/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-5866,https://www.cvedetails.com/cve/CVE-2015-5866/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5866,https://www.cvedetails.com/cve/CVE-2015-5866/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-5866,https://www.cvedetails.com/cve/CVE-2015-5866/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-5866,https://www.cvedetails.com/cve/CVE-2015-5866/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-5865,https://www.cvedetails.com/cve/CVE-2015-5865/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-5862,https://www.cvedetails.com/cve/CVE-2015-5862/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5862,https://www.cvedetails.com/cve/CVE-2015-5862/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2015
CVE-2015-5862,https://www.cvedetails.com/cve/CVE-2015-5862/,4.3,None,None,Partial,Medium,Not required,None,Memory corruption,2015
CVE-2015-5860,https://www.cvedetails.com/cve/CVE-2015-5860/,5.0,Partial,None,None,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5860,https://www.cvedetails.com/cve/CVE-2015-5860/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-5859,https://www.cvedetails.com/cve/CVE-2015-5859/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-5858,https://www.cvedetails.com/cve/CVE-2015-5858/,5.0,Partial,None,None,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5858,https://www.cvedetails.com/cve/CVE-2015-5858/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2015
CVE-2015-5856,https://www.cvedetails.com/cve/CVE-2015-5856/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5855,https://www.cvedetails.com/cve/CVE-2015-5855/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2015
CVE-2015-5849,https://www.cvedetails.com/cve/CVE-2015-5849/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5848,https://www.cvedetails.com/cve/CVE-2015-5848/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5848,https://www.cvedetails.com/cve/CVE-2015-5848/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5848,https://www.cvedetails.com/cve/CVE-2015-5848/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5848,https://www.cvedetails.com/cve/CVE-2015-5848/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5847,https://www.cvedetails.com/cve/CVE-2015-5847/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5847,https://www.cvedetails.com/cve/CVE-2015-5847/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5847,https://www.cvedetails.com/cve/CVE-2015-5847/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5847,https://www.cvedetails.com/cve/CVE-2015-5847/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5846,https://www.cvedetails.com/cve/CVE-2015-5846/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5846,https://www.cvedetails.com/cve/CVE-2015-5846/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-5846,https://www.cvedetails.com/cve/CVE-2015-5846/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-5846,https://www.cvedetails.com/cve/CVE-2015-5846/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-5845,https://www.cvedetails.com/cve/CVE-2015-5845/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5845,https://www.cvedetails.com/cve/CVE-2015-5845/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-5845,https://www.cvedetails.com/cve/CVE-2015-5845/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-5845,https://www.cvedetails.com/cve/CVE-2015-5845/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-5844,https://www.cvedetails.com/cve/CVE-2015-5844/,9.3,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2015
CVE-2015-5844,https://www.cvedetails.com/cve/CVE-2015-5844/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2015
CVE-2015-5844,https://www.cvedetails.com/cve/CVE-2015-5844/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2015
CVE-2015-5844,https://www.cvedetails.com/cve/CVE-2015-5844/,9.3,Complete,Complete,Complete,Medium,Not required,None,Memory corruption,2015
CVE-2015-5843,https://www.cvedetails.com/cve/CVE-2015-5843/,7.2,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2015
CVE-2015-5843,https://www.cvedetails.com/cve/CVE-2015-5843/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2015
CVE-2015-5843,https://www.cvedetails.com/cve/CVE-2015-5843/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2015
CVE-2015-5843,https://www.cvedetails.com/cve/CVE-2015-5843/,7.2,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2015
CVE-2015-5840,https://www.cvedetails.com/cve/CVE-2015-5840/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2015
CVE-2015-5840,https://www.cvedetails.com/cve/CVE-2015-5840/,5.0,None,None,Partial,Low,Not required,None,Overflow,2015
CVE-2015-5839,https://www.cvedetails.com/cve/CVE-2015-5839/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2015
CVE-2015-5837,https://www.cvedetails.com/cve/CVE-2015-5837/,4.3,None,Partial,None,Medium,Not required,None,Bypass a restriction or similar,2015
