CVE ID,Link to CVE,CVSS_Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Type(s),Year
CVE-2019-12043,https://www.cvedetails.com/cve/CVE-2019-12043/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-12041,https://www.cvedetails.com/cve/CVE-2019-12041/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-12017,https://www.cvedetails.com/cve/CVE-2019-12017/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11996,https://www.cvedetails.com/cve/CVE-2019-11996/,10.0,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2019
CVE-2019-11992,https://www.cvedetails.com/cve/CVE-2019-11992/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11991,https://www.cvedetails.com/cve/CVE-2019-11991/,9.7,Partial,Complete,Complete,Low,Not required,None,Obtain Information,2019
CVE-2019-11989,https://www.cvedetails.com/cve/CVE-2019-11989/,7.1,None,None,Complete,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11983,https://www.cvedetails.com/cve/CVE-2019-11983/,8.3,Partial,Partial,Complete,Medium,Not required,None,Overflow,2019
CVE-2019-11982,https://www.cvedetails.com/cve/CVE-2019-11982/,7.6,Complete,Complete,Complete,High,Not required,None,Cross Site Scripting,2019
CVE-2019-11957,https://www.cvedetails.com/cve/CVE-2019-11957/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-11949,https://www.cvedetails.com/cve/CVE-2019-11949/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-11945,https://www.cvedetails.com/cve/CVE-2019-11945/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-11944,https://www.cvedetails.com/cve/CVE-2019-11944/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-11937,https://www.cvedetails.com/cve/CVE-2019-11937/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-11933,https://www.cvedetails.com/cve/CVE-2019-11933/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-11933,https://www.cvedetails.com/cve/CVE-2019-11933/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11933,https://www.cvedetails.com/cve/CVE-2019-11933/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11932,https://www.cvedetails.com/cve/CVE-2019-11932/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11932,https://www.cvedetails.com/cve/CVE-2019-11932/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11931,https://www.cvedetails.com/cve/CVE-2019-11931/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-11930,https://www.cvedetails.com/cve/CVE-2019-11930/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11929,https://www.cvedetails.com/cve/CVE-2019-11929/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11929,https://www.cvedetails.com/cve/CVE-2019-11929/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11927,https://www.cvedetails.com/cve/CVE-2019-11927/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-11923,https://www.cvedetails.com/cve/CVE-2019-11923/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-11895,https://www.cvedetails.com/cve/CVE-2019-11895/,7.1,None,None,Complete,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11890,https://www.cvedetails.com/cve/CVE-2019-11890/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-11889,https://www.cvedetails.com/cve/CVE-2019-11889/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-11888,https://www.cvedetails.com/cve/CVE-2019-11888/,7.5,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2019
CVE-2019-11888,https://www.cvedetails.com/cve/CVE-2019-11888/,7.5,Partial,Partial,Partial,Low,Not required,None,Obtain Information,2019
CVE-2019-11887,https://www.cvedetails.com/cve/CVE-2019-11887/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11886,https://www.cvedetails.com/cve/CVE-2019-11886/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2019
CVE-2019-11880,https://www.cvedetails.com/cve/CVE-2019-11880/,5.0,Partial,None,None,Low,Not required,None,Sql Injection,2019
CVE-2019-11877,https://www.cvedetails.com/cve/CVE-2019-11877/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11876,https://www.cvedetails.com/cve/CVE-2019-11876/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11873,https://www.cvedetails.com/cve/CVE-2019-11873/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11873,https://www.cvedetails.com/cve/CVE-2019-11873/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11872,https://www.cvedetails.com/cve/CVE-2019-11872/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11870,https://www.cvedetails.com/cve/CVE-2019-11870/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11869,https://www.cvedetails.com/cve/CVE-2019-11869/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11846,https://www.cvedetails.com/cve/CVE-2019-11846/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11845,https://www.cvedetails.com/cve/CVE-2019-11845/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11844,https://www.cvedetails.com/cve/CVE-2019-11844/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11839,https://www.cvedetails.com/cve/CVE-2019-11839/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11838,https://www.cvedetails.com/cve/CVE-2019-11838/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11832,https://www.cvedetails.com/cve/CVE-2019-11832/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-11831,https://www.cvedetails.com/cve/CVE-2019-11831/,7.5,Partial,Partial,Partial,Low,Not required,None,Directory traversal,2019
CVE-2019-11831,https://www.cvedetails.com/cve/CVE-2019-11831/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-11830,https://www.cvedetails.com/cve/CVE-2019-11830/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-11829,https://www.cvedetails.com/cve/CVE-2019-11829/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11821,https://www.cvedetails.com/cve/CVE-2019-11821/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11821,https://www.cvedetails.com/cve/CVE-2019-11821/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2019
CVE-2019-11818,https://www.cvedetails.com/cve/CVE-2019-11818/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11814,https://www.cvedetails.com/cve/CVE-2019-11814/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11813,https://www.cvedetails.com/cve/CVE-2019-11813/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11812,https://www.cvedetails.com/cve/CVE-2019-11812/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11810,https://www.cvedetails.com/cve/CVE-2019-11810/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-11809,https://www.cvedetails.com/cve/CVE-2019-11809/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11776,https://www.cvedetails.com/cve/CVE-2019-11776/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11768,https://www.cvedetails.com/cve/CVE-2019-11768/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2019
CVE-2019-11744,https://www.cvedetails.com/cve/CVE-2019-11744/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11741,https://www.cvedetails.com/cve/CVE-2019-11741/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11740,https://www.cvedetails.com/cve/CVE-2019-11740/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-11738,https://www.cvedetails.com/cve/CVE-2019-11738/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2019
CVE-2019-11736,https://www.cvedetails.com/cve/CVE-2019-11736/,4.4,Partial,Partial,Partial,Medium,Not required,None,Gain privileges,2019
CVE-2019-11735,https://www.cvedetails.com/cve/CVE-2019-11735/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2019
CVE-2019-11734,https://www.cvedetails.com/cve/CVE-2019-11734/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2019
CVE-2019-11729,https://www.cvedetails.com/cve/CVE-2019-11729/,5.0,None,None,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11720,https://www.cvedetails.com/cve/CVE-2019-11720/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11716,https://www.cvedetails.com/cve/CVE-2019-11716/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-11715,https://www.cvedetails.com/cve/CVE-2019-11715/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11712,https://www.cvedetails.com/cve/CVE-2019-11712/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2019
CVE-2019-11712,https://www.cvedetails.com/cve/CVE-2019-11712/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2019
CVE-2019-11710,https://www.cvedetails.com/cve/CVE-2019-11710/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2019
CVE-2019-11709,https://www.cvedetails.com/cve/CVE-2019-11709/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2019
CVE-2019-11705,https://www.cvedetails.com/cve/CVE-2019-11705/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11704,https://www.cvedetails.com/cve/CVE-2019-11704/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11703,https://www.cvedetails.com/cve/CVE-2019-11703/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11701,https://www.cvedetails.com/cve/CVE-2019-11701/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11694,https://www.cvedetails.com/cve/CVE-2019-11694/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11693,https://www.cvedetails.com/cve/CVE-2019-11693/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11687,https://www.cvedetails.com/cve/CVE-2019-11687/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-11683,https://www.cvedetails.com/cve/CVE-2019-11683/,10.0,Complete,Complete,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-11683,https://www.cvedetails.com/cve/CVE-2019-11683/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2019
CVE-2019-11682,https://www.cvedetails.com/cve/CVE-2019-11682/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11682,https://www.cvedetails.com/cve/CVE-2019-11682/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11680,https://www.cvedetails.com/cve/CVE-2019-11680/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11678,https://www.cvedetails.com/cve/CVE-2019-11678/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2019
CVE-2019-11676,https://www.cvedetails.com/cve/CVE-2019-11676/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11657,https://www.cvedetails.com/cve/CVE-2019-11657/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2019
CVE-2019-11654,https://www.cvedetails.com/cve/CVE-2019-11654/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2019
CVE-2019-11652,https://www.cvedetails.com/cve/CVE-2019-11652/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-11651,https://www.cvedetails.com/cve/CVE-2019-11651/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11648,https://www.cvedetails.com/cve/CVE-2019-11648/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11647,https://www.cvedetails.com/cve/CVE-2019-11647/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11644,https://www.cvedetails.com/cve/CVE-2019-11644/,6.8,Partial,Partial,Partial,Medium,Not required,None,Gain privileges,2019
CVE-2019-11643,https://www.cvedetails.com/cve/CVE-2019-11643/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11640,https://www.cvedetails.com/cve/CVE-2019-11640/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-11639,https://www.cvedetails.com/cve/CVE-2019-11639/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-11633,https://www.cvedetails.com/cve/CVE-2019-11633/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11631,https://www.cvedetails.com/cve/CVE-2019-11631/,6.5,Partial,Partial,Partial,Low,Single system,None,Execute Code,2019
CVE-2019-11629,https://www.cvedetails.com/cve/CVE-2019-11629/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11618,https://www.cvedetails.com/cve/CVE-2019-11618/,7.5,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2019
CVE-2019-11617,https://www.cvedetails.com/cve/CVE-2019-11617/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2019
CVE-2019-11616,https://www.cvedetails.com/cve/CVE-2019-11616/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11614,https://www.cvedetails.com/cve/CVE-2019-11614/,5.0,Partial,None,None,Low,Not required,None,Sql Injection,2019
CVE-2019-11614,https://www.cvedetails.com/cve/CVE-2019-11614/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11612,https://www.cvedetails.com/cve/CVE-2019-11612/,6.4,None,Partial,Partial,Low,Not required,None,Directory traversal,2019
CVE-2019-11611,https://www.cvedetails.com/cve/CVE-2019-11611/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2019
CVE-2019-11611,https://www.cvedetails.com/cve/CVE-2019-11611/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11610,https://www.cvedetails.com/cve/CVE-2019-11610/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2019
CVE-2019-11610,https://www.cvedetails.com/cve/CVE-2019-11610/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11609,https://www.cvedetails.com/cve/CVE-2019-11609/,6.4,Partial,None,Partial,Low,Not required,None,Directory traversal,2019
CVE-2019-11609,https://www.cvedetails.com/cve/CVE-2019-11609/,6.4,Partial,None,Partial,Low,Not required,None,Obtain Information,2019
CVE-2019-11608,https://www.cvedetails.com/cve/CVE-2019-11608/,6.4,Partial,None,Partial,Low,Not required,None,Directory traversal,2019
CVE-2019-11608,https://www.cvedetails.com/cve/CVE-2019-11608/,6.4,Partial,None,Partial,Low,Not required,None,Obtain Information,2019
CVE-2019-11607,https://www.cvedetails.com/cve/CVE-2019-11607/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2019
CVE-2019-11607,https://www.cvedetails.com/cve/CVE-2019-11607/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11606,https://www.cvedetails.com/cve/CVE-2019-11606/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2019
CVE-2019-11606,https://www.cvedetails.com/cve/CVE-2019-11606/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11605,https://www.cvedetails.com/cve/CVE-2019-11605/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11604,https://www.cvedetails.com/cve/CVE-2019-11604/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11603,https://www.cvedetails.com/cve/CVE-2019-11603/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2019
CVE-2019-11602,https://www.cvedetails.com/cve/CVE-2019-11602/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2019
CVE-2019-11601,https://www.cvedetails.com/cve/CVE-2019-11601/,6.4,None,Partial,Partial,Low,Not required,None,Directory traversal,2019
CVE-2019-11600,https://www.cvedetails.com/cve/CVE-2019-11600/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11600,https://www.cvedetails.com/cve/CVE-2019-11600/,6.8,Partial,Partial,Partial,Medium,Not required,None,Sql Injection,2019
CVE-2019-11599,https://www.cvedetails.com/cve/CVE-2019-11599/,6.9,Complete,Complete,Complete,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11599,https://www.cvedetails.com/cve/CVE-2019-11599/,6.9,Complete,Complete,Complete,Medium,Not required,None,Obtain Information,2019
CVE-2019-11598,https://www.cvedetails.com/cve/CVE-2019-11598/,5.8,Partial,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11597,https://www.cvedetails.com/cve/CVE-2019-11597/,5.8,Partial,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11596,https://www.cvedetails.com/cve/CVE-2019-11596/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-11595,https://www.cvedetails.com/cve/CVE-2019-11595/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11594,https://www.cvedetails.com/cve/CVE-2019-11594/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11593,https://www.cvedetails.com/cve/CVE-2019-11593/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11592,https://www.cvedetails.com/cve/CVE-2019-11592/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11591,https://www.cvedetails.com/cve/CVE-2019-11591/,6.8,Partial,Partial,Partial,Medium,Not required,None,Directory traversal,2019
CVE-2019-11591,https://www.cvedetails.com/cve/CVE-2019-11591/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF File Inclusion,2019
CVE-2019-11590,https://www.cvedetails.com/cve/CVE-2019-11590/,6.8,Partial,Partial,Partial,Medium,Not required,None,Directory traversal,2019
CVE-2019-11590,https://www.cvedetails.com/cve/CVE-2019-11590/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF File Inclusion,2019
CVE-2019-11589,https://www.cvedetails.com/cve/CVE-2019-11589/,5.8,Partial,Partial,None,Medium,Not required,None,CSRF,2019
CVE-2019-11588,https://www.cvedetails.com/cve/CVE-2019-11588/,4.3,None,None,Partial,Medium,Not required,None,CSRF,2019
CVE-2019-11587,https://www.cvedetails.com/cve/CVE-2019-11587/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2019
CVE-2019-11586,https://www.cvedetails.com/cve/CVE-2019-11586/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2019
CVE-2019-11584,https://www.cvedetails.com/cve/CVE-2019-11584/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11582,https://www.cvedetails.com/cve/CVE-2019-11582/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-11581,https://www.cvedetails.com/cve/CVE-2019-11581/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2019
CVE-2019-11580,https://www.cvedetails.com/cve/CVE-2019-11580/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11579,https://www.cvedetails.com/cve/CVE-2019-11579/,5.0,Partial,None,None,Low,Not required,None,Overflow,2019
CVE-2019-11577,https://www.cvedetails.com/cve/CVE-2019-11577/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11569,https://www.cvedetails.com/cve/CVE-2019-11569/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2019
CVE-2019-11564,https://www.cvedetails.com/cve/CVE-2019-11564/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11563,https://www.cvedetails.com/cve/CVE-2019-11563/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11561,https://www.cvedetails.com/cve/CVE-2019-11561/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11560,https://www.cvedetails.com/cve/CVE-2019-11560/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2019
CVE-2019-11559,https://www.cvedetails.com/cve/CVE-2019-11559/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11557,https://www.cvedetails.com/cve/CVE-2019-11557/,6.8,Partial,Partial,Partial,Medium,Not required,None,Directory traversal,2019
CVE-2019-11557,https://www.cvedetails.com/cve/CVE-2019-11557/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF File Inclusion,2019
CVE-2019-11555,https://www.cvedetails.com/cve/CVE-2019-11555/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11554,https://www.cvedetails.com/cve/CVE-2019-11554/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11552,https://www.cvedetails.com/cve/CVE-2019-11552/,4.4,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11547,https://www.cvedetails.com/cve/CVE-2019-11547/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11543,https://www.cvedetails.com/cve/CVE-2019-11543/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11537,https://www.cvedetails.com/cve/CVE-2019-11537/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11537,https://www.cvedetails.com/cve/CVE-2019-11537/,4.3,None,Partial,None,Medium,Not required,None,File Inclusion,2019
CVE-2019-11536,https://www.cvedetails.com/cve/CVE-2019-11536/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-11535,https://www.cvedetails.com/cve/CVE-2019-11535/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2019
CVE-2019-11533,https://www.cvedetails.com/cve/CVE-2019-11533/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11528,https://www.cvedetails.com/cve/CVE-2019-11528/,5.0,None,Partial,None,Low,Not required,None,Overflow,2019
CVE-2019-11523,https://www.cvedetails.com/cve/CVE-2019-11523/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11517,https://www.cvedetails.com/cve/CVE-2019-11517/,5.8,None,Partial,Partial,Medium,Not required,None,CSRF,2019
CVE-2019-11512,https://www.cvedetails.com/cve/CVE-2019-11512/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2019
CVE-2019-11511,https://www.cvedetails.com/cve/CVE-2019-11511/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11510,https://www.cvedetails.com/cve/CVE-2019-11510/,7.5,Partial,Partial,Partial,Low,Not required,None,Directory traversal,2019
CVE-2019-11507,https://www.cvedetails.com/cve/CVE-2019-11507/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11506,https://www.cvedetails.com/cve/CVE-2019-11506/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11506,https://www.cvedetails.com/cve/CVE-2019-11506/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-11505,https://www.cvedetails.com/cve/CVE-2019-11505/,6.8,Partial,Partial,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11505,https://www.cvedetails.com/cve/CVE-2019-11505/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-11503,https://www.cvedetails.com/cve/CVE-2019-11503/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2019
CVE-2019-11500,https://www.cvedetails.com/cve/CVE-2019-11500/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11498,https://www.cvedetails.com/cve/CVE-2019-11498/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11495,https://www.cvedetails.com/cve/CVE-2019-11495/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11493,https://www.cvedetails.com/cve/CVE-2019-11493/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2019
CVE-2019-11493,https://www.cvedetails.com/cve/CVE-2019-11493/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2019
CVE-2019-11487,https://www.cvedetails.com/cve/CVE-2019-11487/,7.2,Complete,Complete,Complete,Low,Not required,None,Overflow,2019
CVE-2019-11479,https://www.cvedetails.com/cve/CVE-2019-11479/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-11478,https://www.cvedetails.com/cve/CVE-2019-11478/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2019
CVE-2019-11477,https://www.cvedetails.com/cve/CVE-2019-11477/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2019
CVE-2019-11477,https://www.cvedetails.com/cve/CVE-2019-11477/,7.8,None,None,Complete,Low,Not required,None,Overflow,2019
CVE-2019-11476,https://www.cvedetails.com/cve/CVE-2019-11476/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2019
CVE-2019-11476,https://www.cvedetails.com/cve/CVE-2019-11476/,4.6,Partial,Partial,Partial,Low,Not required,None,Overflow,2019
CVE-2019-11474,https://www.cvedetails.com/cve/CVE-2019-11474/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11473,https://www.cvedetails.com/cve/CVE-2019-11473/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
CVE-2019-11469,https://www.cvedetails.com/cve/CVE-2019-11469/,10.0,Complete,Complete,Complete,Low,Not required,None,Sql Injection,2019
CVE-2019-11467,https://www.cvedetails.com/cve/CVE-2019-11467/,7.8,None,None,Complete,Low,Not required,None,Overflow,2019
CVE-2019-11464,https://www.cvedetails.com/cve/CVE-2019-11464/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2019
CVE-2019-11463,https://www.cvedetails.com/cve/CVE-2019-11463/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2019
