CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2020-14079,https://www.cvedetails.com/cve/CVE-2020-14079/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14079,https://www.cvedetails.com/cve/CVE-2020-14079/,6.5,Partial,Partial,Partial,,None,Overflow
CVE-2020-14078,https://www.cvedetails.com/cve/CVE-2020-14078/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14078,https://www.cvedetails.com/cve/CVE-2020-14078/,6.5,Partial,Partial,Partial,,None,Overflow
CVE-2020-14077,https://www.cvedetails.com/cve/CVE-2020-14077/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14077,https://www.cvedetails.com/cve/CVE-2020-14077/,6.5,Partial,Partial,Partial,,None,Overflow
CVE-2020-14076,https://www.cvedetails.com/cve/CVE-2020-14076/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14076,https://www.cvedetails.com/cve/CVE-2020-14076/,6.5,Partial,Partial,Partial,,None,Overflow
CVE-2020-14075,https://www.cvedetails.com/cve/CVE-2020-14075/,9.0,Complete,Complete,Complete,,None,
CVE-2020-14074,https://www.cvedetails.com/cve/CVE-2020-14074/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14074,https://www.cvedetails.com/cve/CVE-2020-14074/,6.5,Partial,Partial,Partial,,None,Overflow
CVE-2020-14072,https://www.cvedetails.com/cve/CVE-2020-14072/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2020-14071,https://www.cvedetails.com/cve/CVE-2020-14071/,4.3,None,Partial,None,Not required,None,Execute Code
CVE-2020-14071,https://www.cvedetails.com/cve/CVE-2020-14071/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-14070,https://www.cvedetails.com/cve/CVE-2020-14070/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2020-14069,https://www.cvedetails.com/cve/CVE-2020-14069/,4.6,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-14068,https://www.cvedetails.com/cve/CVE-2020-14068/,7.5,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2020-14068,https://www.cvedetails.com/cve/CVE-2020-14068/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-14068,https://www.cvedetails.com/cve/CVE-2020-14068/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-14067,https://www.cvedetails.com/cve/CVE-2020-14067/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-14066,https://www.cvedetails.com/cve/CVE-2020-14066/,6.5,Partial,Partial,Partial,,None,
CVE-2020-14065,https://www.cvedetails.com/cve/CVE-2020-14065/,4.0,None,None,Partial,,None,
CVE-2020-14064,https://www.cvedetails.com/cve/CVE-2020-14064/,4.0,None,Partial,None,,None,
CVE-2020-14063,https://www.cvedetails.com/cve/CVE-2020-14063/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-14062,https://www.cvedetails.com/cve/CVE-2020-14062/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-14061,https://www.cvedetails.com/cve/CVE-2020-14061/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-14060,https://www.cvedetails.com/cve/CVE-2020-14060/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-14059,https://www.cvedetails.com/cve/CVE-2020-14059/,4.0,None,None,Partial,,None,Denial Of Service
CVE-2020-14058,https://www.cvedetails.com/cve/CVE-2020-14058/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-14057,https://www.cvedetails.com/cve/CVE-2020-14057/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-14056,https://www.cvedetails.com/cve/CVE-2020-14056/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-14055,https://www.cvedetails.com/cve/CVE-2020-14055/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-14054,https://www.cvedetails.com/cve/CVE-2020-14054/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-14054,https://www.cvedetails.com/cve/CVE-2020-14054/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2020-14049,https://www.cvedetails.com/cve/CVE-2020-14049/,5.0,Partial,None,None,Not required,None,
CVE-2020-14048,https://www.cvedetails.com/cve/CVE-2020-14048/,5.0,None,Partial,None,Not required,None,
CVE-2020-14044,https://www.cvedetails.com/cve/CVE-2020-14044/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14043,https://www.cvedetails.com/cve/CVE-2020-14043/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-14043,https://www.cvedetails.com/cve/CVE-2020-14043/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2020-14042,https://www.cvedetails.com/cve/CVE-2020-14042/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-14040,https://www.cvedetails.com/cve/CVE-2020-14040/,5.0,None,None,Partial,Not required,None,
CVE-2020-14039,https://www.cvedetails.com/cve/CVE-2020-14039/,5.0,None,Partial,None,Not required,None,
CVE-2020-14034,https://www.cvedetails.com/cve/CVE-2020-14034/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-14033,https://www.cvedetails.com/cve/CVE-2020-14033/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-14031,https://www.cvedetails.com/cve/CVE-2020-14031/,9.0,Complete,Complete,Complete,,None,
CVE-2020-14030,https://www.cvedetails.com/cve/CVE-2020-14030/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14029,https://www.cvedetails.com/cve/CVE-2020-14029/,5.0,Partial,None,None,Not required,None,
CVE-2020-14028,https://www.cvedetails.com/cve/CVE-2020-14028/,9.0,Complete,Complete,Complete,,None,Directory traversal
CVE-2020-14026,https://www.cvedetails.com/cve/CVE-2020-14026/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-14025,https://www.cvedetails.com/cve/CVE-2020-14025/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2020-14024,https://www.cvedetails.com/cve/CVE-2020-14024/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-14023,https://www.cvedetails.com/cve/CVE-2020-14023/,4.0,None,None,Partial,,None,
CVE-2020-14022,https://www.cvedetails.com/cve/CVE-2020-14022/,9.0,Complete,Complete,Complete,,None,
CVE-2020-14021,https://www.cvedetails.com/cve/CVE-2020-14021/,4.0,Partial,None,None,,None,
CVE-2020-14019,https://www.cvedetails.com/cve/CVE-2020-14019/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2020-14018,https://www.cvedetails.com/cve/CVE-2020-14018/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-14017,https://www.cvedetails.com/cve/CVE-2020-14017/,5.0,Partial,None,None,Not required,None,CSRF
CVE-2020-14016,https://www.cvedetails.com/cve/CVE-2020-14016/,5.0,Partial,None,None,Not required,None,
CVE-2020-14015,https://www.cvedetails.com/cve/CVE-2020-14015/,5.0,None,Partial,None,Not required,None,
CVE-2020-14011,https://www.cvedetails.com/cve/CVE-2020-14011/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-14010,https://www.cvedetails.com/cve/CVE-2020-14010/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-14008,https://www.cvedetails.com/cve/CVE-2020-14008/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-14005,https://www.cvedetails.com/cve/CVE-2020-14005/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2020-14004,https://www.cvedetails.com/cve/CVE-2020-14004/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2020-14002,https://www.cvedetails.com/cve/CVE-2020-14002/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-14001,https://www.cvedetails.com/cve/CVE-2020-14001/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-14000,https://www.cvedetails.com/cve/CVE-2020-14000/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13999,https://www.cvedetails.com/cve/CVE-2020-13999/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13999,https://www.cvedetails.com/cve/CVE-2020-13999/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2020-13998,https://www.cvedetails.com/cve/CVE-2020-13998/,4.3,Partial,None,None,Not required,None,
CVE-2020-13997,https://www.cvedetails.com/cve/CVE-2020-13997/,5.0,Partial,None,None,Not required,None,
CVE-2020-13996,https://www.cvedetails.com/cve/CVE-2020-13996/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2020-13995,https://www.cvedetails.com/cve/CVE-2020-13995/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13995,https://www.cvedetails.com/cve/CVE-2020-13995/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-13994,https://www.cvedetails.com/cve/CVE-2020-13994/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-13993,https://www.cvedetails.com/cve/CVE-2020-13993/,5.0,Partial,None,None,Not required,None,Sql Injection
CVE-2020-13992,https://www.cvedetails.com/cve/CVE-2020-13992/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13991,https://www.cvedetails.com/cve/CVE-2020-13991/,5.0,None,None,Partial,Not required,None,
CVE-2020-13988,https://www.cvedetails.com/cve/CVE-2020-13988/,5.0,None,None,Partial,Not required,None,Overflow
CVE-2020-13987,https://www.cvedetails.com/cve/CVE-2020-13987/,5.0,None,None,Partial,Not required,None,
CVE-2020-13986,https://www.cvedetails.com/cve/CVE-2020-13986/,5.0,Partial,None,None,Not required,None,
CVE-2020-13985,https://www.cvedetails.com/cve/CVE-2020-13985/,5.0,None,None,Partial,Not required,None,Memory corruption
CVE-2020-13984,https://www.cvedetails.com/cve/CVE-2020-13984/,5.0,None,None,Partial,Not required,None,
CVE-2020-13978,https://www.cvedetails.com/cve/CVE-2020-13978/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-13977,https://www.cvedetails.com/cve/CVE-2020-13977/,4.0,None,Partial,None,,None,
CVE-2020-13976,https://www.cvedetails.com/cve/CVE-2020-13976/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13976,https://www.cvedetails.com/cve/CVE-2020-13976/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2020-13974,https://www.cvedetails.com/cve/CVE-2020-13974/,7.2,Complete,Complete,Complete,Not required,None,Overflow
CVE-2020-13973,https://www.cvedetails.com/cve/CVE-2020-13973/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13972,https://www.cvedetails.com/cve/CVE-2020-13972/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13970,https://www.cvedetails.com/cve/CVE-2020-13970/,6.5,Partial,Partial,Partial,,None,
CVE-2020-13969,https://www.cvedetails.com/cve/CVE-2020-13969/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13968,https://www.cvedetails.com/cve/CVE-2020-13968/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-13965,https://www.cvedetails.com/cve/CVE-2020-13965/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13964,https://www.cvedetails.com/cve/CVE-2020-13964/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13962,https://www.cvedetails.com/cve/CVE-2020-13962/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13961,https://www.cvedetails.com/cve/CVE-2020-13961/,4.0,None,Partial,None,,None,Bypass a restriction or similar
CVE-2020-13960,https://www.cvedetails.com/cve/CVE-2020-13960/,5.0,None,Partial,None,Not required,None,
CVE-2020-13958,https://www.cvedetails.com/cve/CVE-2020-13958/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2020-13957,https://www.cvedetails.com/cve/CVE-2020-13957/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13956,https://www.cvedetails.com/cve/CVE-2020-13956/,5.0,None,Partial,None,Not required,None,
CVE-2020-13955,https://www.cvedetails.com/cve/CVE-2020-13955/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2020-13954,https://www.cvedetails.com/cve/CVE-2020-13954/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13953,https://www.cvedetails.com/cve/CVE-2020-13953/,5.0,Partial,None,None,Not required,None,
CVE-2020-13952,https://www.cvedetails.com/cve/CVE-2020-13952/,5.5,Partial,Partial,None,,None,Bypass a restriction or similar
CVE-2020-13951,https://www.cvedetails.com/cve/CVE-2020-13951/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13948,https://www.cvedetails.com/cve/CVE-2020-13948/,6.5,Partial,Partial,Partial,,None,
CVE-2020-13946,https://www.cvedetails.com/cve/CVE-2020-13946/,4.3,Partial,None,None,Not required,None,
CVE-2020-13945,https://www.cvedetails.com/cve/CVE-2020-13945/,4.0,Partial,None,None,,None,
CVE-2020-13944,https://www.cvedetails.com/cve/CVE-2020-13944/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13943,https://www.cvedetails.com/cve/CVE-2020-13943/,4.0,Partial,None,None,,None,
CVE-2020-13942,https://www.cvedetails.com/cve/CVE-2020-13942/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-13941,https://www.cvedetails.com/cve/CVE-2020-13941/,6.5,Partial,Partial,Partial,,None,
CVE-2020-13940,https://www.cvedetails.com/cve/CVE-2020-13940/,4.3,Partial,None,None,Not required,None,
CVE-2020-13937,https://www.cvedetails.com/cve/CVE-2020-13937/,5.0,Partial,None,None,Not required,None,
CVE-2020-13935,https://www.cvedetails.com/cve/CVE-2020-13935/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13934,https://www.cvedetails.com/cve/CVE-2020-13934/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13933,https://www.cvedetails.com/cve/CVE-2020-13933/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2020-13932,https://www.cvedetails.com/cve/CVE-2020-13932/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13931,https://www.cvedetails.com/cve/CVE-2020-13931/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-13928,https://www.cvedetails.com/cve/CVE-2020-13928/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13927,https://www.cvedetails.com/cve/CVE-2020-13927/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-13926,https://www.cvedetails.com/cve/CVE-2020-13926/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-13925,https://www.cvedetails.com/cve/CVE-2020-13925/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2020-13923,https://www.cvedetails.com/cve/CVE-2020-13923/,5.0,None,Partial,None,Not required,None,
CVE-2020-13921,https://www.cvedetails.com/cve/CVE-2020-13921/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-13920,https://www.cvedetails.com/cve/CVE-2020-13920/,4.3,Partial,None,None,Not required,None,
CVE-2020-13919,https://www.cvedetails.com/cve/CVE-2020-13919/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-13918,https://www.cvedetails.com/cve/CVE-2020-13918/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2020-13917,https://www.cvedetails.com/cve/CVE-2020-13917/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-13916,https://www.cvedetails.com/cve/CVE-2020-13916/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13916,https://www.cvedetails.com/cve/CVE-2020-13916/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-13915,https://www.cvedetails.com/cve/CVE-2020-13915/,6.4,None,Partial,Partial,Not required,None,
CVE-2020-13914,https://www.cvedetails.com/cve/CVE-2020-13914/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13913,https://www.cvedetails.com/cve/CVE-2020-13913/,4.3,None,Partial,None,Not required,None,Execute Code
CVE-2020-13913,https://www.cvedetails.com/cve/CVE-2020-13913/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13912,https://www.cvedetails.com/cve/CVE-2020-13912/,6.0,Partial,Partial,Partial,,None,Gain privileges
CVE-2020-13910,https://www.cvedetails.com/cve/CVE-2020-13910/,6.4,Partial,None,Partial,Not required,None,
CVE-2020-13909,https://www.cvedetails.com/cve/CVE-2020-13909/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-13906,https://www.cvedetails.com/cve/CVE-2020-13906/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-13905,https://www.cvedetails.com/cve/CVE-2020-13905/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-13904,https://www.cvedetails.com/cve/CVE-2020-13904/,4.3,None,None,Partial,Not required,None,
CVE-2020-13902,https://www.cvedetails.com/cve/CVE-2020-13902/,5.8,Partial,None,Partial,Not required,None,
CVE-2020-13901,https://www.cvedetails.com/cve/CVE-2020-13901/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-13900,https://www.cvedetails.com/cve/CVE-2020-13900/,5.0,None,None,Partial,Not required,None,
CVE-2020-13899,https://www.cvedetails.com/cve/CVE-2020-13899/,5.0,Partial,None,None,Not required,None,
CVE-2020-13898,https://www.cvedetails.com/cve/CVE-2020-13898/,5.0,None,None,Partial,Not required,None,
CVE-2020-13897,https://www.cvedetails.com/cve/CVE-2020-13897/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13896,https://www.cvedetails.com/cve/CVE-2020-13896/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2020-13895,https://www.cvedetails.com/cve/CVE-2020-13895/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-13894,https://www.cvedetails.com/cve/CVE-2020-13894/,5.0,Partial,None,None,Not required,None,
CVE-2020-13891,https://www.cvedetails.com/cve/CVE-2020-13891/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2020-13887,https://www.cvedetails.com/cve/CVE-2020-13887/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2020-13886,https://www.cvedetails.com/cve/CVE-2020-13886/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2020-13885,https://www.cvedetails.com/cve/CVE-2020-13885/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2020-13884,https://www.cvedetails.com/cve/CVE-2020-13884/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2020-13883,https://www.cvedetails.com/cve/CVE-2020-13883/,6.5,Partial,Partial,Partial,,None,
CVE-2020-13881,https://www.cvedetails.com/cve/CVE-2020-13881/,4.3,Partial,None,None,Not required,None,
CVE-2020-13877,https://www.cvedetails.com/cve/CVE-2020-13877/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13877,https://www.cvedetails.com/cve/CVE-2020-13877/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2020-13871,https://www.cvedetails.com/cve/CVE-2020-13871/,5.0,None,None,Partial,Not required,None,
CVE-2020-13868,https://www.cvedetails.com/cve/CVE-2020-13868/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2020-13866,https://www.cvedetails.com/cve/CVE-2020-13866/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2020-13863,https://www.cvedetails.com/cve/CVE-2020-13863/,5.5,Partial,None,Partial,,None,
CVE-2020-13855,https://www.cvedetails.com/cve/CVE-2020-13855/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2020-13854,https://www.cvedetails.com/cve/CVE-2020-13854/,10.0,Complete,Complete,Complete,Not required,None,
CVE-2020-13852,https://www.cvedetails.com/cve/CVE-2020-13852/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2020-13851,https://www.cvedetails.com/cve/CVE-2020-13851/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2020-13850,https://www.cvedetails.com/cve/CVE-2020-13850/,5.0,Partial,None,None,Not required,None,
CVE-2020-13849,https://www.cvedetails.com/cve/CVE-2020-13849/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13848,https://www.cvedetails.com/cve/CVE-2020-13848/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2020-13847,https://www.cvedetails.com/cve/CVE-2020-13847/,5.0,None,Singularity's sign and verify commands do ,None,Not required,None,
CVE-2020-13846,https://www.cvedetails.com/cve/CVE-2020-13846/,5.0,None,Partial,None,Not required,None,
CVE-2020-13845,https://www.cvedetails.com/cve/CVE-2020-13845/,5.0,None,alue. Image integrity is not validated,None,Not required,None,
CVE-2020-13843,https://www.cvedetails.com/cve/CVE-2020-13843/,4.9,None,None,Complete,Not required,None,Denial Of Service
CVE-2020-13842,https://www.cvedetails.com/cve/CVE-2020-13842/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2020-13841,https://www.cvedetails.com/cve/CVE-2020-13841/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2020-13840,https://www.cvedetails.com/cve/CVE-2020-13840/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13840,https://www.cvedetails.com/cve/CVE-2020-13840/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-13839,https://www.cvedetails.com/cve/CVE-2020-13839/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2020-13839,https://www.cvedetails.com/cve/CVE-2020-13839/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2020-13836,https://www.cvedetails.com/cve/CVE-2020-13836/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2020-13835,https://www.cvedetails.com/cve/CVE-2020-13835/,5.0,Partial,None,None,Not required,None,
CVE-2020-13834,https://www.cvedetails.com/cve/CVE-2020-13834/,5.0,None,Partial,None,Not required,None,
CVE-2020-13833,https://www.cvedetails.com/cve/CVE-2020-13833/,6.4,None,Partial,Partial,Not required,None,
CVE-2020-13832,https://www.cvedetails.com/cve/CVE-2020-13832/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13832,https://www.cvedetails.com/cve/CVE-2020-13832/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-13831,https://www.cvedetails.com/cve/CVE-2020-13831/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-13830,https://www.cvedetails.com/cve/CVE-2020-13830/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2020-13829,https://www.cvedetails.com/cve/CVE-2020-13829/,5.0,None,Partial,None,Not required,None,
CVE-2020-13827,https://www.cvedetails.com/cve/CVE-2020-13827/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13826,https://www.cvedetails.com/cve/CVE-2020-13826/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2020-13825,https://www.cvedetails.com/cve/CVE-2020-13825/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13822,https://www.cvedetails.com/cve/CVE-2020-13822/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2020-13820,https://www.cvedetails.com/cve/CVE-2020-13820/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13819,https://www.cvedetails.com/cve/CVE-2020-13819/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13818,https://www.cvedetails.com/cve/CVE-2020-13818/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2020-13818,https://www.cvedetails.com/cve/CVE-2020-13818/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2020-13817,https://www.cvedetails.com/cve/CVE-2020-13817/,5.8,None,Partial,Partial,Not required,None,Denial Of Service
CVE-2020-13815,https://www.cvedetails.com/cve/CVE-2020-13815/,5.0,None,None,Partial,Not required,None,
CVE-2020-13814,https://www.cvedetails.com/cve/CVE-2020-13814/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-13813,https://www.cvedetails.com/cve/CVE-2020-13813/,4.4,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2020-13812,https://www.cvedetails.com/cve/CVE-2020-13812/,4.4,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2020-13811,https://www.cvedetails.com/cve/CVE-2020-13811/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-13810,https://www.cvedetails.com/cve/CVE-2020-13810/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2020-13809,https://www.cvedetails.com/cve/CVE-2020-13809/,5.0,None,None,Partial,Not required,None,
CVE-2020-13808,https://www.cvedetails.com/cve/CVE-2020-13808/,5.0,None,None,Partial,Not required,None,
CVE-2020-13807,https://www.cvedetails.com/cve/CVE-2020-13807/,5.0,None,None,Partial,Not required,None,
CVE-2020-13806,https://www.cvedetails.com/cve/CVE-2020-13806/,5.0,None,None,Partial,Not required,None,
CVE-2020-13805,https://www.cvedetails.com/cve/CVE-2020-13805/,5.0,Partial,None,None,Not required,None,
CVE-2020-13804,https://www.cvedetails.com/cve/CVE-2020-13804/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2020-13803,https://www.cvedetails.com/cve/CVE-2020-13803/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2020-13802,https://www.cvedetails.com/cve/CVE-2020-13802/,10.0,Complete,Complete,Complete,Not required,None,
CVE-2020-13800,https://www.cvedetails.com/cve/CVE-2020-13800/,4.9,None,None,Complete,Not required,None,
CVE-2020-13799,https://www.cvedetails.com/cve/CVE-2020-13799/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2020-13798,https://www.cvedetails.com/cve/CVE-2020-13798/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13797,https://www.cvedetails.com/cve/CVE-2020-13797/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13796,https://www.cvedetails.com/cve/CVE-2020-13796/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2020-13795,https://www.cvedetails.com/cve/CVE-2020-13795/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2020-13794,https://www.cvedetails.com/cve/CVE-2020-13794/,4.0,Partial,None,None,,None,Obtain Information
CVE-2020-13793,https://www.cvedetails.com/cve/CVE-2020-13793/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2020-13792,https://www.cvedetails.com/cve/CVE-2020-13792/,4.0,Partial,None,None,,None,Directory traversal
CVE-2020-13792,https://www.cvedetails.com/cve/CVE-2020-13792/,4.0,Partial,None,None,,None,File Inclusion
CVE-2020-13790,https://www.cvedetails.com/cve/CVE-2020-13790/,5.8,Partial,None,Partial,Not required,None,
CVE-2020-13788,https://www.cvedetails.com/cve/CVE-2020-13788/,4.0,Partial,None,None,,None,
CVE-2020-13787,https://www.cvedetails.com/cve/CVE-2020-13787/,5.0,Partial,None,None,Not required,None,
CVE-2020-13786,https://www.cvedetails.com/cve/CVE-2020-13786/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2020-13785,https://www.cvedetails.com/cve/CVE-2020-13785/,5.0,Partial,None,None,Not required,None,
CVE-2020-13784,https://www.cvedetails.com/cve/CVE-2020-13784/,5.0,Partial,None,None,Not required,None,
CVE-2020-13783,https://www.cvedetails.com/cve/CVE-2020-13783/,5.0,Partial,None,None,Not required,None,
CVE-2020-13782,https://www.cvedetails.com/cve/CVE-2020-13782/,6.5,Partial,Partial,Partial,,None,
