CVE ID,#,Product Type,Vendor,Product,Version
CVE-2018-8788,7,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8788,8,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8788,9,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8787,1,OS,Canonical,Ubuntu Linux,14.04
CVE-2018-8787,2,OS,Canonical,Ubuntu Linux,16.04
CVE-2018-8787,3,OS,Canonical,Ubuntu Linux,18.04
CVE-2018-8787,4,OS,Canonical,Ubuntu Linux,18.10
CVE-2018-8787,5,OS,Debian,Debian Linux,8.0
CVE-2018-8787,6,Application,Freerdp,Freerdp,*
CVE-2018-8787,7,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8787,8,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8787,9,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8787,10,OS,Redhat,Enterprise Linux Desktop,7.0
CVE-2018-8787,11,OS,Redhat,Enterprise Linux Eus,7.6
CVE-2018-8787,12,OS,Redhat,Enterprise Linux Server,7.0
CVE-2018-8787,13,OS,Redhat,Enterprise Linux Server Aus,7.6
CVE-2018-8787,14,OS,Redhat,Enterprise Linux Server Tus,7.6
CVE-2018-8787,15,OS,Redhat,Enterprise Linux Workstation,7.0
CVE-2018-8786,1,OS,Canonical,Ubuntu Linux,14.04
CVE-2018-8786,2,OS,Canonical,Ubuntu Linux,16.04
CVE-2018-8786,3,OS,Canonical,Ubuntu Linux,18.04
CVE-2018-8786,4,OS,Canonical,Ubuntu Linux,18.10
CVE-2018-8786,5,OS,Debian,Debian Linux,8.0
CVE-2018-8786,6,OS,Fedoraproject,Fedora,28
CVE-2018-8786,7,Application,Freerdp,Freerdp,*
CVE-2018-8786,8,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8786,9,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8786,10,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8786,11,OS,Redhat,Enterprise Linux Desktop,7.0
CVE-2018-8786,12,OS,Redhat,Enterprise Linux Server,7.0
CVE-2018-8786,13,OS,Redhat,Enterprise Linux Server Aus,7.6
CVE-2018-8786,14,OS,Redhat,Enterprise Linux Server Eus,7.6
CVE-2018-8786,15,OS,Redhat,Enterprise Linux Server Tus,7.6
CVE-2018-8786,16,OS,Redhat,Enterprise Linux Workstation,7.0
CVE-2018-8785,1,OS,Canonical,Ubuntu Linux,18.04
CVE-2018-8785,2,OS,Canonical,Ubuntu Linux,18.10
CVE-2018-8785,3,Application,Freerdp,Freerdp,*
CVE-2018-8785,4,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8785,5,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8785,6,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8784,1,OS,Canonical,Ubuntu Linux,18.04
CVE-2018-8784,2,OS,Canonical,Ubuntu Linux,18.10
CVE-2018-8784,3,Application,Freerdp,Freerdp,*
CVE-2018-8784,4,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8784,5,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8784,6,Application,Freerdp,Freerdp,2.0.0
CVE-2018-8781,1,OS,Canonical,Ubuntu Linux,12.04
CVE-2018-8781,2,OS,Canonical,Ubuntu Linux,14.04
CVE-2018-8781,3,OS,Canonical,Ubuntu Linux,16.04
CVE-2018-8781,4,OS,Canonical,Ubuntu Linux,17.10
CVE-2018-8781,5,OS,Debian,Debian Linux,7.0
CVE-2018-8781,6,OS,Debian,Debian Linux,8.0
CVE-2018-8781,7,OS,Debian,Debian Linux,9.0
CVE-2018-8781,8,OS,Linux,Linux Kernel,*
CVE-2018-8781,9,OS,Redhat,Enterprise Linux Desktop,7.0
CVE-2018-8781,10,OS,Redhat,Enterprise Linux Server,7.0
CVE-2018-8781,11,OS,Redhat,Enterprise Linux Workstation,7.0
CVE-2018-8780,1,OS,Canonical,Ubuntu Linux,14.04
CVE-2018-8780,2,OS,Canonical,Ubuntu Linux,16.04
CVE-2018-8780,3,OS,Canonical,Ubuntu Linux,17.10
CVE-2018-8780,4,OS,Debian,Debian Linux,7.0
CVE-2018-8780,5,OS,Debian,Debian Linux,8.0
CVE-2018-8780,6,OS,Debian,Debian Linux,9.0
CVE-2018-8780,7,Application,Ruby-lang,Ruby,*
CVE-2018-8780,8,Application,Ruby-lang,Ruby,2.6.0
CVE-2018-8779,1,OS,Canonical,Ubuntu Linux,14.04
CVE-2018-8779,2,OS,Canonical,Ubuntu Linux,16.04
CVE-2018-8779,3,OS,Canonical,Ubuntu Linux,17.10
CVE-2018-8779,4,OS,Debian,Debian Linux,7.0
CVE-2018-8779,5,OS,Debian,Debian Linux,8.0
CVE-2018-8779,6,OS,Debian,Debian Linux,9.0
CVE-2018-8779,7,Application,Ruby-lang,Ruby,*
CVE-2018-8779,8,Application,Ruby-lang,Ruby,2.6.0
CVE-2018-8778,1,OS,Canonical,Ubuntu Linux,14.04
CVE-2018-8778,2,OS,Canonical,Ubuntu Linux,16.04
CVE-2018-8778,3,OS,Canonical,Ubuntu Linux,17.10
CVE-2018-8778,4,OS,Debian,Debian Linux,7.0
CVE-2018-8778,5,OS,Debian,Debian Linux,8.0
CVE-2018-8778,6,OS,Debian,Debian Linux,9.0
CVE-2018-8778,7,OS,Redhat,Enterprise Linux,6.0
CVE-2018-8778,8,OS,Redhat,Enterprise Linux,7.0
CVE-2018-8778,9,OS,Redhat,Enterprise Linux,7.4
CVE-2018-8778,10,OS,Redhat,Enterprise Linux,7.5
CVE-2018-8778,11,OS,Redhat,Enterprise Linux,7.6
CVE-2018-8778,12,Application,Ruby-lang,Ruby,*
CVE-2018-8778,13,Application,Ruby-lang,Ruby,2.6.0
CVE-2018-8777,1,OS,Canonical,Ubuntu Linux,14.04
CVE-2018-8777,2,OS,Canonical,Ubuntu Linux,16.04
CVE-2018-8777,3,OS,Canonical,Ubuntu Linux,17.10
CVE-2018-8777,4,OS,Debian,Debian Linux,7.0
CVE-2018-8777,5,OS,Debian,Debian Linux,8.0
CVE-2018-8777,6,OS,Debian,Debian Linux,9.0
CVE-2018-8777,7,OS,Redhat,Enterprise Linux,6.0
CVE-2018-8777,8,OS,Redhat,Enterprise Linux,7.0
CVE-2018-8777,9,OS,Redhat,Enterprise Linux,7.4
CVE-2018-8777,10,OS,Redhat,Enterprise Linux,7.5
CVE-2018-8777,11,OS,Redhat,Enterprise Linux,7.6
CVE-2018-8777,12,Application,Ruby-lang,Ruby,*
CVE-2018-8777,13,Application,Ruby-lang,Ruby,2.6.0
CVE-2018-8770,1,Application,Cobub,Razor,0.8.0
CVE-2018-8769,1,Application,Elfutils Project,Elfutils,0.170
CVE-2018-8768,1,Application,Jupyter,Notebook,*
CVE-2018-8766,1,Application,Joyplus-cms Project,Joyplus-cms,1.6.0
CVE-2018-8765,1,Application,2345 Security Guard Project,2345 Security Guard,3.6
CVE-2018-8764,1,OS,Debian,Debian Linux,8.0
CVE-2018-8764,2,OS,Debian,Debian Linux,9.0
CVE-2018-8764,3,Application,Ldap-account-manager,Ldap Account Manager,*
CVE-2018-8763,1,OS,Debian,Debian Linux,7.0
CVE-2018-8763,2,OS,Debian,Debian Linux,8.0
CVE-2018-8763,3,OS,Debian,Debian Linux,9.0
CVE-2018-8763,4,Application,Ldap-account-manager,Ldap Account Manager,*
CVE-2018-8761,1,Application,Yxcms,Yxcms,1.4.7
CVE-2018-8756,1,Application,Yzmcms,Yzmcms,3.7.1
CVE-2018-8753,1,Application,Clavister,Cos Core,*
CVE-2018-8741,1,OS,Debian,Debian Linux,7.0
CVE-2018-8741,2,OS,Debian,Debian Linux,8.0
CVE-2018-8741,3,Application,Squirrelmail,Squirrelmail,1.4.22
CVE-2018-8740,1,OS,Debian,Debian Linux,8.0
CVE-2018-8740,2,Application,Sqlite,Sqlite,*
CVE-2018-8739,1,Application,Keepsolid,Vpn Unlimited,*
CVE-2018-8736,1,Application,Nagios,Nagios Xi,*
CVE-2018-8735,1,Application,Nagios,Nagios Xi,*
CVE-2018-8734,1,Application,Nagios,Nagios Xi,*
CVE-2018-8733,1,Application,Nagios,Nagios Xi,*
CVE-2018-8729,1,Application,Activity Log Project,Activity Log,*
CVE-2018-8728,1,Application,Kontena,Kontena,*
CVE-2018-8727,1,Application,Mirasys,Dvms Workstation,*
CVE-2018-8722,1,Application,Zohocorp,Manageengine Desktop Central,9.1.0
CVE-2018-8721,1,Application,Zohocorp,Manageengine Eventlog Analyzer,11.0
CVE-2018-8719,1,Application,Wpsecurityauditlog,Wp Security Audit Log,3.1.1
CVE-2018-8718,1,Application,Jenkins,Mailer,*
CVE-2018-8717,1,Application,Joyplus-cms Project,Joyplus-cms,1.6.0
CVE-2018-8715,1,Application,Embedthis,Appweb,*
CVE-2018-8712,1,Application,Webmin,Webmin,1.840
CVE-2018-8712,2,Application,Webmin,Webmin,1.880
CVE-2018-8711,1,Application,Woocommerce-filter,Woocommerce Products Filter,*
CVE-2018-8710,1,Application,Woocommerce-filter,Woocommerce Products Filter,*
CVE-2018-8649,1,OS,Microsoft,Windows 10,1809
CVE-2018-8649,2,OS,Microsoft,Windows Server 2019,-
CVE-2018-8641,1,OS,Microsoft,Windows 10,-
CVE-2018-8641,2,OS,Microsoft,Windows 10,1607
CVE-2018-8641,3,OS,Microsoft,Windows 10,1703
CVE-2018-8641,4,OS,Microsoft,Windows 10,1709
CVE-2018-8641,5,OS,Microsoft,Windows 10,1803
CVE-2018-8641,6,OS,Microsoft,Windows 10,1809
CVE-2018-8641,7,OS,Microsoft,Windows 8.1,*
CVE-2018-8641,8,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8641,9,OS,Microsoft,Windows Server 2008,-
CVE-2018-8641,10,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8641,11,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8641,12,OS,Microsoft,Windows Server 2012,-
CVE-2018-8641,13,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8641,14,OS,Microsoft,Windows Server 2016,-
CVE-2018-8641,15,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8641,16,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8641,17,OS,Microsoft,Windows Server 2019,-
CVE-2018-8639,1,OS,Microsoft,Windows 10,-
CVE-2018-8639,2,OS,Microsoft,Windows 10,1607
CVE-2018-8639,3,OS,Microsoft,Windows 10,1703
CVE-2018-8639,4,OS,Microsoft,Windows 10,1709
CVE-2018-8639,5,OS,Microsoft,Windows 10,1803
CVE-2018-8639,6,OS,Microsoft,Windows 10,1809
CVE-2018-8639,7,OS,Microsoft,Windows 7,-
CVE-2018-8639,8,OS,Microsoft,Windows 8.1,-
CVE-2018-8639,9,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8639,10,OS,Microsoft,Windows Server 2008,-
CVE-2018-8639,11,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8639,12,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8639,13,OS,Microsoft,Windows Server 2012,-
CVE-2018-8639,14,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8639,15,OS,Microsoft,Windows Server 2016,-
CVE-2018-8639,16,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8639,17,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8639,18,OS,Microsoft,Windows Server 2019,-
CVE-2018-8636,1,Application,Microsoft,Excel,2010
CVE-2018-8636,2,Application,Microsoft,Excel,2013
CVE-2018-8636,3,Application,Microsoft,Excel,2013
CVE-2018-8636,4,Application,Microsoft,Excel,2016
CVE-2018-8636,5,Application,Microsoft,Excel,2019
CVE-2018-8636,6,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8635,1,Application,Microsoft,Sharepoint Enterprise Server,2013
CVE-2018-8635,2,Application,Microsoft,Sharepoint Enterprise Server,2016
CVE-2018-8635,3,Application,Microsoft,Sharepoint Server,2010
CVE-2018-8634,1,OS,Microsoft,Windows 10,-
CVE-2018-8634,2,OS,Microsoft,Windows 10,1607
CVE-2018-8634,3,OS,Microsoft,Windows 10,1703
CVE-2018-8634,4,OS,Microsoft,Windows 10,1709
CVE-2018-8634,5,OS,Microsoft,Windows 10,1803
CVE-2018-8634,6,OS,Microsoft,Windows 10,1809
CVE-2018-8634,7,OS,Microsoft,Windows Server 2016,-
CVE-2018-8634,8,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8634,9,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8634,10,OS,Microsoft,Windows Server 2019,-
CVE-2018-8629,1,Application,Microsoft,Chakracore,-
CVE-2018-8628,1,Application,Microsoft,Office,2016
CVE-2018-8628,2,Application,Microsoft,Office,2019
CVE-2018-8628,3,Application,Microsoft,Office,2019
CVE-2018-8628,4,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8628,5,Application,Microsoft,Office Compatibility Pack,-
CVE-2018-8628,6,Application,Microsoft,Office Online Server,*
CVE-2018-8628,7,Application,Microsoft,Office Web Apps,2010
CVE-2018-8628,8,Application,Microsoft,Office Web Apps,2013
CVE-2018-8628,9,Application,Microsoft,Powerpoint,2010
CVE-2018-8628,10,Application,Microsoft,Powerpoint,2013
CVE-2018-8628,11,Application,Microsoft,Powerpoint,2016
CVE-2018-8628,12,Application,Microsoft,Powerpoint Viewer,*
CVE-2018-8628,13,Application,Microsoft,Sharepoint Enterprise Server,2016
CVE-2018-8628,14,Application,Microsoft,Sharepoint Server,2013
CVE-2018-8628,15,Application,Microsoft,Sharepoint Server,2019
CVE-2018-8627,1,Application,Microsoft,Excel,2010
CVE-2018-8627,2,Application,Microsoft,Excel,2013
CVE-2018-8627,3,Application,Microsoft,Excel,2013
CVE-2018-8627,4,Application,Microsoft,Excel,2016
CVE-2018-8627,5,Application,Microsoft,Excel Viewer,2007
CVE-2018-8627,6,Application,Microsoft,Office,2010
CVE-2018-8627,7,Application,Microsoft,Office,2016
CVE-2018-8627,8,Application,Microsoft,Office,2019
CVE-2018-8627,9,Application,Microsoft,Office,2019
CVE-2018-8627,10,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8627,11,Application,Microsoft,Office Compatibility Pack,-
CVE-2018-8627,12,Application,Microsoft,Sharepoint Server,2010
CVE-2018-8626,1,OS,Microsoft,Windows 10,1607
CVE-2018-8626,2,OS,Microsoft,Windows 10,1709
CVE-2018-8626,3,OS,Microsoft,Windows 10,1803
CVE-2018-8626,4,OS,Microsoft,Windows 10,1809
CVE-2018-8626,5,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8626,6,OS,Microsoft,Windows Server 2016,-
CVE-2018-8626,7,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8626,8,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8626,9,OS,Microsoft,Windows Server 2019,-
CVE-2018-8624,1,Application,Microsoft,Chakracore,-
CVE-2018-8618,1,Application,Microsoft,Chakracore,-
CVE-2018-8617,1,Application,Microsoft,Chakracore,-
CVE-2018-8611,1,OS,Microsoft,Windows 10,-
CVE-2018-8611,2,OS,Microsoft,Windows 10,1607
CVE-2018-8611,3,OS,Microsoft,Windows 10,1703
CVE-2018-8611,4,OS,Microsoft,Windows 10,1709
CVE-2018-8611,5,OS,Microsoft,Windows 10,1803
CVE-2018-8611,6,OS,Microsoft,Windows 10,1809
CVE-2018-8611,7,OS,Microsoft,Windows 7,-
CVE-2018-8611,8,OS,Microsoft,Windows 8.1,-
CVE-2018-8611,9,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8611,10,OS,Microsoft,Windows Server 2008,-
CVE-2018-8611,11,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8611,12,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8611,13,OS,Microsoft,Windows Server 2012,-
CVE-2018-8611,14,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8611,15,OS,Microsoft,Windows Server 2016,-
CVE-2018-8611,16,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8611,17,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8611,18,OS,Microsoft,Windows Server 2019,-
CVE-2018-8609,1,Application,Microsoft,Dynamics 365,*
CVE-2018-8604,1,Application,Microsoft,Exchange Server,2016
CVE-2018-8604,2,Application,Microsoft,Exchange Server,2016
CVE-2018-8600,1,Application,Microsoft,Azure App Service On Azure Stack,-
CVE-2018-8599,1,Application,Microsoft,Visual Studio,2015
CVE-2018-8599,2,Application,Microsoft,Visual Studio 2017,15.9
CVE-2018-8599,3,OS,Microsoft,Windows 10,-
CVE-2018-8599,4,OS,Microsoft,Windows 10,1607
CVE-2018-8599,5,OS,Microsoft,Windows 10,1703
CVE-2018-8599,6,OS,Microsoft,Windows 10,1709
CVE-2018-8599,7,OS,Microsoft,Windows 10,1803
CVE-2018-8599,8,OS,Microsoft,Windows 10,1809
CVE-2018-8599,9,OS,Microsoft,Windows Server 2016,-
CVE-2018-8599,10,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8599,11,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8599,12,OS,Microsoft,Windows Server 2019,-
CVE-2018-8597,1,Application,Microsoft,Excel,2010
CVE-2018-8597,2,Application,Microsoft,Excel,2013
CVE-2018-8597,3,Application,Microsoft,Excel,2013
CVE-2018-8597,4,Application,Microsoft,Excel,2016
CVE-2018-8597,5,Application,Microsoft,Office,2010
CVE-2018-8597,6,Application,Microsoft,Office,2016
CVE-2018-8597,7,Application,Microsoft,Office,2019
CVE-2018-8597,8,Application,Microsoft,Office,2019
CVE-2018-8597,9,Application,Microsoft,Office 365,-
CVE-2018-8597,10,Application,Microsoft,Office Compatibility Pack,-
CVE-2018-8596,1,OS,Microsoft,Windows 10,-
CVE-2018-8596,2,OS,Microsoft,Windows 10,1607
CVE-2018-8596,3,OS,Microsoft,Windows 10,1703
CVE-2018-8596,4,OS,Microsoft,Windows 10,1709
CVE-2018-8596,5,OS,Microsoft,Windows 10,1803
CVE-2018-8596,6,OS,Microsoft,Windows 10,1809
CVE-2018-8596,7,OS,Microsoft,Windows 7,-
CVE-2018-8596,8,OS,Microsoft,Windows 8.1,-
CVE-2018-8596,9,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8596,10,OS,Microsoft,Windows Server 2008,-
CVE-2018-8596,11,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8596,12,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8596,13,OS,Microsoft,Windows Server 2012,-
CVE-2018-8596,14,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8596,15,OS,Microsoft,Windows Server 2016,-
CVE-2018-8596,16,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8596,17,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8596,18,OS,Microsoft,Windows Server 2019,-
CVE-2018-8595,1,OS,Microsoft,Windows 10,-
CVE-2018-8595,2,OS,Microsoft,Windows 10,1607
CVE-2018-8595,3,OS,Microsoft,Windows 10,1703
CVE-2018-8595,4,OS,Microsoft,Windows 10,1709
CVE-2018-8595,5,OS,Microsoft,Windows 10,1803
CVE-2018-8595,6,OS,Microsoft,Windows 10,1809
CVE-2018-8595,7,OS,Microsoft,Windows 7,-
CVE-2018-8595,8,OS,Microsoft,Windows 8.1,-
CVE-2018-8595,9,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8595,10,OS,Microsoft,Windows Server 2008,-
CVE-2018-8595,11,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8595,12,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8595,13,OS,Microsoft,Windows Server 2012,-
CVE-2018-8595,14,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8595,15,OS,Microsoft,Windows Server 2016,-
CVE-2018-8595,16,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8595,17,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8595,18,OS,Microsoft,Windows Server 2019,-
CVE-2018-8592,1,OS,Microsoft,Windows 10,1809
CVE-2018-8592,2,OS,Microsoft,Windows Server 2019,-
CVE-2018-8589,1,OS,Microsoft,Windows 7,-
CVE-2018-8589,2,OS,Microsoft,Windows Server 2008,-
CVE-2018-8589,3,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8589,4,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8588,1,Application,Microsoft,Chakracore,-
CVE-2018-8587,1,Application,Microsoft,Office,2010
CVE-2018-8587,2,Application,Microsoft,Office,2013
CVE-2018-8587,3,Application,Microsoft,Office,2013
CVE-2018-8587,4,Application,Microsoft,Office,2016
CVE-2018-8587,5,Application,Microsoft,Office,2019
CVE-2018-8587,6,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8584,1,OS,Microsoft,Windows 10,-
CVE-2018-8584,2,OS,Microsoft,Windows 10,1607
CVE-2018-8584,3,OS,Microsoft,Windows 10,1703
CVE-2018-8584,4,OS,Microsoft,Windows 10,1709
CVE-2018-8584,5,OS,Microsoft,Windows 10,1803
CVE-2018-8584,6,OS,Microsoft,Windows 10,1809
CVE-2018-8584,7,OS,Microsoft,Windows Server 2016,-
CVE-2018-8584,8,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8584,9,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8584,10,OS,Microsoft,Windows Server 2019,-
CVE-2018-8583,1,Application,Microsoft,Chakracore,-
CVE-2018-8582,1,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8582,2,Application,Microsoft,Outlook,2010
CVE-2018-8582,3,Application,Microsoft,Outlook,2013
CVE-2018-8582,4,Application,Microsoft,Outlook,2016
CVE-2018-8582,5,Application,Microsoft,Outlook Rt,2013
CVE-2018-8582,6,OS,Microsoft,Windows Server 2019,-
CVE-2018-8581,1,Application,Microsoft,Exchange Server,2010
CVE-2018-8581,2,Application,Microsoft,Exchange Server,2013
CVE-2018-8581,3,Application,Microsoft,Exchange Server,2016
CVE-2018-8581,4,Application,Microsoft,Exchange Server,2019
CVE-2018-8580,1,Application,Microsoft,Sharepoint Server,2010
CVE-2018-8580,2,Application,Microsoft,Sharepoint Server,2013
CVE-2018-8580,3,Application,Microsoft,Sharepoint Server,2016
CVE-2018-8579,1,Application,Microsoft,Office,2019
CVE-2018-8579,2,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8578,1,Application,Microsoft,Sharepoint Enterprise Server,2013
CVE-2018-8577,1,Application,Microsoft,Excel,2010
CVE-2018-8577,2,Application,Microsoft,Excel,2013
CVE-2018-8577,3,Application,Microsoft,Excel,2013
CVE-2018-8577,4,Application,Microsoft,Excel,2016
CVE-2018-8577,5,Application,Microsoft,Excel Viewer,2007
CVE-2018-8577,6,Application,Microsoft,Office,2010
CVE-2018-8577,7,Application,Microsoft,Office,2013
CVE-2018-8577,8,Application,Microsoft,Office,2013
CVE-2018-8577,9,Application,Microsoft,Office,2016
CVE-2018-8577,10,Application,Microsoft,Office,2016
CVE-2018-8577,11,Application,Microsoft,Office,2019
CVE-2018-8577,12,Application,Microsoft,Office,2019
CVE-2018-8577,13,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8577,14,Application,Microsoft,Office Compatibility Pack,-
CVE-2018-8577,15,Application,Microsoft,Office Web Apps Server,2013
CVE-2018-8576,1,Application,Microsoft,Office,2019
CVE-2018-8576,2,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8576,3,Application,Microsoft,Outlook,2010
CVE-2018-8576,4,Application,Microsoft,Outlook,2013
CVE-2018-8576,5,Application,Microsoft,Outlook,2013
CVE-2018-8576,6,Application,Microsoft,Outlook,2016
CVE-2018-8575,1,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8575,2,Application,Microsoft,Project,2010
CVE-2018-8575,3,Application,Microsoft,Project,2013
CVE-2018-8575,4,Application,Microsoft,Project,2016
CVE-2018-8574,1,Application,Microsoft,Office,2016
CVE-2018-8574,2,Application,Microsoft,Office,2016
CVE-2018-8574,3,Application,Microsoft,Office,2019
CVE-2018-8574,4,Application,Microsoft,Office,2019
CVE-2018-8574,5,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8573,1,Application,Microsoft,Office,2010
CVE-2018-8573,2,Application,Microsoft,Office,2019
CVE-2018-8573,3,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8573,4,Application,Microsoft,Word,2010
CVE-2018-8573,5,Application,Microsoft,Word,2013
CVE-2018-8573,6,Application,Microsoft,Word,2013
CVE-2018-8573,7,Application,Microsoft,Word,2016
CVE-2018-8569,1,Application,Microsoft,Yammer,-
CVE-2018-8562,1,OS,Microsoft,Windows 10,-
CVE-2018-8562,2,OS,Microsoft,Windows 10,1607
CVE-2018-8562,3,OS,Microsoft,Windows 10,1703
CVE-2018-8562,4,OS,Microsoft,Windows 10,1709
CVE-2018-8562,5,OS,Microsoft,Windows 10,1803
CVE-2018-8562,6,OS,Microsoft,Windows 10,1809
CVE-2018-8562,7,OS,Microsoft,Windows 7,-
CVE-2018-8562,8,OS,Microsoft,Windows 8.1,-
CVE-2018-8562,9,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8562,10,OS,Microsoft,Windows Server 2008,-
CVE-2018-8562,11,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8562,12,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8562,13,OS,Microsoft,Windows Server 2012,-
CVE-2018-8562,14,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8562,15,OS,Microsoft,Windows Server 2016,-
CVE-2018-8562,16,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8562,17,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8562,18,OS,Microsoft,Windows Server 2019,-
CVE-2018-8561,1,OS,Microsoft,Windows 10,-
CVE-2018-8561,2,OS,Microsoft,Windows 10,1607
CVE-2018-8561,3,OS,Microsoft,Windows 10,1703
CVE-2018-8561,4,OS,Microsoft,Windows 10,1709
CVE-2018-8561,5,OS,Microsoft,Windows 10,1803
CVE-2018-8561,6,OS,Microsoft,Windows 10,1809
CVE-2018-8561,7,OS,Microsoft,Windows 8.1,-
CVE-2018-8561,8,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8561,9,OS,Microsoft,Windows Server 2012,-
CVE-2018-8561,10,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8561,11,OS,Microsoft,Windows Server 2016,-
CVE-2018-8561,12,OS,Microsoft,Windows Server 2016,1709
CVE-2018-8561,13,OS,Microsoft,Windows Server 2016,1803
CVE-2018-8561,14,OS,Microsoft,Windows Server 2019,-
CVE-2018-8558,1,Application,Microsoft,Office,2019
CVE-2018-8558,2,Application,Microsoft,Office 365 Proplus,-
CVE-2018-8557,1,Application,Microsoft,Chakracore,-
CVE-2018-8556,1,Application,Microsoft,Chakracore,-
CVE-2018-8555,1,Application,Microsoft,Chakracore,-
CVE-2018-8554,1,OS,Microsoft,Windows 10,1803
CVE-2018-8554,2,OS,Microsoft,Windows 10,1809
CVE-2018-8554,3,OS,Microsoft,Windows Server,1803
CVE-2018-8554,4,OS,Microsoft,Windows Server 2019,-
CVE-2018-8553,1,OS,Microsoft,Windows 10,-
CVE-2018-8553,2,OS,Microsoft,Windows 10,1607
CVE-2018-8553,3,OS,Microsoft,Windows 7,-
CVE-2018-8553,4,OS,Microsoft,Windows 8.1,-
CVE-2018-8553,5,OS,Microsoft,Windows Rt 8.1,-
CVE-2018-8553,6,OS,Microsoft,Windows Server 2008,-
CVE-2018-8553,7,OS,Microsoft,Windows Server 2008,-
CVE-2018-8553,8,OS,Microsoft,Windows Server 2008,R2
CVE-2018-8553,9,OS,Microsoft,Windows Server 2012,-
CVE-2018-8553,10,OS,Microsoft,Windows Server 2012,R2
CVE-2018-8553,11,OS,Microsoft,Windows Server 2016,-
CVE-2018-8551,1,Application,Microsoft,Chakracore,-
