CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2019-16541,https://www.cvedetails.com/cve/CVE-2019-16541/,6.5,Partial,Partial,Partial,,None,
CVE-2019-16540,https://www.cvedetails.com/cve/CVE-2019-16540/,5.5,None,Partial,Partial,,None,Directory traversal
CVE-2019-16539,https://www.cvedetails.com/cve/CVE-2019-16539/,5.5,None,Partial,Partial,,None,
CVE-2019-16538,https://www.cvedetails.com/cve/CVE-2019-16538/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2019-16538,https://www.cvedetails.com/cve/CVE-2019-16538/,6.5,Partial,Partial,Partial,,None,Bypass a restriction or similar
CVE-2019-16535,https://www.cvedetails.com/cve/CVE-2019-16535/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16534,https://www.cvedetails.com/cve/CVE-2019-16534/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16533,https://www.cvedetails.com/cve/CVE-2019-16533/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16532,https://www.cvedetails.com/cve/CVE-2019-16532/,5.8,Partial,Partial,None,Not required,None,
CVE-2019-16531,https://www.cvedetails.com/cve/CVE-2019-16531/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2019-16530,https://www.cvedetails.com/cve/CVE-2019-16530/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2019-16525,https://www.cvedetails.com/cve/CVE-2019-16525/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16521,https://www.cvedetails.com/cve/CVE-2019-16521/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16519,https://www.cvedetails.com/cve/CVE-2019-16519/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16511,https://www.cvedetails.com/cve/CVE-2019-16511/,5.8,None,Partial,Partial,Not required,None,Directory traversal
CVE-2019-16510,https://www.cvedetails.com/cve/CVE-2019-16510/,5.0,None,None,Partial,Not required,None,
CVE-2019-16508,https://www.cvedetails.com/cve/CVE-2019-16508/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2019-16508,https://www.cvedetails.com/cve/CVE-2019-16508/,9.3,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2019-16465,https://www.cvedetails.com/cve/CVE-2019-16465/,5.0,Partial,None,None,Not required,None,
CVE-2019-16464,https://www.cvedetails.com/cve/CVE-2019-16464/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16463,https://www.cvedetails.com/cve/CVE-2019-16463/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16463,https://www.cvedetails.com/cve/CVE-2019-16463/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2019-16462,https://www.cvedetails.com/cve/CVE-2019-16462/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16461,https://www.cvedetails.com/cve/CVE-2019-16461/,5.0,Partial,None,None,Not required,None,
CVE-2019-16460,https://www.cvedetails.com/cve/CVE-2019-16460/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16460,https://www.cvedetails.com/cve/CVE-2019-16460/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2019-16459,https://www.cvedetails.com/cve/CVE-2019-16459/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16458,https://www.cvedetails.com/cve/CVE-2019-16458/,5.0,Partial,None,None,Not required,None,
CVE-2019-16457,https://www.cvedetails.com/cve/CVE-2019-16457/,5.0,Partial,None,None,Not required,None,
CVE-2019-16456,https://www.cvedetails.com/cve/CVE-2019-16456/,5.0,Partial,None,None,Not required,None,
CVE-2019-16455,https://www.cvedetails.com/cve/CVE-2019-16455/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16455,https://www.cvedetails.com/cve/CVE-2019-16455/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2019-16454,https://www.cvedetails.com/cve/CVE-2019-16454/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16453,https://www.cvedetails.com/cve/CVE-2019-16453/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16453,https://www.cvedetails.com/cve/CVE-2019-16453/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2019-16452,https://www.cvedetails.com/cve/CVE-2019-16452/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16451,https://www.cvedetails.com/cve/CVE-2019-16451/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16451,https://www.cvedetails.com/cve/CVE-2019-16451/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2019-16450,https://www.cvedetails.com/cve/CVE-2019-16450/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16449,https://www.cvedetails.com/cve/CVE-2019-16449/,5.0,Partial,None,None,Not required,None,
CVE-2019-16448,https://www.cvedetails.com/cve/CVE-2019-16448/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16446,https://www.cvedetails.com/cve/CVE-2019-16446/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16446,https://www.cvedetails.com/cve/CVE-2019-16446/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2019-16445,https://www.cvedetails.com/cve/CVE-2019-16445/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16444,https://www.cvedetails.com/cve/CVE-2019-16444/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16414,https://www.cvedetails.com/cve/CVE-2019-16414/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16413,https://www.cvedetails.com/cve/CVE-2019-16413/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2019-16412,https://www.cvedetails.com/cve/CVE-2019-16412/,7.8,None,None,Complete,Not required,None,
CVE-2019-16411,https://www.cvedetails.com/cve/CVE-2019-16411/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16410,https://www.cvedetails.com/cve/CVE-2019-16410/,6.4,Partial,None,Partial,Not required,None,
CVE-2019-16409,https://www.cvedetails.com/cve/CVE-2019-16409/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2019-16407,https://www.cvedetails.com/cve/CVE-2019-16407/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2019-16406,https://www.cvedetails.com/cve/CVE-2019-16406/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2019-16405,https://www.cvedetails.com/cve/CVE-2019-16405/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2019-16404,https://www.cvedetails.com/cve/CVE-2019-16404/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2019-16403,https://www.cvedetails.com/cve/CVE-2019-16403/,6.5,Partial,Partial,Partial,,None,
CVE-2019-16399,https://www.cvedetails.com/cve/CVE-2019-16399/,7.5,Partial,Partial,Partial, which allows an attacker to acce,None,
CVE-2019-16398,https://www.cvedetails.com/cve/CVE-2019-16398/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16396,https://www.cvedetails.com/cve/CVE-2019-16396/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2019-16395,https://www.cvedetails.com/cve/CVE-2019-16395/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2019-16394,https://www.cvedetails.com/cve/CVE-2019-16394/,5.0,Partial,None,None,Not required,None,
CVE-2019-16393,https://www.cvedetails.com/cve/CVE-2019-16393/,5.8,Partial,Partial,None,Not required,None,
CVE-2019-16392,https://www.cvedetails.com/cve/CVE-2019-16392/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16391,https://www.cvedetails.com/cve/CVE-2019-16391/,4.0,None,Partial,None,,None,
CVE-2019-16388,https://www.cvedetails.com/cve/CVE-2019-16388/,4.0,Partial,None,None,,None,
CVE-2019-16387,https://www.cvedetails.com/cve/CVE-2019-16387/,5.5,Partial,Partial,None,,None,
CVE-2019-16386,https://www.cvedetails.com/cve/CVE-2019-16386/,4.0,Partial,None,None,,None,
CVE-2019-16383,https://www.cvedetails.com/cve/CVE-2019-16383/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2019-16378,https://www.cvedetails.com/cve/CVE-2019-16378/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2019-16377,https://www.cvedetails.com/cve/CVE-2019-16377/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16371,https://www.cvedetails.com/cve/CVE-2019-16371/,5.8,Partial,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2019-16370,https://www.cvedetails.com/cve/CVE-2019-16370/,4.3,None,Partial,None,Not required,None,
CVE-2019-16366,https://www.cvedetails.com/cve/CVE-2019-16366/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2019-16353,https://www.cvedetails.com/cve/CVE-2019-16353/,5.0,None,None,Partial,Not required,None,
CVE-2019-16352,https://www.cvedetails.com/cve/CVE-2019-16352/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2019-16351,https://www.cvedetails.com/cve/CVE-2019-16351/,4.3,None,None,Partial,Not required,None,
CVE-2019-16350,https://www.cvedetails.com/cve/CVE-2019-16350/,4.3,None,None,Partial,Not required,None,
CVE-2019-16349,https://www.cvedetails.com/cve/CVE-2019-16349/,4.3,None,None,Partial,Not required,None,
CVE-2019-16348,https://www.cvedetails.com/cve/CVE-2019-16348/,4.3,None,None,Partial,Not required,None,
CVE-2019-16347,https://www.cvedetails.com/cve/CVE-2019-16347/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2019-16346,https://www.cvedetails.com/cve/CVE-2019-16346/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2019-16344,https://www.cvedetails.com/cve/CVE-2019-16344/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16340,https://www.cvedetails.com/cve/CVE-2019-16340/,6.4,Partial,Partial,None,Not required,None,
CVE-2019-16335,https://www.cvedetails.com/cve/CVE-2019-16335/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16332,https://www.cvedetails.com/cve/CVE-2019-16332/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16328,https://www.cvedetails.com/cve/CVE-2019-16328/,5.0,None,Partial,None,Not required,None,Execute Code
CVE-2019-16327,https://www.cvedetails.com/cve/CVE-2019-16327/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2019-16326,https://www.cvedetails.com/cve/CVE-2019-16326/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2019-16321,https://www.cvedetails.com/cve/CVE-2019-16321/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16320,https://www.cvedetails.com/cve/CVE-2019-16320/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2019-16319,https://www.cvedetails.com/cve/CVE-2019-16319/,7.8,None,None,Complete,Not required,None,
CVE-2019-16318,https://www.cvedetails.com/cve/CVE-2019-16318/,6.5,Partial,Partial,Partial,,None,Bypass a restriction or similar
CVE-2019-16317,https://www.cvedetails.com/cve/CVE-2019-16317/,6.5,Partial,Partial,Partial,,None,
CVE-2019-16314,https://www.cvedetails.com/cve/CVE-2019-16314/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16313,https://www.cvedetails.com/cve/CVE-2019-16313/,5.0,Partial,None,None,Not required,None,
CVE-2019-16312,https://www.cvedetails.com/cve/CVE-2019-16312/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16311,https://www.cvedetails.com/cve/CVE-2019-16311/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2019-16309,https://www.cvedetails.com/cve/CVE-2019-16309/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2019-16307,https://www.cvedetails.com/cve/CVE-2019-16307/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16305,https://www.cvedetails.com/cve/CVE-2019-16305/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16303,https://www.cvedetails.com/cve/CVE-2019-16303/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16294,https://www.cvedetails.com/cve/CVE-2019-16294/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2019-16294,https://www.cvedetails.com/cve/CVE-2019-16294/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16293,https://www.cvedetails.com/cve/CVE-2019-16293/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2019-16288,https://www.cvedetails.com/cve/CVE-2019-16288/,7.8,None,None,Complete,Not required,None,
CVE-2019-16287,https://www.cvedetails.com/cve/CVE-2019-16287/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16287,https://www.cvedetails.com/cve/CVE-2019-16287/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2019-16287,https://www.cvedetails.com/cve/CVE-2019-16287/,7.2,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2019-16286,https://www.cvedetails.com/cve/CVE-2019-16286/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16286,https://www.cvedetails.com/cve/CVE-2019-16286/,4.6,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2019-16284,https://www.cvedetails.com/cve/CVE-2019-16284/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2019-16279,https://www.cvedetails.com/cve/CVE-2019-16279/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2019-16279,https://www.cvedetails.com/cve/CVE-2019-16279/,5.0,None,None,Partial,Not required,None,Directory traversal
CVE-2019-16278,https://www.cvedetails.com/cve/CVE-2019-16278/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16278,https://www.cvedetails.com/cve/CVE-2019-16278/,7.5,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2019-16277,https://www.cvedetails.com/cve/CVE-2019-16277/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2019-16276,https://www.cvedetails.com/cve/CVE-2019-16276/,5.0,None,Partial,None,Not required,None,
CVE-2019-16265,https://www.cvedetails.com/cve/CVE-2019-16265/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2019-16264,https://www.cvedetails.com/cve/CVE-2019-16264/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2019-16263,https://www.cvedetails.com/cve/CVE-2019-16263/,5.8,Partial,Partial,None,Not required,None,
CVE-2019-16261,https://www.cvedetails.com/cve/CVE-2019-16261/,8.5,None,Partial,Complete,Not required,None,
CVE-2019-16257,https://www.cvedetails.com/cve/CVE-2019-16257/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16256,https://www.cvedetails.com/cve/CVE-2019-16256/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16255,https://www.cvedetails.com/cve/CVE-2019-16255/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2019-16254,https://www.cvedetails.com/cve/CVE-2019-16254/,5.0,None,Partial,None,Not required,None,Http response splitting
CVE-2019-16253,https://www.cvedetails.com/cve/CVE-2019-16253/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2019-16251,https://www.cvedetails.com/cve/CVE-2019-16251/,4.0,None,Partial,None,,None,
CVE-2019-16250,https://www.cvedetails.com/cve/CVE-2019-16250/,5.0,None,Partial,None,Not required,None,
CVE-2019-16249,https://www.cvedetails.com/cve/CVE-2019-16249/,5.0,Partial,None,None,Not required,None,
CVE-2019-16247,https://www.cvedetails.com/cve/CVE-2019-16247/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2019-16246,https://www.cvedetails.com/cve/CVE-2019-16246/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16246,https://www.cvedetails.com/cve/CVE-2019-16246/,7.5,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2019-16246,https://www.cvedetails.com/cve/CVE-2019-16246/,7.5,Partial,Partial,Partial,Not required,None,File Inclusion
CVE-2019-16243,https://www.cvedetails.com/cve/CVE-2019-16243/,4.3,None,Partial,None,Not required,None,
CVE-2019-16242,https://www.cvedetails.com/cve/CVE-2019-16242/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2019-16241,https://www.cvedetails.com/cve/CVE-2019-16241/,4.6,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2019-16239,https://www.cvedetails.com/cve/CVE-2019-16239/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2019-16238,https://www.cvedetails.com/cve/CVE-2019-16238/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16237,https://www.cvedetails.com/cve/CVE-2019-16237/,5.0,None,Partial,None,Not required,None,
CVE-2019-16236,https://www.cvedetails.com/cve/CVE-2019-16236/,5.0,None,Partial,None,Not required,None,
CVE-2019-16235,https://www.cvedetails.com/cve/CVE-2019-16235/,5.0,None,Partial,None,Not required,None,
CVE-2019-16234,https://www.cvedetails.com/cve/CVE-2019-16234/,4.7,None,None,Complete,Not required,None,
CVE-2019-16233,https://www.cvedetails.com/cve/CVE-2019-16233/,4.7,None,None,Complete,Not required,None,
CVE-2019-16232,https://www.cvedetails.com/cve/CVE-2019-16232/,4.7,None,None,Complete,Not required,None,
CVE-2019-16231,https://www.cvedetails.com/cve/CVE-2019-16231/,4.7,None,None,Complete,Not required,None,
CVE-2019-16230,https://www.cvedetails.com/cve/CVE-2019-16230/,4.7,None,None,Complete,Not required,None,
CVE-2019-16229,https://www.cvedetails.com/cve/CVE-2019-16229/,4.7,None,None,Complete,Not required,None,
CVE-2019-16228,https://www.cvedetails.com/cve/CVE-2019-16228/,5.0,None,None,Partial,Not required,None,
CVE-2019-16227,https://www.cvedetails.com/cve/CVE-2019-16227/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16226,https://www.cvedetails.com/cve/CVE-2019-16226/,5.0,None,None,Partial,Not required,None,
CVE-2019-16225,https://www.cvedetails.com/cve/CVE-2019-16225/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16224,https://www.cvedetails.com/cve/CVE-2019-16224/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16222,https://www.cvedetails.com/cve/CVE-2019-16222/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16221,https://www.cvedetails.com/cve/CVE-2019-16221/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16220,https://www.cvedetails.com/cve/CVE-2019-16220/,5.8,Partial,Partial,None,Not required,None,
CVE-2019-16219,https://www.cvedetails.com/cve/CVE-2019-16219/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16218,https://www.cvedetails.com/cve/CVE-2019-16218/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16217,https://www.cvedetails.com/cve/CVE-2019-16217/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16215,https://www.cvedetails.com/cve/CVE-2019-16215/,4.0,None,None,Partial,,None,
CVE-2019-16209,https://www.cvedetails.com/cve/CVE-2019-16209/,5.8,Partial,Partial,None,Not required,None,
CVE-2019-16208,https://www.cvedetails.com/cve/CVE-2019-16208/,5.0,Partial,None,None,Not required,None,
CVE-2019-16207,https://www.cvedetails.com/cve/CVE-2019-16207/,4.6,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2019-16205,https://www.cvedetails.com/cve/CVE-2019-16205/,4.3,Partial,None,None,Not required,None,
CVE-2019-16202,https://www.cvedetails.com/cve/CVE-2019-16202/,4.0,Partial,None,None,,None,
CVE-2019-16201,https://www.cvedetails.com/cve/CVE-2019-16201/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2019-16200,https://www.cvedetails.com/cve/CVE-2019-16200/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2019-16199,https://www.cvedetails.com/cve/CVE-2019-16199/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16198,https://www.cvedetails.com/cve/CVE-2019-16198/,4.0,Partial,None,None,,None,Directory traversal
CVE-2019-16197,https://www.cvedetails.com/cve/CVE-2019-16197/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16195,https://www.cvedetails.com/cve/CVE-2019-16195/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16194,https://www.cvedetails.com/cve/CVE-2019-16194/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2019-16192,https://www.cvedetails.com/cve/CVE-2019-16192/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16190,https://www.cvedetails.com/cve/CVE-2019-16190/,7.5,Partial,Partial,Partial,"Bypass, as demonstrated by a direct request to folder_view.php or category_view.php.	",None,Bypass a restriction or similar
CVE-2019-16188,https://www.cvedetails.com/cve/CVE-2019-16188/,5.8,Partial,None,Partial,Not required,None,Denial Of Service
CVE-2019-16187,https://www.cvedetails.com/cve/CVE-2019-16187/,5.0,Partial,None,None,Not required,None,CSRF
CVE-2019-16186,https://www.cvedetails.com/cve/CVE-2019-16186/,6.5,Partial,Partial,Partial,,None,
CVE-2019-16185,https://www.cvedetails.com/cve/CVE-2019-16185/,6.5,Partial,Partial,Partial,,None,
CVE-2019-16184,https://www.cvedetails.com/cve/CVE-2019-16184/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16183,https://www.cvedetails.com/cve/CVE-2019-16183/,4.0,None,Partial,None,,None,
CVE-2019-16182,https://www.cvedetails.com/cve/CVE-2019-16182/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16181,https://www.cvedetails.com/cve/CVE-2019-16181/,4.0,None,Partial,None,,None,
CVE-2019-16180,https://www.cvedetails.com/cve/CVE-2019-16180/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2019-16179,https://www.cvedetails.com/cve/CVE-2019-16179/,5.0,None,Partial,None,Not required,None,
CVE-2019-16177,https://www.cvedetails.com/cve/CVE-2019-16177/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2019-16176,https://www.cvedetails.com/cve/CVE-2019-16176/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2019-16175,https://www.cvedetails.com/cve/CVE-2019-16175/,4.3,None,Partial,None,Not required,None,
CVE-2019-16174,https://www.cvedetails.com/cve/CVE-2019-16174/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16171,https://www.cvedetails.com/cve/CVE-2019-16171/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16170,https://www.cvedetails.com/cve/CVE-2019-16170/,5.5,Partial,Partial,None,,None,
CVE-2019-16168,https://www.cvedetails.com/cve/CVE-2019-16168/,4.3,None,None,Partial,Not required,None,
CVE-2019-16167,https://www.cvedetails.com/cve/CVE-2019-16167/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2019-16167,https://www.cvedetails.com/cve/CVE-2019-16167/,4.3,None,None,Partial,Not required,None,Memory corruption
CVE-2019-16166,https://www.cvedetails.com/cve/CVE-2019-16166/,4.3,None,None,Partial,Not required,None,
CVE-2019-16165,https://www.cvedetails.com/cve/CVE-2019-16165/,4.3,None,None,Partial,Not required,None,
CVE-2019-16164,https://www.cvedetails.com/cve/CVE-2019-16164/,4.3,None,None,Partial,Not required,None,
CVE-2019-16163,https://www.cvedetails.com/cve/CVE-2019-16163/,5.0,None,None,Partial,Not required,None,
CVE-2019-16162,https://www.cvedetails.com/cve/CVE-2019-16162/,5.0,None,None,Partial,Not required,None,
CVE-2019-16161,https://www.cvedetails.com/cve/CVE-2019-16161/,5.0,None,None,Partial,Not required,None,
CVE-2019-16159,https://www.cvedetails.com/cve/CVE-2019-16159/,5.0,None,None,Partial,Not required,None,Overflow
CVE-2019-16148,https://www.cvedetails.com/cve/CVE-2019-16148/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16147,https://www.cvedetails.com/cve/CVE-2019-16147/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16145,https://www.cvedetails.com/cve/CVE-2019-16145/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16144,https://www.cvedetails.com/cve/CVE-2019-16144/,7.8,None,None,Complete,Not required,None,
CVE-2019-16143,https://www.cvedetails.com/cve/CVE-2019-16143/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16142,https://www.cvedetails.com/cve/CVE-2019-16142/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16141,https://www.cvedetails.com/cve/CVE-2019-16141/,5.0,None,None,Partial,Not required,None,
CVE-2019-16140,https://www.cvedetails.com/cve/CVE-2019-16140/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16139,https://www.cvedetails.com/cve/CVE-2019-16139/,9.0,Partial,Partial,Complete,Not required,None,
CVE-2019-16138,https://www.cvedetails.com/cve/CVE-2019-16138/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16137,https://www.cvedetails.com/cve/CVE-2019-16137/,7.8,None,None,Complete,Not required,None,
CVE-2019-16133,https://www.cvedetails.com/cve/CVE-2019-16133/,4.0,Partial,None,None,,None,
CVE-2019-16132,https://www.cvedetails.com/cve/CVE-2019-16132/,5.5,None,Partial,Partial,,None,Directory traversal
CVE-2019-16131,https://www.cvedetails.com/cve/CVE-2019-16131/,6.5,Partial,Partial,Partial,,None,
CVE-2019-16130,https://www.cvedetails.com/cve/CVE-2019-16130/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16126,https://www.cvedetails.com/cve/CVE-2019-16126/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16125,https://www.cvedetails.com/cve/CVE-2019-16125/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2019-16124,https://www.cvedetails.com/cve/CVE-2019-16124/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2019-16123,https://www.cvedetails.com/cve/CVE-2019-16123/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2019-16120,https://www.cvedetails.com/cve/CVE-2019-16120/,6.5,Partial,Partial,Partial,,None,
CVE-2019-16119,https://www.cvedetails.com/cve/CVE-2019-16119/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2019-16118,https://www.cvedetails.com/cve/CVE-2019-16118/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16117,https://www.cvedetails.com/cve/CVE-2019-16117/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2019-16115,https://www.cvedetails.com/cve/CVE-2019-16115/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2019-16114,https://www.cvedetails.com/cve/CVE-2019-16114/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16113,https://www.cvedetails.com/cve/CVE-2019-16113/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2019-16113,https://www.cvedetails.com/cve/CVE-2019-16113/,6.5,Partial,Partial,Partial,,None,Directory traversal
CVE-2019-16110,https://www.cvedetails.com/cve/CVE-2019-16110/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2019-16109,https://www.cvedetails.com/cve/CVE-2019-16109/,5.0,Partial,None,None,Not required,None,
CVE-2019-16106,https://www.cvedetails.com/cve/CVE-2019-16106/,5.0,None,Partial,None,Not required,None,
CVE-2019-16105,https://www.cvedetails.com/cve/CVE-2019-16105/,4.0,Partial,None,None,,None,Directory traversal
