CVE ID,#,Product Type,Vendor,Product,Version
CVE-2017-10155,6,Application,Oracle,Mysql,5.6.5
CVE-2017-10155,7,Application,Oracle,Mysql,5.6.6
CVE-2017-10155,8,Application,Oracle,Mysql,5.6.7
CVE-2017-10155,9,Application,Oracle,Mysql,5.6.8
CVE-2017-10155,10,Application,Oracle,Mysql,5.6.9
CVE-2017-10155,11,Application,Oracle,Mysql,5.6.10
CVE-2017-10155,12,Application,Oracle,Mysql,5.6.11
CVE-2017-10155,13,Application,Oracle,Mysql,5.6.12
CVE-2017-10155,14,Application,Oracle,Mysql,5.6.13
CVE-2017-10155,15,Application,Oracle,Mysql,5.6.14
CVE-2017-10155,16,Application,Oracle,Mysql,5.6.15
CVE-2017-10155,17,Application,Oracle,Mysql,5.6.16
CVE-2017-10155,18,Application,Oracle,Mysql,5.6.17
CVE-2017-10155,19,Application,Oracle,Mysql,5.6.21
CVE-2017-10155,20,Application,Oracle,Mysql,5.6.22
CVE-2017-10155,21,Application,Oracle,Mysql,5.6.23
CVE-2017-10155,22,Application,Oracle,Mysql,5.6.26
CVE-2017-10155,23,Application,Oracle,Mysql,5.6.27
CVE-2017-10155,24,Application,Oracle,Mysql,5.6.28
CVE-2017-10155,25,Application,Oracle,Mysql,5.6.29
CVE-2017-10155,26,Application,Oracle,Mysql,5.6.30
CVE-2017-10155,27,Application,Oracle,Mysql,5.6.31
CVE-2017-10155,28,Application,Oracle,Mysql,5.6.32
CVE-2017-10155,29,Application,Oracle,Mysql,5.6.33
CVE-2017-10155,30,Application,Oracle,Mysql,5.6.34
CVE-2017-10155,31,Application,Oracle,Mysql,5.6.35
CVE-2017-10155,32,Application,Oracle,Mysql,5.6.36
CVE-2017-10155,33,Application,Oracle,Mysql,5.6.37
CVE-2017-10155,34,Application,Oracle,Mysql,5.7.0
CVE-2017-10155,35,Application,Oracle,Mysql,5.7.1
CVE-2017-10155,36,Application,Oracle,Mysql,5.7.2
CVE-2017-10155,37,Application,Oracle,Mysql,5.7.3
CVE-2017-10155,38,Application,Oracle,Mysql,5.7.4
CVE-2017-10155,39,Application,Oracle,Mysql,5.7.5
CVE-2017-10155,40,Application,Oracle,Mysql,5.7.6
CVE-2017-10155,41,Application,Oracle,Mysql,5.7.7
CVE-2017-10155,42,Application,Oracle,Mysql,5.7.8
CVE-2017-10155,43,Application,Oracle,Mysql,5.7.9
CVE-2017-10155,44,Application,Oracle,Mysql,5.7.10
CVE-2017-10155,45,Application,Oracle,Mysql,5.7.11
CVE-2017-10155,46,Application,Oracle,Mysql,5.7.12
CVE-2017-10155,47,Application,Oracle,Mysql,5.7.13
CVE-2017-10155,48,Application,Oracle,Mysql,5.7.14
CVE-2017-10155,49,Application,Oracle,Mysql,5.7.15
CVE-2017-10155,50,Application,Oracle,Mysql,5.7.16
CVE-2017-10155,51,Application,Oracle,Mysql,5.7.17
CVE-2017-10155,52,Application,Oracle,Mysql,5.7.18
CVE-2017-10155,53,Application,Oracle,Mysql,5.7.19
CVE-2017-10154,1,Application,Oracle,Access Manager,11.1.2.3.0
CVE-2017-10152,1,Application,Oracle,Weblogic Server,10.3.6.0.0
CVE-2017-10152,2,Application,Oracle,Weblogic Server,12.1.3.0.0
CVE-2017-10151,1,Application,Oracle,Identity Manager,11.1.1.7
CVE-2017-10151,2,Application,Oracle,Identity Manager,11.1.1.9
CVE-2017-10151,3,Application,Oracle,Identity Manager,11.1.2.1.0
CVE-2017-10151,4,Application,Oracle,Identity Manager,11.1.2.2.0
CVE-2017-10151,5,Application,Oracle,Identity Manager,11.1.2.3
CVE-2017-10151,6,Application,Oracle,Identity Manager,12.2.1.3
CVE-2017-10150,1,Application,Oracle,Primavera Unifier,9.13
CVE-2017-10150,2,Application,Oracle,Primavera Unifier,9.14
CVE-2017-10150,3,Application,Oracle,Primavera Unifier,10.1
CVE-2017-10150,4,Application,Oracle,Primavera Unifier,10.2
CVE-2017-10150,5,Application,Oracle,Primavera Unifier,15.1
CVE-2017-10150,6,Application,Oracle,Primavera Unifier,15.2
CVE-2017-10150,7,Application,Oracle,Primavera Unifier,16.1
CVE-2017-10150,8,Application,Oracle,Primavera Unifier,16.2
CVE-2017-10149,1,Application,Oracle,Primavera Unifier,9.13
CVE-2017-10149,2,Application,Oracle,Primavera Unifier,9.14
CVE-2017-10149,3,Application,Oracle,Primavera Unifier,10.1
CVE-2017-10149,4,Application,Oracle,Primavera Unifier,10.2
CVE-2017-10149,5,Application,Oracle,Primavera Unifier,15.1
CVE-2017-10149,6,Application,Oracle,Primavera Unifier,15.2
CVE-2017-10149,7,Application,Oracle,Primavera Unifier,16.1
CVE-2017-10149,8,Application,Oracle,Primavera Unifier,16.2
CVE-2017-10148,1,Application,Oracle,Weblogic Server,10.3.6.0.0
CVE-2017-10148,2,Application,Oracle,Weblogic Server,12.1.3.0.0
CVE-2017-10148,3,Application,Oracle,Weblogic Server,12.2.1.1.0
CVE-2017-10148,4,Application,Oracle,Weblogic Server,12.2.1.2.0
CVE-2017-10147,1,Application,Oracle,Weblogic Server,10.3.6.0.0
CVE-2017-10147,2,Application,Oracle,Weblogic Server,12.1.3.0.0
CVE-2017-10147,3,Application,Oracle,Weblogic Server,12.2.1.1.0
CVE-2017-10147,4,Application,Oracle,Weblogic Server,12.2.1.2.0
CVE-2017-10146,1,Application,Oracle,Peoplesoft Enterprise Peopletools,8.54
CVE-2017-10146,2,Application,Oracle,Peoplesoft Enterprise Peopletools,8.55
CVE-2017-10145,1,Application,Oracle,Java Advanced Management Console,2.6
CVE-2017-10144,1,Application,Oracle,Applications Manager,12.1.3
CVE-2017-10143,1,Application,Oracle,Customer Relationship Management Technical Foundation,12.1.3
CVE-2017-10143,2,Application,Oracle,Customer Relationship Management Technical Foundation,12.2.3
CVE-2017-10143,3,Application,Oracle,Customer Relationship Management Technical Foundation,12.2.4
CVE-2017-10143,4,Application,Oracle,Customer Relationship Management Technical Foundation,12.2.5
CVE-2017-10143,5,Application,Oracle,Customer Relationship Management Technical Foundation,12.2.6
CVE-2017-10142,1,Application,Oracle,Hospitality Reporting And Analytics,8.5.1
CVE-2017-10142,2,Application,Oracle,Hospitality Reporting And Analytics,9.0.0
CVE-2017-10141,1,Application,Oracle,Outside In Technology,8.5.3.0
CVE-2017-10137,1,Application,Oracle,Weblogic Server,10.3.6.0.0
CVE-2017-10137,2,Application,Oracle,Weblogic Server,12.1.3.0.0
CVE-2017-10136,1,Application,Oracle,Hospitality Simphony,2.9
CVE-2017-10135,1,Application,Oracle,JDK,1.6.0
CVE-2017-10135,2,Application,Oracle,JDK,1.7.0
CVE-2017-10135,3,Application,Oracle,JDK,1.8.0
CVE-2017-10135,4,Application,Oracle,JRE,1.6.0
CVE-2017-10135,5,Application,Oracle,JRE,1.7.0
CVE-2017-10135,6,Application,Oracle,JRE,1.8.0
CVE-2017-10135,7,Application,Oracle,Jrockit,R28.3.14
CVE-2017-10134,1,Application,Oracle,Peoplesoft Enterprise Scm Eprocurement,9.2
CVE-2017-10133,1,Application,Oracle,Hospitality Hotel Mobile,1.1
CVE-2017-10132,1,Application,Oracle,Hospitality Hotel Mobile,1.05
CVE-2017-10131,1,Application,Oracle,Primavera P6 Enterprise Project Portfolio Management,8.3
CVE-2017-10131,2,Application,Oracle,Primavera P6 Enterprise Project Portfolio Management,8.4
CVE-2017-10131,3,Application,Oracle,Primavera P6 Enterprise Project Portfolio Management,15.1
CVE-2017-10131,4,Application,Oracle,Primavera P6 Enterprise Project Portfolio Management,15.2
CVE-2017-10131,5,Application,Oracle,Primavera P6 Enterprise Project Portfolio Management,16.1
CVE-2017-10131,6,Application,Oracle,Primavera P6 Enterprise Project Portfolio Management,16.2
CVE-2017-10130,1,Application,Oracle,Istore,12.1.1
CVE-2017-10130,2,Application,Oracle,Istore,12.1.2
CVE-2017-10130,3,Application,Oracle,Istore,12.1.3
CVE-2017-10130,4,Application,Oracle,Istore,12.2.3
CVE-2017-10130,5,Application,Oracle,Istore,12.2.4
CVE-2017-10130,6,Application,Oracle,Istore,12.2.5
CVE-2017-10130,7,Application,Oracle,Istore,12.2.6
CVE-2017-10129,1,Application,Oracle,Vm Virtualbox,*
CVE-2017-10128,1,Application,Oracle,Hospitality Websuite8 Cloud Service,8.9.6
CVE-2017-10128,2,Application,Oracle,Hospitality Websuite8 Cloud Service,8.10.0
CVE-2017-10128,3,Application,Oracle,Hospitality Websuite8 Cloud Service,8.10.1
CVE-2017-10128,4,Application,Oracle,Hospitality Websuite8 Cloud Service,8.10.2
CVE-2017-10126,1,Application,Oracle,Peoplesoft Enterprise Prtl Interaction Hub,9.1.0
CVE-2017-10125,1,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10125,2,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10125,3,Application,Netapp,Cloud Backup,-
CVE-2017-10125,4,Application,Netapp,E-series Santricity Os Controller,*
CVE-2017-10125,5,Application,Netapp,E-series Santricity Storage Manager,-
CVE-2017-10125,6,Application,Netapp,Element Software,-
CVE-2017-10125,7,Application,Netapp,Oncommand Balance,-
CVE-2017-10125,8,Application,Netapp,Oncommand Insight,-
CVE-2017-10125,9,Application,Netapp,Oncommand Performance Manager,-
CVE-2017-10125,10,Application,Netapp,Oncommand Shift,-
CVE-2017-10125,11,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10125,12,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10125,13,Application,Netapp,Oncommand Unified Manager,-
CVE-2017-10125,14,Application,Netapp,Plug-in For Symantec Netbackup,-
CVE-2017-10125,15,Application,Netapp,Snapmanager,-
CVE-2017-10125,16,Application,Netapp,Snapmanager,-
CVE-2017-10125,17,Application,Netapp,Steelstore Cloud Integrated Storage,-
CVE-2017-10125,18,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,*
CVE-2017-10125,19,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,9.6
CVE-2017-10125,20,Application,Netapp,Vasa Provider For Clustered Data Ontap,*
CVE-2017-10125,21,Application,Netapp,Vasa Provider For Clustered Data Ontap,6.0
CVE-2017-10125,22,Application,Netapp,Virtual Storage Console,*
CVE-2017-10125,23,Application,Netapp,Virtual Storage Console,6.0
CVE-2017-10125,24,Application,Oracle,JDK,1.7.0
CVE-2017-10125,25,Application,Oracle,JDK,1.8.0
CVE-2017-10125,26,Application,Oracle,JRE,1.7.0
CVE-2017-10125,27,Application,Oracle,JRE,1.8.0
CVE-2017-10123,1,Application,Oracle,Weblogic Server,12.1.3.0.0
CVE-2017-10121,1,Application,Oracle,Java Advanced Management Console,2.6
CVE-2017-10119,1,Application,Oracle,Service Bus,11.1.1.9.0
CVE-2017-10118,1,Application,Oracle,JDK,1.7.0
CVE-2017-10118,2,Application,Oracle,JDK,1.8.0
CVE-2017-10118,3,Application,Oracle,JRE,1.7.0
CVE-2017-10118,4,Application,Oracle,JRE,1.8.0
CVE-2017-10118,5,Application,Oracle,Jrockit,R28.3.14
CVE-2017-10117,1,Application,Oracle,Java Advanced Management Console,2.6
CVE-2017-10116,1,Application,Oracle,JDK,1.6.0
CVE-2017-10116,2,Application,Oracle,JDK,1.7.0
CVE-2017-10116,3,Application,Oracle,JDK,1.8.0
CVE-2017-10116,4,Application,Oracle,JRE,1.6.0
CVE-2017-10116,5,Application,Oracle,JRE,1.7.0
CVE-2017-10116,6,Application,Oracle,JRE,1.8.0
CVE-2017-10116,7,Application,Oracle,Jrockit,R28.3.14
CVE-2017-10115,1,Application,Oracle,JDK,1.6.0
CVE-2017-10115,2,Application,Oracle,JDK,1.7.0
CVE-2017-10115,3,Application,Oracle,JDK,1.8.0
CVE-2017-10115,4,Application,Oracle,JRE,1.6.0
CVE-2017-10115,5,Application,Oracle,JRE,1.7.0
CVE-2017-10115,6,Application,Oracle,JRE,1.8.0
CVE-2017-10115,7,Application,Oracle,Jrockit,R28.3.14
CVE-2017-10114,1,OS,Debian,Debian Linux,9.0
CVE-2017-10114,2,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10114,3,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10114,4,Application,Netapp,Cloud Backup,-
CVE-2017-10114,5,Application,Netapp,E-series Santricity Os Controller,*
CVE-2017-10114,6,Application,Netapp,E-series Santricity Storage Manager,-
CVE-2017-10114,7,Application,Netapp,Element Software,-
CVE-2017-10114,8,Application,Netapp,Oncommand Balance,-
CVE-2017-10114,9,Application,Netapp,Oncommand Insight,-
CVE-2017-10114,10,Application,Netapp,Oncommand Performance Manager,-
CVE-2017-10114,11,Application,Netapp,Oncommand Shift,-
CVE-2017-10114,12,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10114,13,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10114,14,Application,Netapp,Oncommand Unified Manager,-
CVE-2017-10114,15,Application,Netapp,Plug-in For Symantec Netbackup,-
CVE-2017-10114,16,Application,Netapp,Snapmanager,-
CVE-2017-10114,17,Application,Netapp,Snapmanager,-
CVE-2017-10114,18,Application,Netapp,Steelstore Cloud Integrated Storage,-
CVE-2017-10114,19,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,*
CVE-2017-10114,20,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,9.6
CVE-2017-10114,21,Application,Netapp,Vasa Provider For Clustered Data Ontap,*
CVE-2017-10114,22,Application,Netapp,Vasa Provider For Clustered Data Ontap,6.0
CVE-2017-10114,23,Application,Netapp,Virtual Storage Console,*
CVE-2017-10114,24,Application,Netapp,Virtual Storage Console,6.0
CVE-2017-10114,25,Application,Oracle,JDK,1.7.0
CVE-2017-10114,26,Application,Oracle,JDK,1.8.0
CVE-2017-10114,27,Application,Oracle,JRE,1.7.0
CVE-2017-10114,28,Application,Oracle,JRE,1.8.0
CVE-2017-10113,1,Application,Oracle,Common Applications,12.1.3
CVE-2017-10113,2,Application,Oracle,Common Applications,12.2.3
CVE-2017-10113,3,Application,Oracle,Common Applications,12.2.4
CVE-2017-10113,4,Application,Oracle,Common Applications,12.2.5
CVE-2017-10113,5,Application,Oracle,Common Applications,12.2.6
CVE-2017-10112,1,Application,Oracle,Istore,12.1.1
CVE-2017-10112,2,Application,Oracle,Istore,12.1.2
CVE-2017-10112,3,Application,Oracle,Istore,12.1.3
CVE-2017-10112,4,Application,Oracle,Istore,12.2.3
CVE-2017-10112,5,Application,Oracle,Istore,12.2.4
CVE-2017-10112,6,Application,Oracle,Istore,12.2.5
CVE-2017-10112,7,Application,Oracle,Istore,12.2.6
CVE-2017-10111,1,Application,Oracle,JDK,1.8.0
CVE-2017-10111,2,Application,Oracle,JRE,1.8.0
CVE-2017-10110,1,OS,Debian,Debian Linux,8.0
CVE-2017-10110,2,OS,Debian,Debian Linux,9.0
CVE-2017-10110,3,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10110,4,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10110,5,Application,Netapp,Cloud Backup,-
CVE-2017-10110,6,Application,Netapp,E-series Santricity Os Controller,*
CVE-2017-10110,7,Application,Netapp,E-series Santricity Storage Manager,-
CVE-2017-10110,8,Application,Netapp,Element Software,-
CVE-2017-10110,9,Application,Netapp,Oncommand Balance,-
CVE-2017-10110,10,Application,Netapp,Oncommand Insight,-
CVE-2017-10110,11,Application,Netapp,Oncommand Performance Manager,-
CVE-2017-10110,12,Application,Netapp,Oncommand Shift,-
CVE-2017-10110,13,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10110,14,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10110,15,Application,Netapp,Oncommand Unified Manager,-
CVE-2017-10110,16,Application,Netapp,Plug-in For Symantec Netbackup,-
CVE-2017-10110,17,Application,Netapp,Snapmanager,-
CVE-2017-10110,18,Application,Netapp,Snapmanager,-
CVE-2017-10110,19,Application,Netapp,Steelstore Cloud Integrated Storage,-
CVE-2017-10110,20,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,*
CVE-2017-10110,21,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,9.6
CVE-2017-10110,22,Application,Netapp,Vasa Provider For Clustered Data Ontap,*
CVE-2017-10110,23,Application,Netapp,Vasa Provider For Clustered Data Ontap,6.0
CVE-2017-10110,24,Application,Netapp,Virtual Storage Console,*
CVE-2017-10110,25,Application,Netapp,Virtual Storage Console,6.0
CVE-2017-10110,26,Application,Oracle,JDK,1.6.0
CVE-2017-10110,27,Application,Oracle,JDK,1.7.0
CVE-2017-10110,28,Application,Oracle,JDK,1.8.0
CVE-2017-10110,29,Application,Oracle,JRE,1.6.0
CVE-2017-10110,30,Application,Oracle,JRE,1.7.0
CVE-2017-10110,31,Application,Oracle,JRE,1.8.0
CVE-2017-10110,32,OS,Redhat,Enterprise Linux Desktop,6.0
CVE-2017-10110,33,OS,Redhat,Enterprise Linux Desktop,7.0
CVE-2017-10110,34,OS,Redhat,Enterprise Linux Eus,7.3
CVE-2017-10110,35,OS,Redhat,Enterprise Linux Eus,7.4
CVE-2017-10110,36,OS,Redhat,Enterprise Linux Eus,7.5
CVE-2017-10110,37,OS,Redhat,Enterprise Linux Eus,7.6
CVE-2017-10110,38,OS,Redhat,Enterprise Linux Eus,7.7
CVE-2017-10110,39,OS,Redhat,Enterprise Linux Server,6.0
CVE-2017-10110,40,OS,Redhat,Enterprise Linux Server,7.0
CVE-2017-10110,41,OS,Redhat,Enterprise Linux Server Aus,7.3
CVE-2017-10110,42,OS,Redhat,Enterprise Linux Server Aus,7.4
CVE-2017-10110,43,OS,Redhat,Enterprise Linux Server Aus,7.6
CVE-2017-10110,44,OS,Redhat,Enterprise Linux Server Aus,7.7
CVE-2017-10110,45,OS,Redhat,Enterprise Linux Server Tus,7.3
CVE-2017-10110,46,OS,Redhat,Enterprise Linux Server Tus,7.4
CVE-2017-10110,47,OS,Redhat,Enterprise Linux Server Tus,7.6
CVE-2017-10110,48,OS,Redhat,Enterprise Linux Server Tus,7.7
CVE-2017-10110,49,OS,Redhat,Enterprise Linux Workstation,6.0
CVE-2017-10110,50,OS,Redhat,Enterprise Linux Workstation,7.0
CVE-2017-10110,51,Application,Redhat,Satellite,5.8
CVE-2017-10109,1,Application,Oracle,JDK,1.6.0
CVE-2017-10109,2,Application,Oracle,JDK,1.7.0
CVE-2017-10109,3,Application,Oracle,JDK,1.8.0
CVE-2017-10109,4,Application,Oracle,JRE,1.6.0
CVE-2017-10109,5,Application,Oracle,JRE,1.7.0
CVE-2017-10109,6,Application,Oracle,JRE,1.8.0
CVE-2017-10109,7,Application,Oracle,Jrockit,R28.3.14
CVE-2017-10108,1,Application,Oracle,JDK,1.6.0
CVE-2017-10108,2,Application,Oracle,JDK,1.7.0
CVE-2017-10108,3,Application,Oracle,JDK,1.8.0
CVE-2017-10108,4,Application,Oracle,JRE,1.6.0
CVE-2017-10108,5,Application,Oracle,JRE,1.7.0
CVE-2017-10108,6,Application,Oracle,JRE,1.8.0
CVE-2017-10108,7,Application,Oracle,Jrockit,R28.3.14
CVE-2017-10107,1,Application,Oracle,JDK,1.6.0
CVE-2017-10107,2,Application,Oracle,JDK,1.7.0
CVE-2017-10107,3,Application,Oracle,JDK,1.8.0
CVE-2017-10107,4,Application,Oracle,JRE,1.6.0
CVE-2017-10107,5,Application,Oracle,JRE,1.7.0
CVE-2017-10107,6,Application,Oracle,JRE,1.8.0
CVE-2017-10106,1,Application,Oracle,Peoplesoft Enterprise Peopletools,8.54
CVE-2017-10106,2,Application,Oracle,Peoplesoft Enterprise Peopletools,8.55
CVE-2017-10105,1,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10105,2,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10105,3,Application,Netapp,Cloud Backup,-
CVE-2017-10105,4,Application,Netapp,E-series Santricity Os Controller,*
CVE-2017-10105,5,Application,Netapp,E-series Santricity Storage Manager,-
CVE-2017-10105,6,Application,Netapp,Element Software,-
CVE-2017-10105,7,Application,Netapp,Oncommand Balance,-
CVE-2017-10105,8,Application,Netapp,Oncommand Insight,-
CVE-2017-10105,9,Application,Netapp,Oncommand Performance Manager,-
CVE-2017-10105,10,Application,Netapp,Oncommand Shift,-
CVE-2017-10105,11,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10105,12,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10105,13,Application,Netapp,Oncommand Unified Manager,-
CVE-2017-10105,14,Application,Netapp,Plug-in For Symantec Netbackup,-
CVE-2017-10105,15,Application,Netapp,Snapmanager,-
CVE-2017-10105,16,Application,Netapp,Snapmanager,-
CVE-2017-10105,17,Application,Netapp,Steelstore Cloud Integrated Storage,-
CVE-2017-10105,18,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,*
CVE-2017-10105,19,Application,Netapp,Vasa Provider For Clustered Data Ontap,*
CVE-2017-10105,20,Application,Netapp,Vasa Provider For Clustered Data Ontap,6.0
CVE-2017-10105,21,Application,Netapp,Virtual Storage Console,*
CVE-2017-10105,22,Application,Netapp,Virtual Storage Console,6.0
CVE-2017-10105,23,Application,Oracle,JDK,1.6.0
CVE-2017-10105,24,Application,Oracle,JDK,1.7.0
CVE-2017-10105,25,Application,Oracle,JDK,1.8.0
CVE-2017-10105,26,Application,Oracle,JRE,1.6.0
CVE-2017-10105,27,Application,Oracle,JRE,1.7.0
CVE-2017-10105,28,Application,Oracle,JRE,1.8.0
CVE-2017-10105,29,OS,Redhat,Enterprise Linux Desktop,6.0
CVE-2017-10105,30,OS,Redhat,Enterprise Linux Desktop,7.0
CVE-2017-10105,31,OS,Redhat,Enterprise Linux Eus,7.5
CVE-2017-10105,32,OS,Redhat,Enterprise Linux Server,6.0
CVE-2017-10105,33,OS,Redhat,Enterprise Linux Server,7.0
CVE-2017-10105,34,OS,Redhat,Enterprise Linux Workstation,6.0
CVE-2017-10105,35,OS,Redhat,Enterprise Linux Workstation,7.0
CVE-2017-10105,36,Application,Redhat,Satellite,5.8
CVE-2017-10104,1,Application,Oracle,Java Advanced Management Console,2.6
CVE-2017-10103,1,Application,Oracle,Flexcube Private Banking,2.0.0
CVE-2017-10103,2,Application,Oracle,Flexcube Private Banking,2.0.1
CVE-2017-10103,3,Application,Oracle,Flexcube Private Banking,2.2.0
CVE-2017-10103,4,Application,Oracle,Flexcube Private Banking,12.0.1
CVE-2017-10102,1,Application,Oracle,JDK,1.6.0
CVE-2017-10102,2,Application,Oracle,JDK,1.7.0
CVE-2017-10102,3,Application,Oracle,JDK,1.8.0
CVE-2017-10102,4,Application,Oracle,JRE,1.6.0
CVE-2017-10102,5,Application,Oracle,JRE,1.7.0
CVE-2017-10102,6,Application,Oracle,JRE,1.8.0
CVE-2017-10101,1,Application,Oracle,JDK,1.6.0
CVE-2017-10101,2,Application,Oracle,JDK,1.7.0
CVE-2017-10101,3,Application,Oracle,JDK,1.8.0
CVE-2017-10101,4,Application,Oracle,JRE,1.6.0
CVE-2017-10101,5,Application,Oracle,JRE,1.7.0
CVE-2017-10101,6,Application,Oracle,JRE,1.8.0
CVE-2017-10100,1,Application,Oracle,Peoplesoft Enterprise Prtl Interaction Hub,9.1.0
CVE-2017-10099,1,Application,Oracle,Sparc-sun System Firmware,*
CVE-2017-10098,1,Application,Oracle,Flexcube Universal Banking,11.3.0
CVE-2017-10098,2,Application,Oracle,Flexcube Universal Banking,11.4.0
CVE-2017-10098,3,Application,Oracle,Flexcube Universal Banking,12.0.1
CVE-2017-10098,4,Application,Oracle,Flexcube Universal Banking,12.0.2
CVE-2017-10098,5,Application,Oracle,Flexcube Universal Banking,12.0.3
CVE-2017-10098,6,Application,Oracle,Flexcube Universal Banking,12.1.0
CVE-2017-10098,7,Application,Oracle,Flexcube Universal Banking,12.2.0
CVE-2017-10098,8,Application,Oracle,Flexcube Universal Banking,12.3.0
CVE-2017-10097,1,Application,Oracle,Hospitality Reporting And Analytics,8.5.1
CVE-2017-10097,2,Application,Oracle,Hospitality Reporting And Analytics,9.0.0
CVE-2017-10096,1,Application,Oracle,JDK,1.6.0
CVE-2017-10096,2,Application,Oracle,JDK,1.7.0
CVE-2017-10096,3,Application,Oracle,JDK,1.8.0
CVE-2017-10096,4,Application,Oracle,JRE,1.6.0
CVE-2017-10096,5,Application,Oracle,JRE,1.7.0
CVE-2017-10096,6,Application,Oracle,JRE,1.8.0
CVE-2017-10094,1,Application,Oracle,Agile Product Lifecycle Management Framework,9.3.5
CVE-2017-10094,2,Application,Oracle,Agile Product Lifecycle Management Framework,9.3.6
CVE-2017-10093,1,Application,Oracle,Agile Product Lifecycle Management Framework,9.3.5
CVE-2017-10093,2,Application,Oracle,Agile Product Lifecycle Management Framework,9.3.6
CVE-2017-10092,1,Application,Oracle,Agile Product Lifecycle Management Framework,9.3.5
CVE-2017-10092,2,Application,Oracle,Agile Product Lifecycle Management Framework,9.3.6
CVE-2017-10091,1,Application,Oracle,Enterprise Manager Base Platform,12.1.0
CVE-2017-10091,2,Application,Oracle,Enterprise Manager Base Platform,13.1.0
CVE-2017-10091,3,Application,Oracle,Enterprise Manager Base Platform,13.2.0
CVE-2017-10090,1,Application,Oracle,JDK,1.7.0
CVE-2017-10090,2,Application,Oracle,JDK,1.8.0
CVE-2017-10090,3,Application,Oracle,JRE,1.7.0
CVE-2017-10090,4,Application,Oracle,JRE,1.8.0
CVE-2017-10089,1,OS,Debian,Debian Linux,8.0
CVE-2017-10089,2,OS,Debian,Debian Linux,9.0
CVE-2017-10089,3,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10089,4,Application,Netapp,Active Iq Unified Manager,*
CVE-2017-10089,5,Application,Netapp,Cloud Backup,-
CVE-2017-10089,6,Application,Netapp,E-series Santricity Os Controller,*
CVE-2017-10089,7,Application,Netapp,E-series Santricity Storage Manager,-
CVE-2017-10089,8,Application,Netapp,Element Software,-
CVE-2017-10089,9,Application,Netapp,Oncommand Balance,-
CVE-2017-10089,10,Application,Netapp,Oncommand Insight,-
CVE-2017-10089,11,Application,Netapp,Oncommand Performance Manager,-
CVE-2017-10089,12,Application,Netapp,Oncommand Shift,-
CVE-2017-10089,13,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10089,14,Application,Netapp,Oncommand Unified Manager,*
CVE-2017-10089,15,Application,Netapp,Oncommand Unified Manager,-
CVE-2017-10089,16,Application,Netapp,Plug-in For Symantec Netbackup,-
CVE-2017-10089,17,Application,Netapp,Snapmanager,-
CVE-2017-10089,18,Application,Netapp,Snapmanager,-
CVE-2017-10089,19,Application,Netapp,Steelstore Cloud Integrated Storage,-
CVE-2017-10089,20,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,*
CVE-2017-10089,21,Application,Netapp,Storage Replication Adapter For Clustered Data Ontap,9.6
CVE-2017-10089,22,Application,Netapp,Vasa Provider For Clustered Data Ontap,*
CVE-2017-10089,23,Application,Netapp,Vasa Provider For Clustered Data Ontap,6.0
CVE-2017-10089,24,Application,Netapp,Virtual Storage Console,*
CVE-2017-10089,25,Application,Netapp,Virtual Storage Console,6.0
CVE-2017-10089,26,Application,Oracle,JDK,1.6.0
CVE-2017-10089,27,Application,Oracle,JDK,1.7.0
CVE-2017-10089,28,Application,Oracle,JDK,1.8.0
CVE-2017-10089,29,Application,Oracle,JRE,1.6.0
CVE-2017-10089,30,Application,Oracle,JRE,1.7.0
CVE-2017-10089,31,Application,Oracle,JRE,1.8.0
CVE-2017-10089,32,OS,Redhat,Enterprise Linux Desktop,6.0
CVE-2017-10089,33,OS,Redhat,Enterprise Linux Desktop,7.0
CVE-2017-10089,34,OS,Redhat,Enterprise Linux Eus,7.3
CVE-2017-10089,35,OS,Redhat,Enterprise Linux Eus,7.4
CVE-2017-10089,36,OS,Redhat,Enterprise Linux Eus,7.5
CVE-2017-10089,37,OS,Redhat,Enterprise Linux Eus,7.6
