CVE ID,#,Product Type,Vendor,Product,Version,Update,Edition,Language
CVE-2020-15961,5,Application,Google,Chrome,*,*,*,*
CVE-2020-15961,6,Application,Opensuse,Backports Sle,15.0,SP2,*,*
CVE-2020-15961,7,Application,Opensuse,Backports Sle,15.0,SP1,*,*
CVE-2020-15961,8,OS,Opensuse,Leap,15.1,*,*,*
CVE-2020-15961,9,OS,Opensuse,Leap,15.2,*,*,*
CVE-2020-15960,1,OS,Debian,Debian Linux,10.0,*,*,*
CVE-2020-15960,2,OS,Fedoraproject,Fedora,31,*,*,*
CVE-2020-15960,3,OS,Fedoraproject,Fedora,32,*,*,*
CVE-2020-15960,4,OS,Fedoraproject,Fedora,33,*,*,*
CVE-2020-15960,5,Application,Google,Chrome,*,*,*,*
CVE-2020-15960,6,Application,Opensuse,Backports Sle,15.0,SP1,*,*
CVE-2020-15960,7,Application,Opensuse,Backports Sle,15.0,SP2,*,*
CVE-2020-15960,8,OS,Opensuse,Leap,15.1,*,*,*
CVE-2020-15960,9,OS,Opensuse,Leap,15.2,*,*,*
CVE-2020-15959,1,OS,Debian,Debian Linux,10.0,*,*,*
CVE-2020-15959,2,OS,Fedoraproject,Fedora,31,*,*,*
CVE-2020-15959,3,OS,Fedoraproject,Fedora,33,*,*,*
CVE-2020-15959,4,Application,Google,Chrome,*,*,*,*
CVE-2020-15959,5,Application,Opensuse,Backports Sle,15.0,SP1,*,*
CVE-2020-15959,6,Application,Opensuse,Backports Sle,15.0,SP2,*,*
CVE-2020-15959,7,OS,Opensuse,Leap,15.1,*,*,*
CVE-2020-15959,8,OS,Opensuse,Leap,15.2,*,*,*
CVE-2020-15958,1,Application,1crm,1crm,*,*,*,*
CVE-2020-15957,1,Application,Dp3t-backend-software Development Kit Project,Dp3t-backend-software Development Kit,*,*,*,*
CVE-2020-15956,1,Application,Acti,NVR,2.3.04.07,*,*,*
CVE-2020-15956,2,Application,Acti,NVR,3.0.12.42,*,*,*
CVE-2020-15954,1,OS,Debian,Debian Linux,9.0,*,*,*
CVE-2020-15954,2,Application,KDE,Kmail,19.12.3,*,*,*
CVE-2020-15953,1,Application,Libetpan Project,Libetpan,*,*,*,*
CVE-2020-15953,2,Application,Libmailcore,Mailcore2,*,*,*,*
CVE-2020-15952,1,Application,Immuta,Immuta,2.8.2,*,*,*
CVE-2020-15951,1,Application,Immuta,Immuta,2.8.2,*,*,*
CVE-2020-15950,1,Application,Immuta,Immuta,2.8.2,*,*,*
CVE-2020-15949,1,Application,Immuta,Immuta,2.8.2,*,*,*
CVE-2020-15947,1,Application,Loway,Queuemetrics,*,*,*,*
CVE-2020-15943,1,Application,Gantt-chart Project,Gantt-chart,*,*,*,*
CVE-2020-15932,1,Application,Overwolf,Overwolf,*,*,*,*
CVE-2020-15931,1,Application,Netwrix,Account Lockout Examiner,*,*,*,*
CVE-2020-15930,1,Application,Joplin Project,Joplin,*,*,*,*
CVE-2020-15929,1,Application,Ortussolutions,Testbox,*,*,*,*
CVE-2020-15928,1,Application,Ortussolutions,Testbox,*,*,*,*
CVE-2020-15927,1,Application,Zohocorp,Manageengine Applications Manager,14.7,Build14730,*,*
CVE-2020-15927,2,Application,Zohocorp,Manageengine Applications Manager,14.7,*,*,*
CVE-2020-15927,3,Application,Zohocorp,Manageengine Applications Manager,14.7,Build14740,*,*
CVE-2020-15927,4,Application,Zohocorp,Manageengine Applications Manager,14.7,-,*,*
CVE-2020-15927,5,Application,Zohocorp,Manageengine Applications Manager,14.7,Build14700,*,*
CVE-2020-15927,6,Application,Zohocorp,Manageengine Applications Manager,14.7,Build14710,*,*
CVE-2020-15927,7,Application,Zohocorp,Manageengine Applications Manager,14.7,Build14720,*,*
CVE-2020-15926,1,Application,Rocket.chat,Rocket.chat,*,*,*,*
CVE-2020-15925,1,Application,Loway,Queuemetrics,*,*,*,*
CVE-2020-15924,1,Application,Midasolutions,Eframework,*,*,*,*
CVE-2020-15923,1,Application,Midasolutions,Eframework,*,*,*,*
CVE-2020-15922,1,Application,Midasolutions,Eframework,*,*,*,*
CVE-2020-15921,1,Application,Midasolutions,Eframework,*,*,*,*
CVE-2020-15920,1,Application,Midasolutions,Eframework,*,*,*,*
CVE-2020-15919,1,Application,Midasolutions,Eframework,*,*,*,*
CVE-2020-15917,1,Application,Claws-mail,Claws-mail,*,*,*,*
CVE-2020-15910,1,Application,Solarwinds,N-central,*,*,*,*
CVE-2020-15909,1,Application,Solarwinds,N-central,*,*,*,*
CVE-2020-15908,1,Application,Cauldrondevelopment,C\!,*,*,*,*
CVE-2020-15907,1,Application,Mahara,Mahara,*,*,*,*
CVE-2020-15906,1,Application,Tiki,Tiki,*,*,*,*
CVE-2020-15904,1,Application,Pypi,Bsdiff4,*,*,*,*
CVE-2020-15903,1,Application,Nagios,Nagios Xi,*,*,*,*
CVE-2020-15902,1,Application,Nagios,Nagios Xi,*,*,*,*
CVE-2020-15901,1,Application,Nagios,Nagios Xi,*,*,*,*
CVE-2020-15900,1,Application,Artifex,Ghostscript,9.50,*,*,*
CVE-2020-15900,2,Application,Artifex,Ghostscript,9.52,*,*,*
CVE-2020-15900,3,OS,Canonical,Ubuntu Linux,20.04,*,*,*
CVE-2020-15900,4,OS,Opensuse,Leap,15.1,*,*,*
CVE-2020-15900,5,OS,Opensuse,Leap,15.2,*,*,*
CVE-2020-15899,1,Application,Grin,Grin,*,*,*,*
CVE-2020-15897,1,OS,Arista,EOS,*,*,*,*
CVE-2020-15890,1,OS,Debian,Debian Linux,9.0,*,*,*
CVE-2020-15890,2,Application,Luajit,Luajit,*,*,*,*
CVE-2020-15890,3,Application,Luajit,Luajit,2.1.0,Beta1,*,*
CVE-2020-15890,4,Application,Luajit,Luajit,2.1.0,Beta2,*,*
CVE-2020-15890,5,Application,Luajit,Luajit,2.1.0,Beta3,*,*
CVE-2020-15889,1,Application,LUA,LUA,5.4.0,*,*,*
CVE-2020-15888,1,Application,LUA,LUA,*,*,*,*
CVE-2020-15887,1,Application,Softwareupdate Project,Softwareupdate,*,*,*,*
CVE-2020-15886,1,Application,Reportdata Project,Reportdata,*,*,*,*
CVE-2020-15884,1,Application,Munkireport Project,Munkireport,*,*,*,*
CVE-2020-15883,1,Application,Managedinstalls Project,Managedinstalls,*,*,*,*
CVE-2020-15882,1,Application,Munkireport Project,Munkireport,*,*,*,*
CVE-2020-15881,1,Application,Munki Facts Project,Munki Facts,*,*,*,*
CVE-2020-15879,1,Application,Bitwarden,Server,1.35.1,*,*,*
CVE-2020-15877,1,Application,Librenms,Librenms,*,*,*,*
CVE-2020-15873,1,Application,Librenms,Librenms,*,*,*,*
CVE-2020-15871,1,Application,Sonatype,Nexus Repository Manager 3,*,*,*,*
CVE-2020-15871,2,Application,Sonatype,Nexus Repository Manager 3,*,*,*,*
CVE-2020-15870,1,Application,Sonatype,Nexus Repository Manager 3,*,*,*,*
CVE-2020-15870,2,Application,Sonatype,Nexus Repository Manager 3,*,*,*,*
CVE-2020-15869,1,Application,Sonatype,Nexus Repository Manager 3,*,*,*,*
CVE-2020-15869,2,Application,Sonatype,Nexus Repository Manager 3,*,*,*,*
CVE-2020-15868,1,Application,Sonatype,Nexus Repository Manager,*,*,*,*
CVE-2020-15868,2,Application,Sonatype,Nexus Repository Manager,*,*,*,*
CVE-2020-15867,1,Application,Gogs,Gogs,*,*,*,*
CVE-2020-15866,1,OS,Debian,Debian Linux,9.0,*,*,*
CVE-2020-15866,2,Application,Mruby,Mruby,*,*,*,*
CVE-2020-15866,3,Application,Mruby,Mruby,2.1.2,RC,*,*
CVE-2020-15865,1,Application,Stimulsoft,Reports,2013.1.1600.0,*,*,*
CVE-2020-15863,1,OS,Canonical,Ubuntu Linux,16.04,*,*,*
CVE-2020-15863,2,OS,Canonical,Ubuntu Linux,18.04,*,*,*
CVE-2020-15863,3,OS,Canonical,Ubuntu Linux,20.04,*,*,*
CVE-2020-15863,4,OS,Debian,Debian Linux,10.0,*,*,*
CVE-2020-15863,5,Application,Qemu,Qemu,*,*,*,*
CVE-2020-15863,6,Application,Qemu,Qemu,5.1.0,RC0,*,*
CVE-2020-15862,1,OS,Canonical,Ubuntu Linux,12.04,*,*,*
CVE-2020-15862,2,OS,Canonical,Ubuntu Linux,14.04,*,*,*
CVE-2020-15862,3,OS,Canonical,Ubuntu Linux,16.04,*,*,*
CVE-2020-15862,4,OS,Canonical,Ubuntu Linux,18.04,*,*,*
CVE-2020-15862,5,OS,Canonical,Ubuntu Linux,20.04,*,*,*
CVE-2020-15862,6,Application,Net-snmp,Net-snmp,*,*,*,*
CVE-2020-15861,1,Application,Net-snmp,Net-snmp,*,*,*,*
CVE-2020-15860,1,Application,Parallels,Remote Application Server,17.1.1,*,*,*
CVE-2020-15852,1,OS,Linux,Linux Kernel,*,*,*,*
CVE-2020-15852,2,OS,XEN,XEN,*,*,*,*
CVE-2020-15851,1,Application,Nakivo,Backup \&amp; Replication Transporter,9.4.0.r43656,*,*,*
CVE-2020-15849,1,Application,Re-desk,RE\,Desk,2.3,*,*
CVE-2020-15843,1,Application,Actfax,Actfax,7.10,Build 0335,*,*
CVE-2020-15842,1,Application,Liferay,DXP,7.0,Fix Pack 28,*,*
CVE-2020-15842,2,Application,Liferay,DXP,7.0,Fix Pack 61,*,*
CVE-2020-15842,3,Application,Liferay,DXP,7.0,Fix Pack 44,*,*
CVE-2020-15842,4,Application,Liferay,DXP,7.0,Fix Pack 14,*,*
CVE-2020-15842,5,Application,Liferay,DXP,7.0,Fix Pack 75,*,*
CVE-2020-15842,6,Application,Liferay,DXP,7.0,Fix Pack 56,*,*
CVE-2020-15842,7,Application,Liferay,DXP,7.0,Fix Pack 39,*,*
CVE-2020-15842,8,Application,Liferay,DXP,7.0,Fix Pack 69,*,*
CVE-2020-15842,9,Application,Liferay,DXP,7.0,Fix Pack 50,*,*
CVE-2020-15842,10,Application,Liferay,DXP,7.0,Fix Pack 3\ ,*,*
CVE-2020-15842,11,Application,Liferay,DXP,7.0,Fix Pack 64,*,*
CVE-2020-15842,12,Application,Liferay,DXP,7.0,Fix Pack 45,*,*
CVE-2020-15842,13,Application,Liferay,DXP,7.0,Fix Pack 24,*,*
CVE-2020-15842,14,Application,Liferay,DXP,7.0,Fix Pack 76,*,*
CVE-2020-15842,15,Application,Liferay,DXP,7.0,Fix Pack 57,*,*
CVE-2020-15842,16,Application,Liferay,DXP,7.0,Fix Pack 40,*,*
CVE-2020-15842,17,Application,Liferay,DXP,7.0,Fix Pack 70,*,*
CVE-2020-15842,18,Application,Liferay,DXP,7.0,Fix Pack 51,*,*
CVE-2020-15842,19,Application,Liferay,DXP,7.0,Fix Pack 65,*,*
CVE-2020-15842,20,Application,Liferay,DXP,7.0,Fix Pack 46,*,*
CVE-2020-15842,21,Application,Liferay,DXP,7.0,Fix Pack 78,*,*
CVE-2020-15842,22,Application,Liferay,DXP,7.0,Fix Pack 30,*,*
CVE-2020-15842,23,Application,Liferay,DXP,7.0,Fix Pack 25,*,*
CVE-2020-15842,24,Application,Liferay,DXP,7.0,Fix Pack 58,*,*
CVE-2020-15842,25,Application,Liferay,DXP,7.0,Fix Pack 41,*,*
CVE-2020-15842,26,Application,Liferay,DXP,7.0,Fix Pack 71,*,*
CVE-2020-15842,27,Application,Liferay,DXP,7.0,Fix Pack 52,*,*
CVE-2020-15842,28,Application,Liferay,DXP,7.0,Fix Pack 66,*,*
CVE-2020-15842,29,Application,Liferay,DXP,7.0,Fix Pack 47,*,*
CVE-2020-15842,30,Application,Liferay,DXP,7.0,Fix Pack 79,*,*
CVE-2020-15842,31,Application,Liferay,DXP,7.0,Fix Pack 33,*,*
CVE-2020-15842,32,Application,Liferay,DXP,7.0,Fix Pack 26,*,*
CVE-2020-15842,33,Application,Liferay,DXP,7.0,Fix Pack 59,*,*
CVE-2020-15842,34,Application,Liferay,DXP,7.0,Fix Pack 42,*,*
CVE-2020-15842,35,Application,Liferay,DXP,7.0,-,*,*
CVE-2020-15842,36,Application,Liferay,DXP,7.0,Fix Pack 72,*,*
CVE-2020-15842,37,Application,Liferay,DXP,7.0,Fix Pack 53,*,*
CVE-2020-15842,38,Application,Liferay,DXP,7.0,Fix Pack 48,*,*
CVE-2020-15842,39,Application,Liferay,DXP,7.0,Fix Pack 80,*,*
CVE-2020-15842,40,Application,Liferay,DXP,7.0,Fix Pack 35,*,*
CVE-2020-15842,41,Application,Liferay,DXP,7.0,Fix Pack 67,*,*
CVE-2020-15842,42,Application,Liferay,DXP,7.0,Fix Pack 27,*,*
CVE-2020-15842,43,Application,Liferay,DXP,7.0,Fix Pack 60,*,*
CVE-2020-15842,44,Application,Liferay,DXP,7.0,Fix Pack 43,*,*
CVE-2020-15842,45,Application,Liferay,DXP,7.0,Fix Pack 13,*,*
CVE-2020-15842,46,Application,Liferay,DXP,7.0,Fix Pack 73,*,*
CVE-2020-15842,47,Application,Liferay,DXP,7.0,Fix Pack 54,*,*
CVE-2020-15842,48,Application,Liferay,DXP,7.0,Fix Pack 49,*,*
CVE-2020-15842,49,Application,Liferay,DXP,7.0,Fix Pack 81,*,*
CVE-2020-15842,50,Application,Liferay,DXP,7.0,Fix Pack 36,*,*
CVE-2020-15842,51,Application,Liferay,DXP,7.0,Fix Pack 68,*,*
CVE-2020-15842,52,Application,Liferay,DXP,7.1,Fix Pack 3,*,*
CVE-2020-15842,53,Application,Liferay,DXP,7.1,Fix Pack 13,*,*
CVE-2020-15842,54,Application,Liferay,DXP,7.1,-,*,*
CVE-2020-15842,55,Application,Liferay,DXP,7.1,Fix Pack 9,*,*
CVE-2020-15842,56,Application,Liferay,DXP,7.1,Fix Pack 4,*,*
CVE-2020-15842,57,Application,Liferay,DXP,7.1,Fix Pack 14,*,*
CVE-2020-15842,58,Application,Liferay,DXP,7.1,Fix Pack 1,*,*
CVE-2020-15842,59,Application,Liferay,DXP,7.1,Fix Pack 5,*,*
CVE-2020-15842,60,Application,Liferay,DXP,7.1,Fix Pack 15,*,*
CVE-2020-15842,61,Application,Liferay,DXP,7.1,Fix Pack 10,*,*
CVE-2020-15842,62,Application,Liferay,DXP,7.1,Fix Pack 6,*,*
CVE-2020-15842,63,Application,Liferay,DXP,7.1,Fix Pack 16,*,*
CVE-2020-15842,64,Application,Liferay,DXP,7.1,Fix Pack 11,*,*
CVE-2020-15842,65,Application,Liferay,DXP,7.1,Fix Pack 7,*,*
CVE-2020-15842,66,Application,Liferay,DXP,7.1,Fix Pack 2,*,*
CVE-2020-15842,67,Application,Liferay,DXP,7.1,Fix Pack 12,*,*
CVE-2020-15842,68,Application,Liferay,DXP,7.1,Fix Pack 8,*,*
CVE-2020-15842,69,Application,Liferay,DXP,7.2,Fix Pack 4,*,*
CVE-2020-15842,70,Application,Liferay,DXP,7.2,Fix Pack 5,*,*
CVE-2020-15842,71,Application,Liferay,DXP,7.2,-,*,*
CVE-2020-15842,72,Application,Liferay,DXP,7.2,Fix Pack 1,*,*
CVE-2020-15842,73,Application,Liferay,DXP,7.2,Fix Pack 2,*,*
CVE-2020-15842,74,Application,Liferay,DXP,7.2,Fix Pack 3,*,*
CVE-2020-15842,75,Application,Liferay,Liferay Portal,*,*,*,*
CVE-2020-15841,1,Application,Liferay,DXP,7.0,Fix Pack 54,*,*
CVE-2020-15841,2,Application,Liferay,DXP,7.0,Fix Pack 36,*,*
CVE-2020-15841,3,Application,Liferay,DXP,7.0,Fix Pack 71,*,*
CVE-2020-15841,4,Application,Liferay,DXP,7.0,Fix Pack 28,*,*
CVE-2020-15841,5,Application,Liferay,DXP,7.0,Fix Pack 66,*,*
CVE-2020-15841,6,Application,Liferay,DXP,7.0,Fix Pack 49,*,*
CVE-2020-15841,7,Application,Liferay,DXP,7.0,Fix Pack 79,*,*
CVE-2020-15841,8,Application,Liferay,DXP,7.0,Fix Pack 14,*,*
CVE-2020-15841,9,Application,Liferay,DXP,7.0,Fix Pack 81,*,*
CVE-2020-15841,10,Application,Liferay,DXP,7.0,Fix Pack 44,*,*
CVE-2020-15841,11,Application,Liferay,DXP,7.0,Fix Pack 72,*,*
CVE-2020-15841,12,Application,Liferay,DXP,7.0,Fix Pack 56,*,*
CVE-2020-15841,13,Application,Liferay,DXP,7.0,Fix Pack 39,*,*
CVE-2020-15841,14,Application,Liferay,DXP,7.0,Fix Pack 3\ ,*,*
CVE-2020-15841,15,Application,Liferay,DXP,7.0,Fix Pack 67,*,*
CVE-2020-15841,16,Application,Liferay,DXP,7.0,Fix Pack 50,*,*
CVE-2020-15841,17,Application,Liferay,DXP,7.0,Fix Pack 80,*,*
CVE-2020-15841,18,Application,Liferay,DXP,7.0,Fix Pack 24,*,*
CVE-2020-15841,19,Application,Liferay,DXP,7.0,Fix Pack 60,*,*
CVE-2020-15841,20,Application,Liferay,DXP,7.0,Fix Pack 45,*,*
CVE-2020-15841,21,Application,Liferay,DXP,7.0,Fix Pack 73,*,*
CVE-2020-15841,22,Application,Liferay,DXP,7.0,Fix Pack 40,*,*
CVE-2020-15841,23,Application,Liferay,DXP,7.0,Fix Pack 57,*,*
CVE-2020-15841,24,Application,Liferay,DXP,7.0,Fix Pack 30,*,*
CVE-2020-15841,25,Application,Liferay,DXP,7.0,Fix Pack 68,*,*
CVE-2020-15841,26,Application,Liferay,DXP,7.0,Fix Pack 51,*,*
CVE-2020-15841,27,Application,Liferay,DXP,7.0,Fix Pack 25,*,*
CVE-2020-15841,28,Application,Liferay,DXP,7.0,Fix Pack 61,*,*
CVE-2020-15841,29,Application,Liferay,DXP,7.0,Fix Pack 46,*,*
CVE-2020-15841,30,Application,Liferay,DXP,7.0,Fix Pack 75,*,*
CVE-2020-15841,31,Application,Liferay,DXP,7.0,Fix Pack 41,*,*
CVE-2020-15841,32,Application,Liferay,DXP,7.0,Fix Pack 58,*,*
CVE-2020-15841,33,Application,Liferay,DXP,7.0,Fix Pack 33,*,*
CVE-2020-15841,34,Application,Liferay,DXP,7.0,Fix Pack 69,*,*
CVE-2020-15841,35,Application,Liferay,DXP,7.0,Fix Pack 52,*,*
CVE-2020-15841,36,Application,Liferay,DXP,7.0,Fix Pack 26,*,*
CVE-2020-15841,37,Application,Liferay,DXP,7.0,Fix Pack 64,*,*
CVE-2020-15841,38,Application,Liferay,DXP,7.0,Fix Pack 47,*,*
CVE-2020-15841,39,Application,Liferay,DXP,7.0,Fix Pack 76,*,*
CVE-2020-15841,40,Application,Liferay,DXP,7.0,Fix Pack 42,*,*
CVE-2020-15841,41,Application,Liferay,DXP,7.0,*,*,*
CVE-2020-15841,42,Application,Liferay,DXP,7.0,Fix Pack 59,*,*
CVE-2020-15841,43,Application,Liferay,DXP,7.0,Fix Pack 70,*,*
CVE-2020-15841,44,Application,Liferay,DXP,7.0,Fix Pack 53,*,*
CVE-2020-15841,45,Application,Liferay,DXP,7.0,Fix Pack 35,*,*
CVE-2020-15841,46,Application,Liferay,DXP,7.0,Fix Pack 27,*,*
CVE-2020-15841,47,Application,Liferay,DXP,7.0,Fix Pack 65,*,*
CVE-2020-15841,48,Application,Liferay,DXP,7.0,Fix Pack 48,*,*
CVE-2020-15841,49,Application,Liferay,DXP,7.0,Fix Pack 78,*,*
CVE-2020-15841,50,Application,Liferay,DXP,7.0,Fix Pack 13,*,*
CVE-2020-15841,51,Application,Liferay,DXP,7.0,Fix Pack 43,*,*
CVE-2020-15841,52,Application,Liferay,DXP,7.1,Fix Pack 4,*,*
CVE-2020-15841,53,Application,Liferay,DXP,7.1,Fix Pack 15,*,*
CVE-2020-15841,54,Application,Liferay,DXP,7.1,Fix Pack 10,*,*
CVE-2020-15841,55,Application,Liferay,DXP,7.1,Fix Pack 5,*,*
CVE-2020-15841,56,Application,Liferay,DXP,7.1,Fix Pack 16,*,*
CVE-2020-15841,57,Application,Liferay,DXP,7.1,Fix Pack 11,*,*
CVE-2020-15841,58,Application,Liferay,DXP,7.1,Fix Pack 6,*,*
CVE-2020-15841,59,Application,Liferay,DXP,7.1,Fix Pack 1,*,*
CVE-2020-15841,60,Application,Liferay,DXP,7.1,*,*,*
CVE-2020-15841,61,Application,Liferay,DXP,7.1,Fix Pack 12,*,*
CVE-2020-15841,62,Application,Liferay,DXP,7.1,Fix Pack 7,*,*
CVE-2020-15841,63,Application,Liferay,DXP,7.1,Fix Pack 2,*,*
CVE-2020-15841,64,Application,Liferay,DXP,7.1,Fix Pack 13,*,*
CVE-2020-15841,65,Application,Liferay,DXP,7.1,Fix Pack 8,*,*
CVE-2020-15841,66,Application,Liferay,DXP,7.1,Fix Pack 3,*,*
CVE-2020-15841,67,Application,Liferay,DXP,7.1,Fix Pack 14,*,*
CVE-2020-15841,68,Application,Liferay,DXP,7.1,Fix Pack 9,*,*
CVE-2020-15841,69,Application,Liferay,DXP,7.2,Fix Pack 3,*,*
CVE-2020-15841,70,Application,Liferay,DXP,7.2,Fix Pack 1,*,*
CVE-2020-15841,71,Application,Liferay,DXP,7.2,*,*,*
CVE-2020-15841,72,Application,Liferay,DXP,7.2,Fix Pack 2,*,*
CVE-2020-15841,73,Application,Liferay,Liferay Portal,*,*,*,*
CVE-2020-15840,1,Application,Liferay,DXP,7.0,*,*,*
CVE-2020-15840,2,Application,Liferay,DXP,7.1,*,*,*
CVE-2020-15840,3,Application,Liferay,DXP,7.2,*,*,*
CVE-2020-15840,4,Application,Liferay,Liferay Portal,*,*,*,*
CVE-2020-15840,5,Application,Liferay,Liferay Portal,6.2,-,*,*
CVE-2020-15839,1,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 16,*,*
CVE-2020-15839,2,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 11,*,*
CVE-2020-15839,3,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 6,*,*
CVE-2020-15839,4,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 17,*,*
CVE-2020-15839,5,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 12,*,*
CVE-2020-15839,6,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 7,*,*
CVE-2020-15839,7,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 2,*,*
CVE-2020-15839,8,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 13,*,*
CVE-2020-15839,9,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 8,*,*
CVE-2020-15839,10,Application,Liferay,Digital Experience Platform,7.1,-,*,*
CVE-2020-15839,11,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 3,*,*
CVE-2020-15839,12,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 14,*,*
CVE-2020-15839,13,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 9,*,*
CVE-2020-15839,14,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 1,*,*
CVE-2020-15839,15,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 4,*,*
CVE-2020-15839,16,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 15,*,*
CVE-2020-15839,17,Application,Liferay,Digital Experience Platform,7.1,SP1,*,*
CVE-2020-15839,18,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 10,*,*
CVE-2020-15839,19,Application,Liferay,Digital Experience Platform,7.1,Fix Pack 5,*,*
CVE-2020-15839,20,Application,Liferay,Digital Experience Platform,7.2,Fix Pack 5,*,*
CVE-2020-15839,21,Application,Liferay,Digital Experience Platform,7.2,-,*,*
CVE-2020-15839,22,Application,Liferay,Digital Experience Platform,7.2,Fix Pack 1,*,*
CVE-2020-15839,23,Application,Liferay,Digital Experience Platform,7.2,Fix Pack 2,*,*
CVE-2020-15839,24,Application,Liferay,Digital Experience Platform,7.2,Fix Pack 3,*,*
CVE-2020-15839,25,Application,Liferay,Digital Experience Platform,7.2,Fix Pack 4,*,*
CVE-2020-15839,26,Application,Liferay,Liferay Portal,*,*,*,*
CVE-2020-15838,1,Application,Connectwise,Automate,*,*,*,*
CVE-2020-15831,1,Application,Jetbrains,Teamcity,*,*,*,*
CVE-2020-15830,1,Application,Jetbrains,Teamcity,*,*,*,*
CVE-2020-15829,1,Application,Jetbrains,Teamcity,*,*,*,*
CVE-2020-15828,1,Application,Jetbrains,Teamcity,*,*,*,*
CVE-2020-15827,1,Application,Jetbrains,Toolbox,*,*,*,*
CVE-2020-15826,1,Application,Jetbrains,Teamcity,*,*,*,*
CVE-2020-15825,1,Application,Jetbrains,Teamcity,*,*,*,*
CVE-2020-15824,1,Application,Jetbrains,Kotlin,1.4.0,Milestone1,*,*
CVE-2020-15824,2,Application,Jetbrains,Kotlin,1.4.0,Milestone2,*,*
CVE-2020-15824,3,Application,Jetbrains,Kotlin,1.4.0,Milestone3,*,*
CVE-2020-15824,4,Application,Jetbrains,Kotlin,1.4.0,RC,*,*
CVE-2020-15824,5,Application,Oracle,Banking Extensibility Workbench,14.2,*,*,*
CVE-2020-15824,6,Application,Oracle,Banking Extensibility Workbench,14.3,*,*,*
CVE-2020-15824,7,Application,Oracle,Banking Extensibility Workbench,14.5,*,*,*
CVE-2020-15824,8,Application,Oracle,Communications Cloud Native Core Policy,1.14.0,*,*,*
CVE-2020-15823,1,Application,Jetbrains,Youtrack,*,*,*,*
CVE-2020-15822,1,Application,Jetbrains,Youtrack,*,*,*,*
CVE-2020-15821,1,Application,Jetbrains,Youtrack,*,*,*,*
CVE-2020-15820,1,Application,Jetbrains,Youtrack,*,*,*,*
CVE-2020-15819,1,Application,Jetbrains,Youtrack,*,*,*,*
CVE-2020-15818,1,Application,Jetbrains,Youtrack,*,*,*,*
CVE-2020-15817,1,Application,Jetbrains,Youtrack,*,*,*,*
CVE-2020-15816,1,Application,Westerndigital,Wd Discovery,*,*,*,*
CVE-2020-15816,2,Application,Westerndigital,Wd Discovery,*,*,*,*
CVE-2020-15813,1,Application,Graylog,Graylog,*,*,*,*
CVE-2020-15811,1,OS,Canonical,Ubuntu Linux,16.04,*,*,*
CVE-2020-15811,2,OS,Canonical,Ubuntu Linux,18.04,*,*,*
CVE-2020-15811,3,OS,Canonical,Ubuntu Linux,20.04,*,*,*
CVE-2020-15811,4,OS,Debian,Debian Linux,9.0,*,*,*
CVE-2020-15811,5,OS,Debian,Debian Linux,10.0,*,*,*
CVE-2020-15811,6,OS,Fedoraproject,Fedora,31,*,*,*
CVE-2020-15811,7,OS,Fedoraproject,Fedora,32,*,*,*
CVE-2020-15811,8,OS,Fedoraproject,Fedora,33,*,*,*
CVE-2020-15811,9,OS,Opensuse,Leap,15.1,*,*,*
CVE-2020-15811,10,OS,Opensuse,Leap,15.2,*,*,*
CVE-2020-15811,11,Application,Squid-cache,Squid,*,*,*,*
CVE-2020-15807,1,Application,GNU,Libredwg,*,*,*,*
CVE-2020-15806,1,Application,Codesys,Control For Beaglebone,*,*,*,*
CVE-2020-15806,2,Application,Codesys,Control For Empc-a\/imx6,*,*,*,*
CVE-2020-15806,3,Application,Codesys,Control For Iot2000,*,*,*,*
CVE-2020-15806,4,Application,Codesys,Control For Linux,*,*,*,*
CVE-2020-15806,5,Application,Codesys,Control For Pfc100,*,*,*,*
CVE-2020-15806,6,Application,Codesys,Control For Pfc200,*,*,*,*
CVE-2020-15806,7,Application,Codesys,Control For Plcnext,*,*,*,*
CVE-2020-15806,8,Application,Codesys,Control For Raspberry Pi,*,*,*,*
CVE-2020-15806,9,Application,Codesys,Control For Wago Touch Panels 600,*,*,*,*
CVE-2020-15806,10,Application,Codesys,Control Rte,*,*,*,*
CVE-2020-15806,11,Application,Codesys,Control Rte,*,*,*,*
CVE-2020-15806,12,Application,Codesys,Control Runtime System Toolkit,*,*,*,*
CVE-2020-15806,13,Application,Codesys,Control Win,*,*,*,*
CVE-2020-15806,14,Application,Codesys,Embedded Target Visu Toolkit,*,*,*,*
CVE-2020-15806,15,Application,Codesys,HMI,*,*,*,*
