CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2016-7263,https://www.cvedetails.com/cve/CVE-2016-7263/,9.3,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7263,https://www.cvedetails.com/cve/CVE-2016-7263/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7263,https://www.cvedetails.com/cve/CVE-2016-7263/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7263,https://www.cvedetails.com/cve/CVE-2016-7263/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7262,https://www.cvedetails.com/cve/CVE-2016-7262/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2016-7262,https://www.cvedetails.com/cve/CVE-2016-7262/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2016-7260,https://www.cvedetails.com/cve/CVE-2016-7260/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7259,https://www.cvedetails.com/cve/CVE-2016-7259/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7257,https://www.cvedetails.com/cve/CVE-2016-7257/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7256,https://www.cvedetails.com/cve/CVE-2016-7256/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7255,https://www.cvedetails.com/cve/CVE-2016-7255/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7254,https://www.cvedetails.com/cve/CVE-2016-7254/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2016-7253,https://www.cvedetails.com/cve/CVE-2016-7253/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2016-7252,https://www.cvedetails.com/cve/CVE-2016-7252/,4.0,Partial,None,None,???,None,Gain privileges
CVE-2016-7252,https://www.cvedetails.com/cve/CVE-2016-7252/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2016-7251,https://www.cvedetails.com/cve/CVE-2016-7251/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2016-7250,https://www.cvedetails.com/cve/CVE-2016-7250/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2016-7249,https://www.cvedetails.com/cve/CVE-2016-7249/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2016-7248,https://www.cvedetails.com/cve/CVE-2016-7248/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7247,https://www.cvedetails.com/cve/CVE-2016-7247/,5.0,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2016-7246,https://www.cvedetails.com/cve/CVE-2016-7246/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7245,https://www.cvedetails.com/cve/CVE-2016-7245/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7245,https://www.cvedetails.com/cve/CVE-2016-7245/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7245,https://www.cvedetails.com/cve/CVE-2016-7245/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7244,https://www.cvedetails.com/cve/CVE-2016-7244/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7243,https://www.cvedetails.com/cve/CVE-2016-7243/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7243,https://www.cvedetails.com/cve/CVE-2016-7243/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7243,https://www.cvedetails.com/cve/CVE-2016-7243/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7243,https://www.cvedetails.com/cve/CVE-2016-7243/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7242,https://www.cvedetails.com/cve/CVE-2016-7242/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7242,https://www.cvedetails.com/cve/CVE-2016-7242/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7242,https://www.cvedetails.com/cve/CVE-2016-7242/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7242,https://www.cvedetails.com/cve/CVE-2016-7242/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7241,https://www.cvedetails.com/cve/CVE-2016-7241/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7241,https://www.cvedetails.com/cve/CVE-2016-7241/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7241,https://www.cvedetails.com/cve/CVE-2016-7241/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7241,https://www.cvedetails.com/cve/CVE-2016-7241/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7240,https://www.cvedetails.com/cve/CVE-2016-7240/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7240,https://www.cvedetails.com/cve/CVE-2016-7240/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7240,https://www.cvedetails.com/cve/CVE-2016-7240/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7240,https://www.cvedetails.com/cve/CVE-2016-7240/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7238,https://www.cvedetails.com/cve/CVE-2016-7238/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7237,https://www.cvedetails.com/cve/CVE-2016-7237/,6.8,None,None,Complete,???,None,Denial Of Service
CVE-2016-7236,https://www.cvedetails.com/cve/CVE-2016-7236/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7236,https://www.cvedetails.com/cve/CVE-2016-7236/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7236,https://www.cvedetails.com/cve/CVE-2016-7236/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7235,https://www.cvedetails.com/cve/CVE-2016-7235/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7235,https://www.cvedetails.com/cve/CVE-2016-7235/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7235,https://www.cvedetails.com/cve/CVE-2016-7235/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7234,https://www.cvedetails.com/cve/CVE-2016-7234/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7234,https://www.cvedetails.com/cve/CVE-2016-7234/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7234,https://www.cvedetails.com/cve/CVE-2016-7234/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7233,https://www.cvedetails.com/cve/CVE-2016-7233/,4.3,Partial,None,None,Not required,None,Denial Of Service
CVE-2016-7233,https://www.cvedetails.com/cve/CVE-2016-7233/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7232,https://www.cvedetails.com/cve/CVE-2016-7232/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7232,https://www.cvedetails.com/cve/CVE-2016-7232/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7232,https://www.cvedetails.com/cve/CVE-2016-7232/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7231,https://www.cvedetails.com/cve/CVE-2016-7231/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7231,https://www.cvedetails.com/cve/CVE-2016-7231/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7231,https://www.cvedetails.com/cve/CVE-2016-7231/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7230,https://www.cvedetails.com/cve/CVE-2016-7230/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7230,https://www.cvedetails.com/cve/CVE-2016-7230/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7230,https://www.cvedetails.com/cve/CVE-2016-7230/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7229,https://www.cvedetails.com/cve/CVE-2016-7229/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7229,https://www.cvedetails.com/cve/CVE-2016-7229/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7229,https://www.cvedetails.com/cve/CVE-2016-7229/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7228,https://www.cvedetails.com/cve/CVE-2016-7228/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7228,https://www.cvedetails.com/cve/CVE-2016-7228/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7228,https://www.cvedetails.com/cve/CVE-2016-7228/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7222,https://www.cvedetails.com/cve/CVE-2016-7222/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7221,https://www.cvedetails.com/cve/CVE-2016-7221/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7217,https://www.cvedetails.com/cve/CVE-2016-7217/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7217,https://www.cvedetails.com/cve/CVE-2016-7217/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7217,https://www.cvedetails.com/cve/CVE-2016-7217/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7215,https://www.cvedetails.com/cve/CVE-2016-7215/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7213,https://www.cvedetails.com/cve/CVE-2016-7213/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7213,https://www.cvedetails.com/cve/CVE-2016-7213/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7213,https://www.cvedetails.com/cve/CVE-2016-7213/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7212,https://www.cvedetails.com/cve/CVE-2016-7212/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7211,https://www.cvedetails.com/cve/CVE-2016-7211/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7210,https://www.cvedetails.com/cve/CVE-2016-7210/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7208,https://www.cvedetails.com/cve/CVE-2016-7208/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7208,https://www.cvedetails.com/cve/CVE-2016-7208/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7208,https://www.cvedetails.com/cve/CVE-2016-7208/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7208,https://www.cvedetails.com/cve/CVE-2016-7208/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7206,https://www.cvedetails.com/cve/CVE-2016-7206/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2016-7205,https://www.cvedetails.com/cve/CVE-2016-7205/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7205,https://www.cvedetails.com/cve/CVE-2016-7205/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7205,https://www.cvedetails.com/cve/CVE-2016-7205/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7203,https://www.cvedetails.com/cve/CVE-2016-7203/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7203,https://www.cvedetails.com/cve/CVE-2016-7203/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7203,https://www.cvedetails.com/cve/CVE-2016-7203/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7203,https://www.cvedetails.com/cve/CVE-2016-7203/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7202,https://www.cvedetails.com/cve/CVE-2016-7202/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7202,https://www.cvedetails.com/cve/CVE-2016-7202/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7202,https://www.cvedetails.com/cve/CVE-2016-7202/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7202,https://www.cvedetails.com/cve/CVE-2016-7202/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7201,https://www.cvedetails.com/cve/CVE-2016-7201/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7201,https://www.cvedetails.com/cve/CVE-2016-7201/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7201,https://www.cvedetails.com/cve/CVE-2016-7201/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7201,https://www.cvedetails.com/cve/CVE-2016-7201/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7200,https://www.cvedetails.com/cve/CVE-2016-7200/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7200,https://www.cvedetails.com/cve/CVE-2016-7200/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7200,https://www.cvedetails.com/cve/CVE-2016-7200/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7200,https://www.cvedetails.com/cve/CVE-2016-7200/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7198,https://www.cvedetails.com/cve/CVE-2016-7198/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7198,https://www.cvedetails.com/cve/CVE-2016-7198/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7198,https://www.cvedetails.com/cve/CVE-2016-7198/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7198,https://www.cvedetails.com/cve/CVE-2016-7198/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7196,https://www.cvedetails.com/cve/CVE-2016-7196/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7196,https://www.cvedetails.com/cve/CVE-2016-7196/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7196,https://www.cvedetails.com/cve/CVE-2016-7196/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7196,https://www.cvedetails.com/cve/CVE-2016-7196/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7195,https://www.cvedetails.com/cve/CVE-2016-7195/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7195,https://www.cvedetails.com/cve/CVE-2016-7195/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7195,https://www.cvedetails.com/cve/CVE-2016-7195/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7195,https://www.cvedetails.com/cve/CVE-2016-7195/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7194,https://www.cvedetails.com/cve/CVE-2016-7194/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7194,https://www.cvedetails.com/cve/CVE-2016-7194/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7194,https://www.cvedetails.com/cve/CVE-2016-7194/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7194,https://www.cvedetails.com/cve/CVE-2016-7194/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7193,https://www.cvedetails.com/cve/CVE-2016-7193/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7193,https://www.cvedetails.com/cve/CVE-2016-7193/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7193,https://www.cvedetails.com/cve/CVE-2016-7193/,9.3,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7191,https://www.cvedetails.com/cve/CVE-2016-7191/,4.3,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2016-7190,https://www.cvedetails.com/cve/CVE-2016-7190/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7190,https://www.cvedetails.com/cve/CVE-2016-7190/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7190,https://www.cvedetails.com/cve/CVE-2016-7190/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7190,https://www.cvedetails.com/cve/CVE-2016-7190/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7189,https://www.cvedetails.com/cve/CVE-2016-7189/,9.3,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7189,https://www.cvedetails.com/cve/CVE-2016-7189/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7188,https://www.cvedetails.com/cve/CVE-2016-7188/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7185,https://www.cvedetails.com/cve/CVE-2016-7185/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7184,https://www.cvedetails.com/cve/CVE-2016-7184/,9.3,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7184,https://www.cvedetails.com/cve/CVE-2016-7184/,9.3,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7182,https://www.cvedetails.com/cve/CVE-2016-7182/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7181,https://www.cvedetails.com/cve/CVE-2016-7181/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7181,https://www.cvedetails.com/cve/CVE-2016-7181/,7.6,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7181,https://www.cvedetails.com/cve/CVE-2016-7181/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7181,https://www.cvedetails.com/cve/CVE-2016-7181/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7180,https://www.cvedetails.com/cve/CVE-2016-7180/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7179,https://www.cvedetails.com/cve/CVE-2016-7179/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7179,https://www.cvedetails.com/cve/CVE-2016-7179/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2016-7178,https://www.cvedetails.com/cve/CVE-2016-7178/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7177,https://www.cvedetails.com/cve/CVE-2016-7177/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7177,https://www.cvedetails.com/cve/CVE-2016-7177/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2016-7176,https://www.cvedetails.com/cve/CVE-2016-7176/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7176,https://www.cvedetails.com/cve/CVE-2016-7176/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2016-7175,https://www.cvedetails.com/cve/CVE-2016-7175/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7172,https://www.cvedetails.com/cve/CVE-2016-7172/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7171,https://www.cvedetails.com/cve/CVE-2016-7171/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2016-7167,https://www.cvedetails.com/cve/CVE-2016-7167/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2016-7166,https://www.cvedetails.com/cve/CVE-2016-7166/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7165,https://www.cvedetails.com/cve/CVE-2016-7165/,6.9,Complete,Complete,Complete,Not required,None,-
CVE-2016-7163,https://www.cvedetails.com/cve/CVE-2016-7163/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2016-7163,https://www.cvedetails.com/cve/CVE-2016-7163/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2016-7162,https://www.cvedetails.com/cve/CVE-2016-7162/,5.0,None,Partial,None,Not required,None,-
CVE-2016-7161,https://www.cvedetails.com/cve/CVE-2016-7161/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7161,https://www.cvedetails.com/cve/CVE-2016-7161/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7160,https://www.cvedetails.com/cve/CVE-2016-7160/,7.8,None,None,Complete,Not required,None,-
CVE-2016-7154,https://www.cvedetails.com/cve/CVE-2016-7154/,7.2,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7154,https://www.cvedetails.com/cve/CVE-2016-7154/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7154,https://www.cvedetails.com/cve/CVE-2016-7154/,7.2,Complete,Complete,Complete,Not required,None,Obtain Information
CVE-2016-7153,https://www.cvedetails.com/cve/CVE-2016-7153/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7152,https://www.cvedetails.com/cve/CVE-2016-7152/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7148,https://www.cvedetails.com/cve/CVE-2016-7148/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2016-7146,https://www.cvedetails.com/cve/CVE-2016-7146/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2016-7143,https://www.cvedetails.com/cve/CVE-2016-7143/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2016-7142,https://www.cvedetails.com/cve/CVE-2016-7142/,4.3,Partial,None,None,Not required,None,-
CVE-2016-7141,https://www.cvedetails.com/cve/CVE-2016-7141/,5.0,None,Partial,None,Not required,None,-
CVE-2016-7134,https://www.cvedetails.com/cve/CVE-2016-7134/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2016-7134,https://www.cvedetails.com/cve/CVE-2016-7134/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2016-7133,https://www.cvedetails.com/cve/CVE-2016-7133/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2016-7133,https://www.cvedetails.com/cve/CVE-2016-7133/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2016-7132,https://www.cvedetails.com/cve/CVE-2016-7132/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7131,https://www.cvedetails.com/cve/CVE-2016-7131/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7130,https://www.cvedetails.com/cve/CVE-2016-7130/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2016-7129,https://www.cvedetails.com/cve/CVE-2016-7129/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2016-7128,https://www.cvedetails.com/cve/CVE-2016-7128/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7127,https://www.cvedetails.com/cve/CVE-2016-7127/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2016-7126,https://www.cvedetails.com/cve/CVE-2016-7126/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2016-7125,https://www.cvedetails.com/cve/CVE-2016-7125/,5.0,None,Partial,None,Not required,None,-
CVE-2016-7124,https://www.cvedetails.com/cve/CVE-2016-7124/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2016-7123,https://www.cvedetails.com/cve/CVE-2016-7123/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2016-7122,https://www.cvedetails.com/cve/CVE-2016-7122/,4.3,None,None,Partial,Not required,None,-
CVE-2016-7118,https://www.cvedetails.com/cve/CVE-2016-7118/,4.9,None,None,Complete,Not required,None,Denial Of Service
CVE-2016-7117,https://www.cvedetails.com/cve/CVE-2016-7117/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7115,https://www.cvedetails.com/cve/CVE-2016-7115/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2016-7115,https://www.cvedetails.com/cve/CVE-2016-7115/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2016-7114,https://www.cvedetails.com/cve/CVE-2016-7114/,9.0,Complete,Complete,Complete,???,None,-
CVE-2016-7113,https://www.cvedetails.com/cve/CVE-2016-7113/,7.8,None,None,Complete,Not required,None,-
CVE-2016-7112,https://www.cvedetails.com/cve/CVE-2016-7112/,10.0,Complete,Complete,Complete,Not required,None,-
CVE-2016-7110,https://www.cvedetails.com/cve/CVE-2016-7110/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7109,https://www.cvedetails.com/cve/CVE-2016-7109/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7108,https://www.cvedetails.com/cve/CVE-2016-7108/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2016-7107,https://www.cvedetails.com/cve/CVE-2016-7107/,5.0,None,Partial,None,Not required,None,-
CVE-2016-7099,https://www.cvedetails.com/cve/CVE-2016-7099/,4.3,None,Partial,None,Not required,None,-
CVE-2016-7098,https://www.cvedetails.com/cve/CVE-2016-7098/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2016-7095,https://www.cvedetails.com/cve/CVE-2016-7095/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2016-7093,https://www.cvedetails.com/cve/CVE-2016-7093/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7092,https://www.cvedetails.com/cve/CVE-2016-7092/,6.8,Complete,Complete,Complete,???,None,Gain privileges
CVE-2016-7091,https://www.cvedetails.com/cve/CVE-2016-7091/,4.9,Complete,None,None,Not required,None,Obtain Information
CVE-2016-7090,https://www.cvedetails.com/cve/CVE-2016-7090/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7089,https://www.cvedetails.com/cve/CVE-2016-7089/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7089,https://www.cvedetails.com/cve/CVE-2016-7089/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7087,https://www.cvedetails.com/cve/CVE-2016-7087/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2016-7087,https://www.cvedetails.com/cve/CVE-2016-7087/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2016-7086,https://www.cvedetails.com/cve/CVE-2016-7086/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7085,https://www.cvedetails.com/cve/CVE-2016-7085/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2016-7084,https://www.cvedetails.com/cve/CVE-2016-7084/,6.9,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2016-7084,https://www.cvedetails.com/cve/CVE-2016-7084/,6.9,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2016-7084,https://www.cvedetails.com/cve/CVE-2016-7084/,6.9,Complete,Complete,Complete,Not required,None,Overflow
CVE-2016-7084,https://www.cvedetails.com/cve/CVE-2016-7084/,6.9,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2016-7083,https://www.cvedetails.com/cve/CVE-2016-7083/,5.9,Partial,Partial,Complete,Not required,None,Denial Of Service
CVE-2016-7083,https://www.cvedetails.com/cve/CVE-2016-7083/,5.9,Partial,Partial,Complete,Not required,None,Execute Code
CVE-2016-7083,https://www.cvedetails.com/cve/CVE-2016-7083/,5.9,Partial,Partial,Complete,Not required,None,Overflow
CVE-2016-7083,https://www.cvedetails.com/cve/CVE-2016-7083/,5.9,Partial,Partial,Complete,Not required,None,Memory corruption
CVE-2016-7082,https://www.cvedetails.com/cve/CVE-2016-7082/,5.9,Partial,Partial,Complete,Not required,None,Denial Of Service
CVE-2016-7082,https://www.cvedetails.com/cve/CVE-2016-7082/,5.9,Partial,Partial,Complete,Not required,None,Execute Code
