CVE ID,#,Product Type,Vendor,Product,Version,Update,Edition,Language
CVE-2022-29113,18,OS,Microsoft,Windows Server,20h2,*,*,*
CVE-2022-29113,19,OS,Microsoft,Windows Server 2019,-,*,*,*
CVE-2022-29112,1,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29112,2,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29112,3,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29112,4,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29112,5,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29112,6,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29112,7,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29112,8,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29112,9,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29112,10,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29112,11,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29112,12,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29112,13,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29112,14,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29112,15,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29112,16,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29112,17,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29112,18,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29112,19,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29112,20,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29112,21,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29112,22,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29112,23,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29112,24,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29112,25,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29112,26,OS,Microsoft,Windows Rt 8.1,-,*,*,*
CVE-2022-29112,27,OS,Microsoft,Windows Server,2022,*,*,*
CVE-2022-29112,28,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29112,29,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29112,30,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29112,31,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29112,32,OS,Microsoft,Windows Server 2012,-,*,*,*
CVE-2022-29112,33,OS,Microsoft,Windows Server 2012,R2,*,*,*
CVE-2022-29112,34,OS,Microsoft,Windows Server 2016,-,*,*,*
CVE-2022-29112,35,OS,Microsoft,Windows Server 2019,-,*,*,*
CVE-2022-29111,1,Application,Microsoft,Hevc Video Extensions,*,*,*,*
CVE-2022-29110,1,Application,Microsoft,Excel,2013,SP1,*,*
CVE-2022-29110,2,Application,Microsoft,Excel,2013,SP1,*,*
CVE-2022-29110,3,Application,Microsoft,Excel,2013,SP1,*,*
CVE-2022-29110,4,Application,Microsoft,Excel,2016,*,*,*
CVE-2022-29110,5,Application,Microsoft,Excel,2016,*,*,*
CVE-2022-29110,6,Application,Microsoft,Office Web Apps Server,2013,SP1,*,*
CVE-2022-29109,1,Application,Microsoft,365 Apps,-,*,*,*
CVE-2022-29109,2,Application,Microsoft,365 Apps,-,*,*,*
CVE-2022-29109,3,Application,Microsoft,Office,2019,*,*,*
CVE-2022-29109,4,Application,Microsoft,Office,2019,*,*,*
CVE-2022-29109,5,Application,Microsoft,Office,2021,*,*,*
CVE-2022-29109,6,Application,Microsoft,Office,2021,*,*,*
CVE-2022-29109,7,Application,Microsoft,Office Online Server,-,*,*,*
CVE-2022-29108,1,Application,Microsoft,Sharepoint Enterprise Server,2016,*,*,*
CVE-2022-29108,2,Application,Microsoft,Sharepoint Foundation,2013,SP1,*,*
CVE-2022-29108,3,Application,Microsoft,Sharepoint Server,-,*,*,-
CVE-2022-29108,4,Application,Microsoft,Sharepoint Server,2019,*,*,*
CVE-2022-29107,1,Application,Microsoft,365 Apps,-,*,*,*
CVE-2022-29107,2,Application,Microsoft,365 Apps,-,*,*,*
CVE-2022-29107,3,Application,Microsoft,Office,2019,*,*,*
CVE-2022-29107,4,Application,Microsoft,Office,2019,*,*,*
CVE-2022-29107,5,Application,Microsoft,Office,2021,*,*,*
CVE-2022-29107,6,Application,Microsoft,Office,2021,*,*,*
CVE-2022-29107,7,Application,Microsoft,Publisher,2016,*,*,*
CVE-2022-29107,8,Application,Microsoft,Publisher,2016,*,*,*
CVE-2022-29107,9,Application,Microsoft,Word,2013,SP1,*,*
CVE-2022-29107,10,Application,Microsoft,Word,2013,SP1,*,*
CVE-2022-29107,11,Application,Microsoft,Word,2013,SP1,*,*
CVE-2022-29107,12,Application,Microsoft,Word,2016,*,*,*
CVE-2022-29107,13,Application,Microsoft,Word,2016,*,*,*
CVE-2022-29106,1,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29106,2,OS,Microsoft,Windows Server 2016,-,*,*,*
CVE-2022-29106,3,OS,Microsoft,Windows Server 2019,-,*,*,*
CVE-2022-29106,4,OS,Microsoft,Windows Server 2022,*,*,*,*
CVE-2022-29105,1,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29105,2,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29105,3,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29105,4,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29105,5,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29105,6,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29105,7,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29105,8,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29105,9,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29105,10,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29105,11,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29105,12,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29105,13,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29105,14,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29105,15,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29105,16,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29105,17,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29105,18,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29105,19,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29105,20,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29105,21,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29105,22,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29105,23,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29105,24,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29105,25,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29105,26,OS,Microsoft,Windows Rt 8.1,-,*,*,*
CVE-2022-29105,27,OS,Microsoft,Windows Server,2022,*,*,*
CVE-2022-29105,28,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29105,29,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29105,30,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29105,31,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29105,32,OS,Microsoft,Windows Server 2012,-,*,*,*
CVE-2022-29105,33,OS,Microsoft,Windows Server 2012,R2,*,*,*
CVE-2022-29105,34,OS,Microsoft,Windows Server 2016,-,*,*,*
CVE-2022-29105,35,OS,Microsoft,Windows Server 2019,-,*,*,*
CVE-2022-29104,1,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29104,2,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29104,3,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29104,4,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29104,5,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29104,6,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29104,7,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29104,8,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29104,9,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29104,10,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29104,11,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29104,12,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29104,13,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29104,14,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29104,15,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29104,16,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29104,17,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29104,18,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29104,19,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29104,20,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29104,21,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29104,22,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29104,23,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29104,24,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29104,25,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29104,26,OS,Microsoft,Windows Rt 8.1,-,*,*,*
CVE-2022-29104,27,OS,Microsoft,Windows Server,2022,*,*,*
CVE-2022-29104,28,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29104,29,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29104,30,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29104,31,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29104,32,OS,Microsoft,Windows Server 2012,-,*,*,*
CVE-2022-29104,33,OS,Microsoft,Windows Server 2012,R2,*,*,*
CVE-2022-29104,34,OS,Microsoft,Windows Server 2016,-,*,*,*
CVE-2022-29104,35,OS,Microsoft,Windows Server 2019,-,*,*,*
CVE-2022-29103,1,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29103,2,OS,Microsoft,Windows 10,-,*,*,*
CVE-2022-29103,3,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29103,4,OS,Microsoft,Windows 10,1607,*,*,*
CVE-2022-29103,5,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29103,6,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29103,7,OS,Microsoft,Windows 10,1809,*,*,*
CVE-2022-29103,8,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29103,9,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29103,10,OS,Microsoft,Windows 10,1909,*,*,*
CVE-2022-29103,11,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29103,12,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29103,13,OS,Microsoft,Windows 10,20h2,*,*,*
CVE-2022-29103,14,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29103,15,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29103,16,OS,Microsoft,Windows 10,21h1,*,*,*
CVE-2022-29103,17,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29103,18,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29103,19,OS,Microsoft,Windows 10,21h2,*,*,*
CVE-2022-29103,20,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29103,21,OS,Microsoft,Windows 11,-,*,*,*
CVE-2022-29103,22,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29103,23,OS,Microsoft,Windows 7,-,SP1,*,*
CVE-2022-29103,24,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29103,25,OS,Microsoft,Windows 8.1,-,*,*,*
CVE-2022-29103,26,OS,Microsoft,Windows Rt 8.1,-,*,*,*
CVE-2022-29103,27,OS,Microsoft,Windows Server,2022,*,*,*
CVE-2022-29103,28,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29103,29,OS,Microsoft,Windows Server 2008,R2,SP1,*,*
CVE-2022-29103,30,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29103,31,OS,Microsoft,Windows Server 2008,SP2,*,*,*
CVE-2022-29103,32,OS,Microsoft,Windows Server 2012,-,*,*,*
CVE-2022-29103,33,OS,Microsoft,Windows Server 2012,R2,*,*,*
CVE-2022-29103,34,OS,Microsoft,Windows Server 2016,-,*,*,*
CVE-2022-29103,35,OS,Microsoft,Windows Server 2019,-,*,*,*
CVE-2022-29102,1,OS,Microsoft,Windows Server,20h2,*,*,*
CVE-2022-29102,2,OS,Microsoft,Windows Server 2012,-,*,*,*
CVE-2022-29102,3,OS,Microsoft,Windows Server 2012,R2,*,*,*
CVE-2022-29102,4,OS,Microsoft,Windows Server 2016,-,*,*,*
CVE-2022-29102,5,OS,Microsoft,Windows Server 2019,-,*,*,*
CVE-2022-29102,6,OS,Microsoft,Windows Server 2022,*,*,*,*
CVE-2022-29098,1,Application,Dell,Powerscale Onefs,9.0.0,*,*,*
CVE-2022-29098,2,Application,Dell,Powerscale Onefs,9.1.0,*,*,*
CVE-2022-29098,3,Application,Dell,Powerscale Onefs,9.1.1,*,*,*
CVE-2022-29098,4,Application,Dell,Powerscale Onefs,9.2.0,*,*,*
CVE-2022-29098,5,Application,Dell,Powerscale Onefs,9.2.1,*,*,*
CVE-2022-29098,6,Application,Dell,Powerscale Onefs,9.3.0,*,*,*
CVE-2022-29097,1,Application,Dell,Wyse Management Suite,*,*,*,*
CVE-2022-29095,1,Application,Dell,Supportassist For Business Pcs,*,*,*,*
CVE-2022-29095,2,Application,Dell,Supportassist For Home Pcs,*,*,*,*
CVE-2022-29092,1,Application,Dell,Supportassist For Business Pcs,*,*,*,*
CVE-2022-29092,2,Application,Dell,Supportassist For Home Pcs,*,*,*,*
CVE-2022-29091,1,Application,Dell,Unity Operating Environment,*,*,*,*
CVE-2022-29091,2,Application,Dell,Unity Xt Operating Environment,*,*,*,*
CVE-2022-29091,3,Application,Dell,Unityvsa Operating Environment,*,*,*,*
CVE-2022-29085,1,Application,Dell,Unity Operating Environment,*,*,*,*
CVE-2022-29085,2,Application,Dell,Unity Xt Operating Environment,*,*,*,*
CVE-2022-29085,3,Application,Dell,Unityvsa Operating Environment,*,*,*,*
CVE-2022-29084,1,Application,Dell,Unity Operating Environment,*,*,*,*
CVE-2022-29084,2,Application,Dell,Unity Xt Operating Environment,*,*,*,*
CVE-2022-29084,3,Application,Dell,Unityvsa Operating Environment,*,*,*,*
CVE-2022-29082,1,Application,Dell,Emc Networker,*,*,*,*
CVE-2022-29082,2,Application,Dell,Emc Networker,19.6.1,*,*,*
CVE-2022-29081,1,Application,Zohocorp,Manageengine Access Manager Plus,4.0,Build4000,*,*
CVE-2022-29081,2,Application,Zohocorp,Manageengine Access Manager Plus,4.1,Build4100,*,*
CVE-2022-29081,3,Application,Zohocorp,Manageengine Access Manager Plus,4.1,Build4101,*,*
CVE-2022-29081,4,Application,Zohocorp,Manageengine Access Manager Plus,4.2,Build4200,*,*
CVE-2022-29081,5,Application,Zohocorp,Manageengine Access Manager Plus,4.2,Build4201,*,*
CVE-2022-29081,6,Application,Zohocorp,Manageengine Access Manager Plus,4.2,Build4202,*,*
CVE-2022-29081,7,Application,Zohocorp,Manageengine Access Manager Plus,4.2,Build4203,*,*
CVE-2022-29081,8,Application,Zohocorp,Manageengine Access Manager Plus,4.3,Build4300,*,*
CVE-2022-29081,9,Application,Zohocorp,Manageengine Access Manager Plus,4.3,Build4301,*,*
CVE-2022-29081,10,Application,Zohocorp,Manageengine Pam360,4.0,Build4002,*,*
CVE-2022-29081,11,Application,Zohocorp,Manageengine Pam360,4.0,Build4001,*,*
CVE-2022-29081,12,Application,Zohocorp,Manageengine Pam360,4.1,Build4100,*,*
CVE-2022-29081,13,Application,Zohocorp,Manageengine Pam360,4.1,Build4101,*,*
CVE-2022-29081,14,Application,Zohocorp,Manageengine Pam360,4.5,Build4500,*,*
CVE-2022-29081,15,Application,Zohocorp,Manageengine Pam360,4.5,Build4501,*,*
CVE-2022-29081,16,Application,Zohocorp,Manageengine Pam360,5.0,Build5001,*,*
CVE-2022-29081,17,Application,Zohocorp,Manageengine Pam360,5.0,Build5002,*,*
CVE-2022-29081,18,Application,Zohocorp,Manageengine Pam360,5.0,Build5003,*,*
CVE-2022-29081,19,Application,Zohocorp,Manageengine Pam360,5.0,Build5004,*,*
CVE-2022-29081,20,Application,Zohocorp,Manageengine Pam360,5.0,Build5000,*,*
CVE-2022-29081,21,Application,Zohocorp,Manageengine Pam360,5.1,Build5100,*,*
CVE-2022-29081,22,Application,Zohocorp,Manageengine Pam360,5.2,Build5200,*,*
CVE-2022-29081,23,Application,Zohocorp,Manageengine Pam360,5.3,Build5300,*,*
CVE-2022-29081,24,Application,Zohocorp,Manageengine Pam360,5.3,Build5302,*,*
CVE-2022-29081,25,Application,Zohocorp,Manageengine Pam360,5.3,Build5301,*,*
CVE-2022-29081,26,Application,Zohocorp,Manageengine Pam360,5.4,Build5400,*,*
CVE-2022-29081,27,Application,Zohocorp,Manageengine Password Manager Pro,10.1,Build10103,*,*
CVE-2022-29081,28,Application,Zohocorp,Manageengine Password Manager Pro,10.1,Build10104,*,*
CVE-2022-29081,29,Application,Zohocorp,Manageengine Password Manager Pro,10.2,Build10200,*,*
CVE-2022-29081,30,Application,Zohocorp,Manageengine Password Manager Pro,10.3,Build10301,*,*
CVE-2022-29081,31,Application,Zohocorp,Manageengine Password Manager Pro,10.3,Build10302,*,*
CVE-2022-29081,32,Application,Zohocorp,Manageengine Password Manager Pro,10.3,Build10300,*,*
CVE-2022-29081,33,Application,Zohocorp,Manageengine Password Manager Pro,10.4,Build10400,*,*
CVE-2022-29081,34,Application,Zohocorp,Manageengine Password Manager Pro,10.4,Build10402,*,*
CVE-2022-29081,35,Application,Zohocorp,Manageengine Password Manager Pro,10.4,Build10401,*,*
CVE-2022-29081,36,Application,Zohocorp,Manageengine Password Manager Pro,11.1,Build 11103,*,*
CVE-2022-29081,37,Application,Zohocorp,Manageengine Password Manager Pro,11.1,Build 11101,*,*
CVE-2022-29081,38,Application,Zohocorp,Manageengine Password Manager Pro,11.1,11104,*,*
CVE-2022-29081,39,Application,Zohocorp,Manageengine Password Manager Pro,11.1,Build 11102,*,*
CVE-2022-29081,40,Application,Zohocorp,Manageengine Password Manager Pro,11.2,11200,*,*
CVE-2022-29081,41,Application,Zohocorp,Manageengine Password Manager Pro,11.2,11201,*,*
CVE-2022-29081,42,Application,Zohocorp,Manageengine Password Manager Pro,11.3,Build11300,*,*
CVE-2022-29081,43,Application,Zohocorp,Manageengine Password Manager Pro,11.3,Build11301,*,*
CVE-2022-29081,44,Application,Zohocorp,Manageengine Password Manager Pro,12.0,Build12005,*,*
CVE-2022-29081,45,Application,Zohocorp,Manageengine Password Manager Pro,12.0,Build12006,*,*
CVE-2022-29081,46,Application,Zohocorp,Manageengine Password Manager Pro,12.0,Build12001,*,*
CVE-2022-29081,47,Application,Zohocorp,Manageengine Password Manager Pro,12.0,Build12000,*,*
CVE-2022-29081,48,Application,Zohocorp,Manageengine Password Manager Pro,12.0,Build12002,*,*
CVE-2022-29081,49,Application,Zohocorp,Manageengine Password Manager Pro,12.0,Build12003,*,*
CVE-2022-29081,50,Application,Zohocorp,Manageengine Password Manager Pro,12.0,Build12004,*,*
CVE-2022-29080,1,Application,Npm-dependency-versions Project,Npm-dependency-versions,*,*,*,*
CVE-2022-29078,1,Application,EJS,EJS,3.1.6,*,*,*
CVE-2022-29077,1,Application,Ripple,Rippled,*,*,*,*
CVE-2022-29052,1,Application,Jenkins,Google Compute Engine,*,*,*,*
CVE-2022-29051,1,Application,Jenkins,Publish Over Ftp,*,*,*,*
CVE-2022-29050,1,Application,Jenkins,Publish Over Ftp,*,*,*,*
CVE-2022-29049,1,Application,Jenkins,Promoted Builds,*,*,*,*
CVE-2022-29048,1,Application,Jenkins,Subversion,*,*,*,*
CVE-2022-29047,1,Application,Jenkins,Pipeline\, Shared Groovy Libraries,*,*,*
CVE-2022-29035,1,Application,Jetbrains,Ktor,*,*,*,*
CVE-2022-29034,1,Application,Siemens,Sinema Remote Connect Server,*,*,*,*
CVE-2022-29033,1,Application,Siemens,Jt2go,*,*,*,*
CVE-2022-29033,2,Application,Siemens,Teamcenter Visualization,*,*,*,*
CVE-2022-29032,1,Application,Siemens,Jt2go,*,*,*,*
CVE-2022-29032,2,Application,Siemens,Teamcenter Visualization,*,*,*,*
CVE-2022-29031,1,Application,Siemens,Jt2go,*,*,*,*
CVE-2022-29031,2,Application,Siemens,Teamcenter Visualization,*,*,*,*
CVE-2022-29030,1,Application,Siemens,Jt2go,*,*,*,*
CVE-2022-29030,2,Application,Siemens,Teamcenter Visualization,*,*,*,*
CVE-2022-29029,1,Application,Siemens,Jt2go,*,*,*,*
CVE-2022-29029,2,Application,Siemens,Teamcenter Visualization,*,*,*,*
CVE-2022-29028,1,Application,Siemens,Jt2go,*,*,*,*
CVE-2022-29028,2,Application,Siemens,Teamcenter Visualization,*,*,*,*
CVE-2022-29023,1,Application,Openrazer Project,Openrazer,*,*,*,*
CVE-2022-29022,1,Application,Openrazer Project,Openrazer,*,*,*,*
CVE-2022-29021,1,Application,Openrazer Project,Openrazer,*,*,*,*
CVE-2022-29020,1,Application,Forestblog Project,Forestblog,*,*,*,*
CVE-2022-29017,1,Application,Axiosys,Bento4,1.6.0.0,*,*,*
CVE-2022-29009,1,Application,Cyber Cafe Management System Project,Cyber Cafe Management System,1.0,*,*,*
CVE-2022-29008,1,Application,Bus Pass Management System Project,Bus Pass Management System,1.0,*,*,*
CVE-2022-29007,1,Application,Dairy Farm Shop Management System Project,Dairy Farm Shop Management System,1.0,*,*,*
CVE-2022-29006,1,Application,Phpgurukul,Directory Management System,1.0,*,*,*
CVE-2022-29005,1,Application,Online Birth Certificate System Project,Online Birth Certificate System,1.2,*,*,*
CVE-2022-29004,1,Application,E-diary Management System Project,E-diary Management System,1.0,*,*,*
CVE-2022-29002,1,Application,Xuxueli,Xxl-job,2.3.0,*,*,*
CVE-2022-29001,1,Application,Springbootmovie Project,Springbootmovie,*,*,*,*
CVE-2022-28999,1,Application,Bloodshed,Dev-c\ \ ,4.9.9.2,*,*,*
CVE-2022-28998,1,Application,Xlightftpd,Xlight Ftp,3.9.3.2,*,*,*
CVE-2022-28997,1,Application,Cszcms,Cszcms,1.3.0,*,*,*
CVE-2022-28995,1,Application,Rengine Project,Rengine,1.0.2,*,*,*
CVE-2022-28994,1,Application,Smallsrv,Small Http Server,3.06,*,*,*
CVE-2022-28993,1,Application,Bdtask,Multi Store Inventory Management System,1.0,*,*,*
CVE-2022-28992,1,Application,Online Banquet Booking System Project,Online Banquet Booking System,1.0,*,*,*
CVE-2022-28991,1,Application,Bdtask,Multi Store Inventory Management System,1.0,*,*,*
CVE-2022-28990,1,Application,Wasm3 Project,Wasm3,0.5.0,*,*,*
CVE-2022-28987,1,Application,Zohocorp,Manageengine Adselfservice Plus,6.1,6121,*,*
CVE-2022-28986,1,Application,Lmsdoctor,2 Factor Authentication,2021072900,*,*,*
CVE-2022-28966,1,Application,Wasm3 Project,Wasm3,0.5.0,*,*,*
CVE-2022-28965,1,Application,Avast,Premium Security,*,*,*,*
CVE-2022-28964,1,Application,Avast,Premium Security,*,*,*,*
CVE-2022-28962,1,Application,Online Sports Complex Booking System Project,Online Sports Complex Booking System,1.0,*,*,*
CVE-2022-28961,1,Application,Spip,Spip,*,*,*,*
CVE-2022-28960,1,Application,Spip,Spip,*,*,*,*
CVE-2022-28959,1,Application,Spip,Spip,*,*,*,*
CVE-2022-28948,1,Application,Yaml Project,Yaml,3.0.0,*,*,*
CVE-2022-28946,1,Application,Openpolicyagent,Open Policy Agent,0.39.0,*,*,*
CVE-2022-28945,1,Application,Webbank,Webcube,3.2.2,*,*,*
CVE-2022-28944,1,Application,Emcosoftware,Wakeonlan,2.0.8,*,*,*
CVE-2022-28944,2,Application,Emcosoftware,Wakeonlan,2.0.8,*,*,*
CVE-2022-28937,1,Application,Fisco-bcos,Fisco-bcos,3.0.0,RC2,*,*
CVE-2022-28936,1,Application,Fisco-bcos,Fisco-bcos,3.0.0,RC2,*,*
CVE-2022-28930,1,Application,Erp-pro Project,Erp-pro,3.7.5,*,*,*
CVE-2022-28929,1,Application,Hospital Management System Project,Hospital Management System,1.0,*,*,*
CVE-2022-28927,1,Application,Subconverter Project,Subconverter,0.7.2,*,*,*
CVE-2022-28924,1,Application,Universis,Universis-students,*,*,*,*
CVE-2022-28921,1,Application,Blogengine,Blogengine.net,3.3.8.0,*,*,*
CVE-2022-28919,1,Application,Dokuwiki,Dokuwiki,2020-07-29,*,*,*
CVE-2022-28918,1,Application,Njtech,Greencms,2.3.0603,*,*,*
CVE-2022-28893,1,OS,Linux,Linux Kernel,*,*,*,*
CVE-2022-28892,1,Application,Mahara,Mahara,*,*,*,*
CVE-2022-28892,2,Application,Mahara,Mahara,22.04.0,RC1,*,*
CVE-2022-28890,1,Application,Apache,Jena,*,*,*,*
CVE-2022-28890,2,Application,Apache,Jena,4.4.0,*,*,*
CVE-2022-28889,1,Application,Apache,Druid,*,*,*,*
CVE-2022-28888,1,OS,Spryker,Cloud Commerce,*,*,*,*
CVE-2022-28875,1,Application,F-secure,Atlant,-,*,*,*
CVE-2022-28875,2,Application,F-secure,Cloud Protection For Salesforce,-,*,*,*
CVE-2022-28875,3,Application,F-secure,Elements Collaboration Protection,-,*,*,*
CVE-2022-28875,4,Application,F-secure,Internet Gatekeeper,-,*,*,*
CVE-2022-28875,5,Application,F-secure,Linux Security,-,*,*,*
CVE-2022-28874,1,Application,Withsecure,Cloud Protection For Salesforce,*,*,*,*
CVE-2022-28874,2,Application,Withsecure,Elements Collaboration Protection,*,*,*,*
CVE-2022-28873,1,Application,F-secure,Safe,*,*,*,*
CVE-2022-28872,1,Application,F-secure,Safe,*,*,*,*
CVE-2022-28870,1,Application,F-secure,Safe,*,*,*,*
CVE-2022-28869,1,Application,F-secure,Safe,*,*,*,*
CVE-2022-28868,1,Application,F-secure,Safe,*,*,*,*
CVE-2022-28862,1,Application,Archibus,Web Central,*,*,*,*
CVE-2022-28859,1,Application,F5,Big-ip Access Policy Manager,14.1.0,*,*,*
CVE-2022-28859,2,Application,F5,Big-ip Access Policy Manager,14.1.2,*,*,*
CVE-2022-28859,3,Application,F5,Big-ip Access Policy Manager,14.1.3,*,*,*
CVE-2022-28859,4,Application,F5,Big-ip Access Policy Manager,14.1.4,*,*,*
CVE-2022-28859,5,Application,F5,Big-ip Access Policy Manager,15.1.0,*,*,*
CVE-2022-28859,6,Application,F5,Big-ip Access Policy Manager,15.1.1,*,*,*
CVE-2022-28859,7,Application,F5,Big-ip Access Policy Manager,15.1.2,*,*,*
CVE-2022-28859,8,Application,F5,Big-ip Access Policy Manager,15.1.3,*,*,*
CVE-2022-28859,9,Application,F5,Big-ip Access Policy Manager,15.1.4,*,*,*
CVE-2022-28859,10,Application,F5,Big-ip Access Policy Manager,15.1.5,*,*,*
CVE-2022-28859,11,Application,F5,Big-ip Access Policy Manager,16.1.0,*,*,*
