CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2022-29643,https://www.cvedetails.com/cve/CVE-2022-29643/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2022-29643,https://www.cvedetails.com/cve/CVE-2022-29643/,7.8,None,None,Complete,Not required,None,Overflow
CVE-2022-29642,https://www.cvedetails.com/cve/CVE-2022-29642/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2022-29642,https://www.cvedetails.com/cve/CVE-2022-29642/,7.8,None,None,Complete,Not required,None,Overflow
CVE-2022-29641,https://www.cvedetails.com/cve/CVE-2022-29641/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2022-29641,https://www.cvedetails.com/cve/CVE-2022-29641/,7.8,None,None,Complete,Not required,None,Overflow
CVE-2022-29640,https://www.cvedetails.com/cve/CVE-2022-29640/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2022-29640,https://www.cvedetails.com/cve/CVE-2022-29640/,7.8,None,None,Complete,Not required,None,Overflow
CVE-2022-29639,https://www.cvedetails.com/cve/CVE-2022-29639/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2022-29638,https://www.cvedetails.com/cve/CVE-2022-29638/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2022-29638,https://www.cvedetails.com/cve/CVE-2022-29638/,7.8,None,None,Complete,Not required,None,Overflow
CVE-2022-29637,https://www.cvedetails.com/cve/CVE-2022-29637/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29633,https://www.cvedetails.com/cve/CVE-2022-29633/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29632,https://www.cvedetails.com/cve/CVE-2022-29632/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29631,https://www.cvedetails.com/cve/CVE-2022-29631/,5.0,None,Partial,None,Not required,None,
CVE-2022-29627,https://www.cvedetails.com/cve/CVE-2022-29627/,4.0,None,Partial,None,,None,
CVE-2022-29624,https://www.cvedetails.com/cve/CVE-2022-29624/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2022-29623,https://www.cvedetails.com/cve/CVE-2022-29623/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29622,https://www.cvedetails.com/cve/CVE-2022-29622/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29620,https://www.cvedetails.com/cve/CVE-2022-29620/,4.3,Partial,None,None,Not required,None,
CVE-2022-29619,https://www.cvedetails.com/cve/CVE-2022-29619/,5.5,Partial,Partial,None,,None,
CVE-2022-29618,https://www.cvedetails.com/cve/CVE-2022-29618/,4.3,None,Partial,None,Not required,None,Execute Code
CVE-2022-29618,https://www.cvedetails.com/cve/CVE-2022-29618/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29617,https://www.cvedetails.com/cve/CVE-2022-29617/,4.0,None,None,Partial,,None,
CVE-2022-29616,https://www.cvedetails.com/cve/CVE-2022-29616/,5.0,None,None,Partial,Not required,None,Memory corruption
CVE-2022-29614,https://www.cvedetails.com/cve/CVE-2022-29614/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-29613,https://www.cvedetails.com/cve/CVE-2022-29613/,4.0,Partial,None,None,,None,
CVE-2022-29612,https://www.cvedetails.com/cve/CVE-2022-29612/,4.0,Partial,None,None,,None,Obtain Information
CVE-2022-29611,https://www.cvedetails.com/cve/CVE-2022-29611/,6.5,Partial,Partial,Partial,,None,
CVE-2022-29603,https://www.cvedetails.com/cve/CVE-2022-29603/,5.5,Partial,Partial,None,,None,Sql Injection
CVE-2022-29601,https://www.cvedetails.com/cve/CVE-2022-29601/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29600,https://www.cvedetails.com/cve/CVE-2022-29600/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29599,https://www.cvedetails.com/cve/CVE-2022-29599/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29598,https://www.cvedetails.com/cve/CVE-2022-29598/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29597,https://www.cvedetails.com/cve/CVE-2022-29597/,4.0,Partial,None,None,,None,Directory traversal
CVE-2022-29597,https://www.cvedetails.com/cve/CVE-2022-29597/,4.0,Partial,None,None,,None,File Inclusion
CVE-2022-29596,https://www.cvedetails.com/cve/CVE-2022-29596/,7.5,Partial,Partial,Partial,Not required,None,Directory traversal
CVE-2022-29596,https://www.cvedetails.com/cve/CVE-2022-29596/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-29594,https://www.cvedetails.com/cve/CVE-2022-29594/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-29592,https://www.cvedetails.com/cve/CVE-2022-29592/,10.0,Complete,Complete,Complete,Not required,None,
CVE-2022-29591,https://www.cvedetails.com/cve/CVE-2022-29591/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29589,https://www.cvedetails.com/cve/CVE-2022-29589/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29588,https://www.cvedetails.com/cve/CVE-2022-29588/,5.0,Partial,None,None,Not required,None,
CVE-2022-29587,https://www.cvedetails.com/cve/CVE-2022-29587/,4.7,Complete,None,None,Not required,None,
CVE-2022-29586,https://www.cvedetails.com/cve/CVE-2022-29586/,6.9,Complete,Complete,Complete,Not required,None,
CVE-2022-29585,https://www.cvedetails.com/cve/CVE-2022-29585/,5.0,Partial,None,None,Not required,None,
CVE-2022-29583,https://www.cvedetails.com/cve/CVE-2022-29583/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-29582,https://www.cvedetails.com/cve/CVE-2022-29582/,6.9,Complete,Complete,Complete,Not required,None,
CVE-2022-29581,https://www.cvedetails.com/cve/CVE-2022-29581/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-29578,https://www.cvedetails.com/cve/CVE-2022-29578/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2022-29577,https://www.cvedetails.com/cve/CVE-2022-29577/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29567,https://www.cvedetails.com/cve/CVE-2022-29567/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2022-29566,https://www.cvedetails.com/cve/CVE-2022-29566/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-29564,https://www.cvedetails.com/cve/CVE-2022-29564/,5.0,Partial,None,None,Not required,None,
CVE-2022-29560,https://www.cvedetails.com/cve/CVE-2022-29560/,10.0,Complete,Complete,Complete,Not required,None,
CVE-2022-29556,https://www.cvedetails.com/cve/CVE-2022-29556/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29555,https://www.cvedetails.com/cve/CVE-2022-29555/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-29548,https://www.cvedetails.com/cve/CVE-2022-29548/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29547,https://www.cvedetails.com/cve/CVE-2022-29547/,5.0,None,Partial,None,Not required,None,
CVE-2022-29546,https://www.cvedetails.com/cve/CVE-2022-29546/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-29540,https://www.cvedetails.com/cve/CVE-2022-29540/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29539,https://www.cvedetails.com/cve/CVE-2022-29539/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2022-29538,https://www.cvedetails.com/cve/CVE-2022-29538/,5.0,Partial,None,None,Not required,None,
CVE-2022-29537,https://www.cvedetails.com/cve/CVE-2022-29537/,4.3,None,None,Partial,Not required,None,
CVE-2022-29536,https://www.cvedetails.com/cve/CVE-2022-29536/,5.0,None,None,Partial,Not required,None,Overflow
CVE-2022-29535,https://www.cvedetails.com/cve/CVE-2022-29535/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29534,https://www.cvedetails.com/cve/CVE-2022-29534/,5.0,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2022-29533,https://www.cvedetails.com/cve/CVE-2022-29533/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29528,https://www.cvedetails.com/cve/CVE-2022-29528/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29527,https://www.cvedetails.com/cve/CVE-2022-29527/,6.9,Complete,Complete,Complete,Not required,None,
CVE-2022-29526,https://www.cvedetails.com/cve/CVE-2022-29526/,5.0,Partial,None,None,Not required,None,
CVE-2022-29525,https://www.cvedetails.com/cve/CVE-2022-29525/,5.0,Partial,None,None,Not required,None,
CVE-2022-29524,https://www.cvedetails.com/cve/CVE-2022-29524/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29524,https://www.cvedetails.com/cve/CVE-2022-29524/,6.8,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2022-29522,https://www.cvedetails.com/cve/CVE-2022-29522/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29522,https://www.cvedetails.com/cve/CVE-2022-29522/,6.8,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2022-29519,https://www.cvedetails.com/cve/CVE-2022-29519/,7.9,Complete,Complete,Complete,Not required,None,
CVE-2022-29518,https://www.cvedetails.com/cve/CVE-2022-29518/,5.9,Partial,Partial,Complete,Not required,None,Bypass a restriction or similar
CVE-2022-29516,https://www.cvedetails.com/cve/CVE-2022-29516/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-29512,https://www.cvedetails.com/cve/CVE-2022-29512/,4.0,Partial,None,None,,None,Obtain Information
CVE-2022-29509,https://www.cvedetails.com/cve/CVE-2022-29509/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2022-29506,https://www.cvedetails.com/cve/CVE-2022-29506/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29506,https://www.cvedetails.com/cve/CVE-2022-29506/,6.8,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2022-29505,https://www.cvedetails.com/cve/CVE-2022-29505/,4.4,Partial,Partial,Partial,Not required,None,
CVE-2022-29502,https://www.cvedetails.com/cve/CVE-2022-29502/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29501,https://www.cvedetails.com/cve/CVE-2022-29501/,9.0,Complete,Complete,Complete,,None,Execute Code
CVE-2022-29500,https://www.cvedetails.com/cve/CVE-2022-29500/,9.0,Complete,Complete,Complete,,None,
CVE-2022-29499,https://www.cvedetails.com/cve/CVE-2022-29499/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-29498,https://www.cvedetails.com/cve/CVE-2022-29498/,4.3,None,Partial,None,Not required,None,Sql Injection
CVE-2022-29496,https://www.cvedetails.com/cve/CVE-2022-29496/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29496,https://www.cvedetails.com/cve/CVE-2022-29496/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-29491,https://www.cvedetails.com/cve/CVE-2022-29491/,5.0,None,None,Partial,Not required,None,
CVE-2022-29488,https://www.cvedetails.com/cve/CVE-2022-29488/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29485,https://www.cvedetails.com/cve/CVE-2022-29485/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29484,https://www.cvedetails.com/cve/CVE-2022-29484/,5.5,None,Partial,Partial,,None,Bypass a restriction or similar
CVE-2022-29483,https://www.cvedetails.com/cve/CVE-2022-29483/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-29482,https://www.cvedetails.com/cve/CVE-2022-29482/,4.3,Partial,None,None,Not required,None,
CVE-2022-29480,https://www.cvedetails.com/cve/CVE-2022-29480/,5.0,None,None,Partial,Not required,None,
CVE-2022-29479,https://www.cvedetails.com/cve/CVE-2022-29479/,5.0,None,None,Partial,Not required,None,
CVE-2022-29474,https://www.cvedetails.com/cve/CVE-2022-29474/,4.0,Partial,None,None,,None,Directory traversal
CVE-2022-29473,https://www.cvedetails.com/cve/CVE-2022-29473/,5.0,None,None,Partial,Not required,None,
CVE-2022-29471,https://www.cvedetails.com/cve/CVE-2022-29471/,4.0,Partial,None,None,,None,Bypass a restriction or similar
CVE-2022-29467,https://www.cvedetails.com/cve/CVE-2022-29467/,4.0,Partial,None,None,,None,Obtain Information
CVE-2022-29464,https://www.cvedetails.com/cve/CVE-2022-29464/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-29464,https://www.cvedetails.com/cve/CVE-2022-29464/,10.0,Complete,Complete,Complete,Not required,None,Directory traversal
CVE-2022-29458,https://www.cvedetails.com/cve/CVE-2022-29458/,5.8,Partial,None,Partial,Not required,None,
CVE-2022-29457,https://www.cvedetails.com/cve/CVE-2022-29457/,6.5,Partial,Partial,Partial,,None,
CVE-2022-29455,https://www.cvedetails.com/cve/CVE-2022-29455/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29453,https://www.cvedetails.com/cve/CVE-2022-29453/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-29451,https://www.cvedetails.com/cve/CVE-2022-29451/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2022-29450,https://www.cvedetails.com/cve/CVE-2022-29450/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2022-29448,https://www.cvedetails.com/cve/CVE-2022-29448/,4.0,Partial,None,None,,None,File Inclusion
CVE-2022-29447,https://www.cvedetails.com/cve/CVE-2022-29447/,4.0,Partial,None,None,,None,File Inclusion
CVE-2022-29446,https://www.cvedetails.com/cve/CVE-2022-29446/,4.0,Partial,None,None,,None,File Inclusion
CVE-2022-29445,https://www.cvedetails.com/cve/CVE-2022-29445/,6.5,Partial,Partial,Partial,,None,File Inclusion
CVE-2022-29441,https://www.cvedetails.com/cve/CVE-2022-29441/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-29439,https://www.cvedetails.com/cve/CVE-2022-29439/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-29437,https://www.cvedetails.com/cve/CVE-2022-29437/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2022-29436,https://www.cvedetails.com/cve/CVE-2022-29436/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29436,https://www.cvedetails.com/cve/CVE-2022-29436/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-29435,https://www.cvedetails.com/cve/CVE-2022-29435/,5.8,None,Partial,Partial,Not required,None,CSRF
CVE-2022-29434,https://www.cvedetails.com/cve/CVE-2022-29434/,4.0,None,Partial,None,,None,
CVE-2022-29431,https://www.cvedetails.com/cve/CVE-2022-29431/,5.8,None,Partial,Partial,Not required,None,CSRF
CVE-2022-29430,https://www.cvedetails.com/cve/CVE-2022-29430/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29430,https://www.cvedetails.com/cve/CVE-2022-29430/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-29429,https://www.cvedetails.com/cve/CVE-2022-29429/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29429,https://www.cvedetails.com/cve/CVE-2022-29429/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2022-29427,https://www.cvedetails.com/cve/CVE-2022-29427/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2022-29425,https://www.cvedetails.com/cve/CVE-2022-29425/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29423,https://www.cvedetails.com/cve/CVE-2022-29423/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-29421,https://www.cvedetails.com/cve/CVE-2022-29421/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29419,https://www.cvedetails.com/cve/CVE-2022-29419/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-29417,https://www.cvedetails.com/cve/CVE-2022-29417/,4.0,None,Partial,None,,None,
CVE-2022-29415,https://www.cvedetails.com/cve/CVE-2022-29415/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29414,https://www.cvedetails.com/cve/CVE-2022-29414/,5.8,Partial,Partial,None,Not required,None,CSRF
CVE-2022-29413,https://www.cvedetails.com/cve/CVE-2022-29413/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29413,https://www.cvedetails.com/cve/CVE-2022-29413/,4.3,None,Partial,None,Not required,None,CSRF
CVE-2022-29412,https://www.cvedetails.com/cve/CVE-2022-29412/,5.8,None,Partial,Partial,Not required,None,CSRF
CVE-2022-29411,https://www.cvedetails.com/cve/CVE-2022-29411/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29410,https://www.cvedetails.com/cve/CVE-2022-29410/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-29408,https://www.cvedetails.com/cve/CVE-2022-29408/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29405,https://www.cvedetails.com/cve/CVE-2022-29405/,4.0,None,Partial,None,,None,
CVE-2022-29404,https://www.cvedetails.com/cve/CVE-2022-29404/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-29402,https://www.cvedetails.com/cve/CVE-2022-29402/,7.2,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2022-29399,https://www.cvedetails.com/cve/CVE-2022-29399/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29398,https://www.cvedetails.com/cve/CVE-2022-29398/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29397,https://www.cvedetails.com/cve/CVE-2022-29397/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29396,https://www.cvedetails.com/cve/CVE-2022-29396/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29395,https://www.cvedetails.com/cve/CVE-2022-29395/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29394,https://www.cvedetails.com/cve/CVE-2022-29394/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29393,https://www.cvedetails.com/cve/CVE-2022-29393/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29392,https://www.cvedetails.com/cve/CVE-2022-29392/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29391,https://www.cvedetails.com/cve/CVE-2022-29391/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29383,https://www.cvedetails.com/cve/CVE-2022-29383/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29379,https://www.cvedetails.com/cve/CVE-2022-29379/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-29377,https://www.cvedetails.com/cve/CVE-2022-29377/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-29377,https://www.cvedetails.com/cve/CVE-2022-29377/,5.0,None,None,Partial,Not required,None,Overflow
CVE-2022-29376,https://www.cvedetails.com/cve/CVE-2022-29376/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2022-29369,https://www.cvedetails.com/cve/CVE-2022-29369/,5.0,None,None,Partial,Not required,None,
CVE-2022-29368,https://www.cvedetails.com/cve/CVE-2022-29368/,5.8,Partial,None,Partial,Not required,None,
CVE-2022-29363,https://www.cvedetails.com/cve/CVE-2022-29363/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29361,https://www.cvedetails.com/cve/CVE-2022-29361/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29359,https://www.cvedetails.com/cve/CVE-2022-29359/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29358,https://www.cvedetails.com/cve/CVE-2022-29358/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-29358,https://www.cvedetails.com/cve/CVE-2022-29358/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2022-29354,https://www.cvedetails.com/cve/CVE-2022-29354/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29353,https://www.cvedetails.com/cve/CVE-2022-29353/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29351,https://www.cvedetails.com/cve/CVE-2022-29351/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29349,https://www.cvedetails.com/cve/CVE-2022-29349/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29347,https://www.cvedetails.com/cve/CVE-2022-29347/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29340,https://www.cvedetails.com/cve/CVE-2022-29340/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-29339,https://www.cvedetails.com/cve/CVE-2022-29339/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2022-29337,https://www.cvedetails.com/cve/CVE-2022-29337/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29334,https://www.cvedetails.com/cve/CVE-2022-29334/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-29333,https://www.cvedetails.com/cve/CVE-2022-29333/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-29332,https://www.cvedetails.com/cve/CVE-2022-29332/,4.0,Partial,None,None,,None,Directory traversal
CVE-2022-29330,https://www.cvedetails.com/cve/CVE-2022-29330/,4.0,Partial,None,None,,None,
CVE-2022-29329,https://www.cvedetails.com/cve/CVE-2022-29329/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29328,https://www.cvedetails.com/cve/CVE-2022-29328/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29327,https://www.cvedetails.com/cve/CVE-2022-29327/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29326,https://www.cvedetails.com/cve/CVE-2022-29326/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29325,https://www.cvedetails.com/cve/CVE-2022-29325/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29324,https://www.cvedetails.com/cve/CVE-2022-29324/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29323,https://www.cvedetails.com/cve/CVE-2022-29323/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29322,https://www.cvedetails.com/cve/CVE-2022-29322/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29321,https://www.cvedetails.com/cve/CVE-2022-29321/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2022-29320,https://www.cvedetails.com/cve/CVE-2022-29320/,7.2,Complete,Complete,Complete,Not required,None,
CVE-2022-29318,https://www.cvedetails.com/cve/CVE-2022-29318/,6.5,Partial,Partial,Partial,,None,Execute Code
CVE-2022-29317,https://www.cvedetails.com/cve/CVE-2022-29317/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29316,https://www.cvedetails.com/cve/CVE-2022-29316/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29315,https://www.cvedetails.com/cve/CVE-2022-29315/,9.3,Complete,Complete,Complete,Not required,None,
CVE-2022-29309,https://www.cvedetails.com/cve/CVE-2022-29309/,5.0,Partial,None,None,Not required,None,
CVE-2022-29307,https://www.cvedetails.com/cve/CVE-2022-29307/,7.5,Partial,Partial,Partial,Not required,None,
CVE-2022-29306,https://www.cvedetails.com/cve/CVE-2022-29306/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29305,https://www.cvedetails.com/cve/CVE-2022-29305/,6.8,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2022-29304,https://www.cvedetails.com/cve/CVE-2022-29304/,6.5,Partial,Partial,Partial,,None,Sql Injection
CVE-2022-29303,https://www.cvedetails.com/cve/CVE-2022-29303/,10.0,Complete,Complete,Complete,Not required,None,
CVE-2022-29298,https://www.cvedetails.com/cve/CVE-2022-29298/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2022-29296,https://www.cvedetails.com/cve/CVE-2022-29296/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29287,https://www.cvedetails.com/cve/CVE-2022-29287/,4.0,Partial,None,None,,None,
CVE-2022-29286,https://www.cvedetails.com/cve/CVE-2022-29286/,5.0,None,None,Partial,Not required,None,
CVE-2022-29281,https://www.cvedetails.com/cve/CVE-2022-29281/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-29272,https://www.cvedetails.com/cve/CVE-2022-29272/,5.8,Partial,Partial,None,Not required,None,
CVE-2022-29271,https://www.cvedetails.com/cve/CVE-2022-29271/,4.0,None,Partial,None,,None,
CVE-2022-29270,https://www.cvedetails.com/cve/CVE-2022-29270/,4.0,None,Partial,None,,None,
CVE-2022-29269,https://www.cvedetails.com/cve/CVE-2022-29269/,4.0,None,Partial,None,,None,
CVE-2022-29266,https://www.cvedetails.com/cve/CVE-2022-29266/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2022-29265,https://www.cvedetails.com/cve/CVE-2022-29265/,5.0,Partial,None,None,Not required,None,
CVE-2022-29264,https://www.cvedetails.com/cve/CVE-2022-29264/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29263,https://www.cvedetails.com/cve/CVE-2022-29263/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-29258,https://www.cvedetails.com/cve/CVE-2022-29258/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29257,https://www.cvedetails.com/cve/CVE-2022-29257/,6.5,Partial,Partial,Partial,,None,
CVE-2022-29256,https://www.cvedetails.com/cve/CVE-2022-29256/,4.6,Partial,Partial,Partial,Not required,None,
CVE-2022-29255,https://www.cvedetails.com/cve/CVE-2022-29255/,5.0,None,Partial,None,Not required,None,
CVE-2022-29254,https://www.cvedetails.com/cve/CVE-2022-29254/,5.8,Partial,Partial,None,Not required,None,
CVE-2022-29253,https://www.cvedetails.com/cve/CVE-2022-29253/,4.0,Partial,None,None,,None,Directory traversal
CVE-2022-29252,https://www.cvedetails.com/cve/CVE-2022-29252/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29251,https://www.cvedetails.com/cve/CVE-2022-29251/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2022-29250,https://www.cvedetails.com/cve/CVE-2022-29250/,4.0,None,Partial,None,,None,Sql Injection
CVE-2022-29249,https://www.cvedetails.com/cve/CVE-2022-29249/,5.0,Partial,None,None,Not required,None,
CVE-2022-29248,https://www.cvedetails.com/cve/CVE-2022-29248/,5.8,Partial,Partial,None,Not required,None,Obtain Information
CVE-2022-29247,https://www.cvedetails.com/cve/CVE-2022-29247/,6.8,Partial,Partial,Partial,Not required,None,
CVE-2022-29246,https://www.cvedetails.com/cve/CVE-2022-29246/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2022-29246,https://www.cvedetails.com/cve/CVE-2022-29246/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2022-29246,https://www.cvedetails.com/cve/CVE-2022-29246/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2022-29245,https://www.cvedetails.com/cve/CVE-2022-29245/,4.3,Partial,None,None,Not required,None,
CVE-2022-29244,https://www.cvedetails.com/cve/CVE-2022-29244/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2022-29243,https://www.cvedetails.com/cve/CVE-2022-29243/,4.0,None,None,Partial,,None,
CVE-2022-29242,https://www.cvedetails.com/cve/CVE-2022-29242/,5.0,None,None,Partial,Not required,None,Overflow
