CVE ID,#,Product Type,Vendor,Product,Version
CVE-2021-38164,12,Application,SAP,Erp Financial Accounting,616
CVE-2021-38164,13,Application,SAP,Erp Financial Accounting,618
CVE-2021-38164,14,Application,SAP,Erp Financial Accounting,700
CVE-2021-38164,15,Application,SAP,Erp Financial Accounting,720
CVE-2021-38164,16,Application,SAP,Erp Financial Accounting,730
CVE-2021-38164,17,Application,SAP,Erp Financial Accounting,S4core
CVE-2021-38164,18,Application,SAP,Erp Financial Accounting,Sapscore - 125
CVE-2021-38164,19,Application,SAP,Erp Financial Accounting,Sap Appl - 600
CVE-2021-38164,20,Application,SAP,Erp Financial Accounting,Sap Fin - 617
CVE-2021-38163,1,Application,SAP,Netweaver,7.30
CVE-2021-38163,2,Application,SAP,Netweaver,7.31
CVE-2021-38163,3,Application,SAP,Netweaver,7.40
CVE-2021-38163,4,Application,SAP,Netweaver,7.50
CVE-2021-38162,1,Application,SAP,Web Dispatcher,Krnl64uc 7.22
CVE-2021-38162,2,Application,SAP,Web Dispatcher,Kernel 7.22
CVE-2021-38162,3,Application,SAP,Web Dispatcher,Krnl64nuc 7.22
CVE-2021-38162,4,Application,SAP,Web Dispatcher,7.22ext
CVE-2021-38162,5,Application,SAP,Web Dispatcher,7.49
CVE-2021-38162,6,Application,SAP,Web Dispatcher,7.53
CVE-2021-38162,7,Application,SAP,Web Dispatcher,7.77
CVE-2021-38162,8,Application,SAP,Web Dispatcher,7.81
CVE-2021-38162,9,Application,SAP,Web Dispatcher,7.83
CVE-2021-38161,1,Application,Apache,Traffic Server,*
CVE-2021-38160,1,OS,Debian,Debian Linux,9.0
CVE-2021-38160,2,OS,Debian,Debian Linux,10.0
CVE-2021-38160,3,OS,Linux,Linux Kernel,*
CVE-2021-38160,4,Application,Netapp,Hci Management Node,-
CVE-2021-38160,5,Application,Netapp,Solidfire,-
CVE-2021-38160,6,OS,Redhat,Enterprise Linux,8.0
CVE-2021-38159,1,Application,Progress,Moveit Transfer,*
CVE-2021-38157,1,Application,Leostream,Connection Broker,*
CVE-2021-38155,1,Application,Openstack,Keystone,*
CVE-2021-38154,1,Hardware,Canon,-,*
CVE-2021-38153,1,Application,Apache,Kafka,*
CVE-2021-38153,2,Application,Apache,Kafka,2.8.0
CVE-2021-38153,3,Application,Oracle,Communications Brm - Elastic Charging Engine,*
CVE-2021-38153,4,Application,Oracle,Communications Brm - Elastic Charging Engine,12.0.0.5.0
CVE-2021-38153,5,Application,Oracle,Communications Cloud Native Core Policy,1.15.0
CVE-2021-38153,6,Application,Oracle,Financial Services Analytical Applications Infrastructure,*
CVE-2021-38153,7,Application,Oracle,Financial Services Behavior Detection Platform,*
CVE-2021-38153,8,Application,Oracle,Financial Services Behavior Detection Platform,8.1.1.0
CVE-2021-38153,9,Application,Oracle,Financial Services Behavior Detection Platform,8.1.1.1
CVE-2021-38153,10,Application,Oracle,Financial Services Behavior Detection Platform,8.1.2.0
CVE-2021-38153,11,Application,Oracle,Financial Services Enterprise Case Management,8.0.7.1
CVE-2021-38153,12,Application,Oracle,Financial Services Enterprise Case Management,8.0.7.2
CVE-2021-38153,13,Application,Oracle,Financial Services Enterprise Case Management,8.0.8.0
CVE-2021-38153,14,Application,Oracle,Financial Services Enterprise Case Management,8.0.8.1
CVE-2021-38153,15,Application,Oracle,Financial Services Enterprise Case Management,8.1.1.0
CVE-2021-38153,16,Application,Oracle,Financial Services Enterprise Case Management,8.1.1.1
CVE-2021-38153,17,Application,Oracle,Primavera Unifier,18.8
CVE-2021-38153,18,Application,Oracle,Primavera Unifier,19.12
CVE-2021-38153,19,Application,Oracle,Primavera Unifier,20.12
CVE-2021-38153,20,Application,Oracle,Primavera Unifier,21.12
CVE-2021-38153,21,Application,Quarkus,Quarkus,*
CVE-2021-38150,1,Application,SAP,Business Client,7.0
CVE-2021-38150,2,Application,SAP,Business Client,7.70
CVE-2021-38148,1,Application,Obsidian,Obsidian,*
CVE-2021-38147,1,Application,Wipro,Holmes,20.4.1
CVE-2021-38146,1,Application,Wipro,Holmes,20.4.1
CVE-2021-38145,1,Application,Formtools,Core,*
CVE-2021-38143,1,Application,Formtools,Core,*
CVE-2021-38142,1,Application,Barco,Mirrorop Windows Sender,*
CVE-2021-38140,1,Application,Set User Project,Set User,*
CVE-2021-38137,1,Application,Corero,Securewatch Managed Services,9.7.2.0020
CVE-2021-38136,1,Application,Corero,Securewatch Managed Services,9.7.2.0020
CVE-2021-38124,1,Application,Microfocus,Arcsight Enterprise Security Manager,*
CVE-2021-38123,1,Application,Microfocus,Network Automation,10.40
CVE-2021-38123,2,Application,Microfocus,Network Automation,10.50
CVE-2021-38123,3,Application,Microfocus,Network Automation,2018.05
CVE-2021-38123,4,Application,Microfocus,Network Automation,2018.11
CVE-2021-38123,5,Application,Microfocus,Network Automation,2019.05
CVE-2021-38123,6,Application,Microfocus,Network Automation,2020.02
CVE-2021-38123,7,Application,Microfocus,Network Automation,2020.08
CVE-2021-38123,8,Application,Microfocus,Network Automation,2020.11
CVE-2021-38123,9,Application,Microfocus,Network Automation,2021.05
CVE-2021-38115,1,Application,Libgd,Libgd,*
CVE-2021-38114,1,OS,Debian,Debian Linux,9.0
CVE-2021-38114,2,OS,Debian,Debian Linux,10.0
CVE-2021-38114,3,OS,Debian,Debian Linux,11.0
CVE-2021-38114,4,Application,Ffmpeg,Ffmpeg,4.4
CVE-2021-38112,1,Application,Amazon,Aws Workspaces,*
CVE-2021-38110,1,Application,Corel,Wordperfect 2020,20.0.0.200
CVE-2021-38109,1,Application,Corel,Coreldraw 2020,22.0.0.474
CVE-2021-38108,1,Application,Corel,Wordperfect 2020,20.0.0.200
CVE-2021-38107,1,Application,Corel,Coreldraw 2020,22.0.0.474
CVE-2021-38106,1,Application,Corel,Presentations 2020,20.0.0.200
CVE-2021-38105,1,Application,Corel,Presentations 2020,20.0.0.200
CVE-2021-38104,1,Application,Corel,Presentations 2020,20.0.0.200
CVE-2021-38103,1,Application,Corel,Presentations 2020,20.0.0.200
CVE-2021-38102,1,Application,Corel,Presentations 2020,20.0.0.200
CVE-2021-38101,1,Application,Corel,Photopaint 2020,22.0.0.474
CVE-2021-38100,1,Application,Corel,Photopaint 2020,22.0.0.474
CVE-2021-38099,1,Application,Corel,Photopaint 2020,22.0.0.474
CVE-2021-38098,1,Application,Corel,Pdf Fusion,2.6.2.0
CVE-2021-38097,1,Application,Corel,Pdf Fusion,2.6.2.0
CVE-2021-38096,1,Application,Corel,Pdf Fusion,2.6.2.0
CVE-2021-38095,1,Application,Planview,Spigit,4.5.3
CVE-2021-38094,1,Application,Ffmpeg,Ffmpeg,4.2.1
CVE-2021-38093,1,Application,Ffmpeg,Ffmpeg,4.2.1
CVE-2021-38092,1,Application,Ffmpeg,Ffmpeg,4.2.1
CVE-2021-38091,1,Application,Ffmpeg,Ffmpeg,4.2.1
CVE-2021-38090,1,Application,Ffmpeg,Ffmpeg,4.2.1
CVE-2021-38087,1,Application,Acronis,Cyber Protect,*
CVE-2021-38087,2,Application,Acronis,Cyber Protect,15
CVE-2021-38087,3,Application,Acronis,Cyber Protect,15
CVE-2021-38084,1,Application,Courier-mta,Courier Mail Server,*
CVE-2021-38022,1,OS,Debian,Debian Linux,10.0
CVE-2021-38022,2,OS,Debian,Debian Linux,11.0
CVE-2021-38022,3,OS,Fedoraproject,Fedora,34
CVE-2021-38022,4,Application,Google,Chrome,*
CVE-2021-38021,1,OS,Debian,Debian Linux,10.0
CVE-2021-38021,2,OS,Debian,Debian Linux,11.0
CVE-2021-38021,3,OS,Fedoraproject,Fedora,34
CVE-2021-38021,4,Application,Google,Chrome,*
CVE-2021-38020,1,OS,Debian,Debian Linux,10.0
CVE-2021-38020,2,OS,Debian,Debian Linux,11.0
CVE-2021-38020,3,OS,Fedoraproject,Fedora,34
CVE-2021-38019,1,OS,Debian,Debian Linux,10.0
CVE-2021-38019,2,OS,Debian,Debian Linux,11.0
CVE-2021-38019,3,OS,Fedoraproject,Fedora,34
CVE-2021-38019,4,Application,Google,Chrome,*
CVE-2021-38018,1,OS,Debian,Debian Linux,10.0
CVE-2021-38018,2,OS,Debian,Debian Linux,11.0
CVE-2021-38018,3,OS,Fedoraproject,Fedora,34
CVE-2021-38018,4,Application,Google,Chrome,*
CVE-2021-38017,1,OS,Debian,Debian Linux,10.0
CVE-2021-38017,2,OS,Debian,Debian Linux,11.0
CVE-2021-38017,3,OS,Fedoraproject,Fedora,34
CVE-2021-38017,4,Application,Google,Chrome,*
CVE-2021-38016,1,OS,Debian,Debian Linux,10.0
CVE-2021-38016,2,OS,Debian,Debian Linux,11.0
CVE-2021-38016,3,OS,Fedoraproject,Fedora,34
CVE-2021-38016,4,Application,Google,Chrome,*
CVE-2021-38015,1,OS,Debian,Debian Linux,10.0
CVE-2021-38015,2,OS,Debian,Debian Linux,11.0
CVE-2021-38015,3,OS,Fedoraproject,Fedora,34
CVE-2021-38015,4,Application,Google,Chrome,*
CVE-2021-38014,1,OS,Debian,Debian Linux,10.0
CVE-2021-38014,2,OS,Debian,Debian Linux,11.0
CVE-2021-38014,3,OS,Fedoraproject,Fedora,34
CVE-2021-38014,4,Application,Google,Chrome,*
CVE-2021-38013,1,OS,Debian,Debian Linux,10.0
CVE-2021-38013,2,OS,Debian,Debian Linux,11.0
CVE-2021-38013,3,OS,Fedoraproject,Fedora,34
CVE-2021-38012,1,OS,Debian,Debian Linux,10.0
CVE-2021-38012,2,OS,Debian,Debian Linux,11.0
CVE-2021-38012,3,OS,Fedoraproject,Fedora,34
CVE-2021-38012,4,Application,Google,Chrome,*
CVE-2021-38011,1,OS,Debian,Debian Linux,10.0
CVE-2021-38011,2,OS,Debian,Debian Linux,11.0
CVE-2021-38011,3,OS,Fedoraproject,Fedora,34
CVE-2021-38011,4,Application,Google,Chrome,*
CVE-2021-38010,1,OS,Debian,Debian Linux,10.0
CVE-2021-38010,2,OS,Debian,Debian Linux,11.0
CVE-2021-38010,3,OS,Fedoraproject,Fedora,34
CVE-2021-38010,4,Application,Google,Chrome,*
CVE-2021-38009,1,OS,Debian,Debian Linux,10.0
CVE-2021-38009,2,OS,Debian,Debian Linux,11.0
CVE-2021-38009,3,OS,Fedoraproject,Fedora,34
CVE-2021-38009,4,Application,Google,Chrome,*
CVE-2021-38008,1,OS,Debian,Debian Linux,10.0
CVE-2021-38008,2,OS,Debian,Debian Linux,11.0
CVE-2021-38008,3,OS,Fedoraproject,Fedora,34
CVE-2021-38008,4,Application,Google,Chrome,*
CVE-2021-38007,1,OS,Debian,Debian Linux,10.0
CVE-2021-38007,2,OS,Debian,Debian Linux,11.0
CVE-2021-38007,3,OS,Fedoraproject,Fedora,34
CVE-2021-38007,4,Application,Google,Chrome,*
CVE-2021-38006,1,OS,Debian,Debian Linux,10.0
CVE-2021-38006,2,OS,Debian,Debian Linux,11.0
CVE-2021-38006,3,OS,Fedoraproject,Fedora,34
CVE-2021-38006,4,Application,Google,Chrome,*
CVE-2021-38005,1,OS,Debian,Debian Linux,10.0
CVE-2021-38005,2,OS,Debian,Debian Linux,11.0
CVE-2021-38005,3,OS,Fedoraproject,Fedora,34
CVE-2021-38005,4,Application,Google,Chrome,*
CVE-2021-38004,1,OS,Debian,Debian Linux,10.0
CVE-2021-38004,2,OS,Debian,Debian Linux,11.0
CVE-2021-38004,3,Application,Google,Chrome,*
CVE-2021-38003,1,OS,Debian,Debian Linux,10.0
CVE-2021-38003,2,OS,Debian,Debian Linux,11.0
CVE-2021-38003,3,OS,Fedoraproject,Fedora,34
CVE-2021-38003,4,Application,Google,Chrome,*
CVE-2021-38002,1,OS,Debian,Debian Linux,10.0
CVE-2021-38002,2,OS,Debian,Debian Linux,11.0
CVE-2021-38002,3,OS,Fedoraproject,Fedora,34
CVE-2021-38002,4,Application,Google,Chrome,*
CVE-2021-38001,1,OS,Debian,Debian Linux,10.0
CVE-2021-38001,2,OS,Debian,Debian Linux,11.0
CVE-2021-38001,3,OS,Fedoraproject,Fedora,34
CVE-2021-38001,4,Application,Google,Chrome,*
CVE-2021-38000,1,OS,Debian,Debian Linux,10.0
CVE-2021-38000,2,OS,Debian,Debian Linux,11.0
CVE-2021-38000,3,OS,Fedoraproject,Fedora,34
CVE-2021-37999,1,OS,Debian,Debian Linux,10.0
CVE-2021-37999,2,OS,Debian,Debian Linux,11.0
CVE-2021-37999,3,OS,Fedoraproject,Fedora,34
CVE-2021-37999,4,Application,Google,Chrome,*
CVE-2021-37998,1,OS,Debian,Debian Linux,10.0
CVE-2021-37998,2,OS,Debian,Debian Linux,11.0
CVE-2021-37998,3,OS,Fedoraproject,Fedora,34
CVE-2021-37998,4,Application,Google,Chrome,*
CVE-2021-37997,1,OS,Debian,Debian Linux,10.0
CVE-2021-37997,2,OS,Debian,Debian Linux,11.0
CVE-2021-37997,3,OS,Fedoraproject,Fedora,34
CVE-2021-37997,4,Application,Google,Chrome,*
CVE-2021-37996,1,OS,Debian,Debian Linux,10.0
CVE-2021-37996,2,OS,Debian,Debian Linux,11.0
CVE-2021-37996,3,Application,Google,Chrome,*
CVE-2021-37995,1,OS,Debian,Debian Linux,10.0
CVE-2021-37995,2,OS,Debian,Debian Linux,11.0
CVE-2021-37995,3,Application,Google,Chrome,*
CVE-2021-37994,1,OS,Debian,Debian Linux,10.0
CVE-2021-37994,2,OS,Debian,Debian Linux,11.0
CVE-2021-37994,3,Application,Google,Chrome,*
CVE-2021-37993,1,OS,Debian,Debian Linux,10.0
CVE-2021-37993,2,OS,Debian,Debian Linux,11.0
CVE-2021-37993,3,Application,Google,Chrome,*
CVE-2021-37992,1,OS,Debian,Debian Linux,10.0
CVE-2021-37992,2,OS,Debian,Debian Linux,11.0
CVE-2021-37992,3,Application,Google,Chrome,*
CVE-2021-37991,1,OS,Debian,Debian Linux,10.0
CVE-2021-37991,2,OS,Debian,Debian Linux,11.0
CVE-2021-37991,3,Application,Google,Chrome,*
CVE-2021-37990,1,OS,Debian,Debian Linux,10.0
CVE-2021-37990,2,OS,Debian,Debian Linux,11.0
CVE-2021-37990,3,Application,Google,Chrome,*
CVE-2021-37989,1,OS,Debian,Debian Linux,10.0
CVE-2021-37989,2,OS,Debian,Debian Linux,11.0
CVE-2021-37989,3,Application,Google,Chrome,*
CVE-2021-37988,1,OS,Debian,Debian Linux,10.0
CVE-2021-37988,2,OS,Debian,Debian Linux,11.0
CVE-2021-37988,3,Application,Google,Chrome,*
CVE-2021-37987,1,OS,Debian,Debian Linux,10.0
CVE-2021-37987,2,OS,Debian,Debian Linux,11.0
CVE-2021-37987,3,Application,Google,Chrome,*
CVE-2021-37986,1,OS,Debian,Debian Linux,10.0
CVE-2021-37986,2,OS,Debian,Debian Linux,11.0
CVE-2021-37986,3,Application,Google,Chrome,*
CVE-2021-37985,1,OS,Debian,Debian Linux,10.0
CVE-2021-37985,2,OS,Debian,Debian Linux,11.0
CVE-2021-37985,3,Application,Google,Chrome,*
CVE-2021-37984,1,OS,Debian,Debian Linux,10.0
CVE-2021-37984,2,OS,Debian,Debian Linux,11.0
CVE-2021-37984,3,Application,Google,Chrome,*
CVE-2021-37983,1,OS,Debian,Debian Linux,10.0
CVE-2021-37983,2,OS,Debian,Debian Linux,11.0
CVE-2021-37983,3,Application,Google,Chrome,*
CVE-2021-37982,1,OS,Debian,Debian Linux,10.0
CVE-2021-37982,2,OS,Debian,Debian Linux,11.0
CVE-2021-37982,3,Application,Google,Chrome,*
CVE-2021-37981,1,OS,Debian,Debian Linux,10.0
CVE-2021-37981,2,OS,Debian,Debian Linux,11.0
CVE-2021-37981,3,Application,Google,Chrome,*
CVE-2021-37980,1,OS,Debian,Debian Linux,10.0
CVE-2021-37980,2,OS,Debian,Debian Linux,11.0
CVE-2021-37980,3,OS,Fedoraproject,Fedora,33
CVE-2021-37979,1,OS,Debian,Debian Linux,10.0
CVE-2021-37979,2,OS,Debian,Debian Linux,11.0
CVE-2021-37979,3,OS,Fedoraproject,Fedora,33
CVE-2021-37979,4,Application,Google,Chrome,*
CVE-2021-37978,1,OS,Debian,Debian Linux,10.0
CVE-2021-37978,2,OS,Debian,Debian Linux,11.0
CVE-2021-37978,3,OS,Fedoraproject,Fedora,33
CVE-2021-37978,4,Application,Google,Chrome,*
CVE-2021-37977,1,OS,Debian,Debian Linux,10.0
CVE-2021-37977,2,OS,Debian,Debian Linux,11.0
CVE-2021-37977,3,OS,Fedoraproject,Fedora,33
CVE-2021-37977,4,Application,Google,Chrome,*
CVE-2021-37976,1,OS,Debian,Debian Linux,10.0
CVE-2021-37976,2,OS,Debian,Debian Linux,11.0
CVE-2021-37976,3,OS,Fedoraproject,Fedora,33
CVE-2021-37976,4,OS,Fedoraproject,Fedora,34
CVE-2021-37976,5,OS,Fedoraproject,Fedora,35
CVE-2021-37976,6,Application,Google,Chrome,*
CVE-2021-37975,1,OS,Debian,Debian Linux,10.0
CVE-2021-37975,2,OS,Debian,Debian Linux,11.0
CVE-2021-37975,3,OS,Fedoraproject,Fedora,33
CVE-2021-37975,4,OS,Fedoraproject,Fedora,34
CVE-2021-37975,5,OS,Fedoraproject,Fedora,35
CVE-2021-37975,6,Application,Google,Chrome,*
CVE-2021-37974,1,OS,Debian,Debian Linux,10.0
CVE-2021-37974,2,OS,Debian,Debian Linux,11.0
CVE-2021-37974,3,OS,Fedoraproject,Fedora,33
CVE-2021-37974,4,OS,Fedoraproject,Fedora,34
CVE-2021-37974,5,OS,Fedoraproject,Fedora,35
CVE-2021-37974,6,Application,Google,Chrome,*
CVE-2021-37973,1,OS,Debian,Debian Linux,10.0
CVE-2021-37973,2,OS,Debian,Debian Linux,11.0
CVE-2021-37973,3,OS,Fedoraproject,Fedora,33
CVE-2021-37973,4,OS,Fedoraproject,Fedora,35
CVE-2021-37973,5,Application,Google,Chrome,*
CVE-2021-37972,1,OS,Debian,Debian Linux,10.0
CVE-2021-37972,2,OS,Debian,Debian Linux,11.0
CVE-2021-37972,3,OS,Fedoraproject,Fedora,33
CVE-2021-37972,4,OS,Fedoraproject,Fedora,34
CVE-2021-37972,5,OS,Fedoraproject,Fedora,35
CVE-2021-37972,6,Application,Google,Chrome,*
CVE-2021-37971,1,OS,Debian,Debian Linux,10.0
CVE-2021-37971,2,OS,Debian,Debian Linux,11.0
CVE-2021-37971,3,OS,Fedoraproject,Fedora,33
CVE-2021-37971,4,OS,Fedoraproject,Fedora,35
CVE-2021-37971,5,Application,Google,Chrome,*
CVE-2021-37970,1,OS,Debian,Debian Linux,10.0
CVE-2021-37970,2,OS,Debian,Debian Linux,11.0
CVE-2021-37970,3,OS,Fedoraproject,Fedora,33
CVE-2021-37970,4,OS,Fedoraproject,Fedora,35
CVE-2021-37970,5,Application,Google,Chrome,*
CVE-2021-37969,1,OS,Debian,Debian Linux,10.0
CVE-2021-37969,2,OS,Debian,Debian Linux,11.0
CVE-2021-37969,3,OS,Fedoraproject,Fedora,33
CVE-2021-37969,4,OS,Fedoraproject,Fedora,35
CVE-2021-37968,1,OS,Debian,Debian Linux,10.0
CVE-2021-37968,2,OS,Debian,Debian Linux,11.0
CVE-2021-37968,3,OS,Fedoraproject,Fedora,33
CVE-2021-37968,4,OS,Fedoraproject,Fedora,35
CVE-2021-37968,5,Application,Google,Chrome,*
CVE-2021-37967,1,OS,Debian,Debian Linux,10.0
CVE-2021-37967,2,OS,Debian,Debian Linux,11.0
CVE-2021-37967,3,OS,Fedoraproject,Fedora,33
CVE-2021-37967,4,OS,Fedoraproject,Fedora,35
CVE-2021-37967,5,Application,Google,Chrome,*
CVE-2021-37966,1,OS,Debian,Debian Linux,10.0
CVE-2021-37966,2,OS,Debian,Debian Linux,11.0
CVE-2021-37966,3,OS,Fedoraproject,Fedora,33
CVE-2021-37966,4,OS,Fedoraproject,Fedora,35
CVE-2021-37965,1,OS,Debian,Debian Linux,10.0
CVE-2021-37965,2,OS,Debian,Debian Linux,11.0
CVE-2021-37965,3,OS,Fedoraproject,Fedora,33
CVE-2021-37965,4,OS,Fedoraproject,Fedora,35
CVE-2021-37965,5,Application,Google,Chrome,*
CVE-2021-37964,1,OS,Debian,Debian Linux,10.0
CVE-2021-37964,2,OS,Debian,Debian Linux,11.0
CVE-2021-37964,3,OS,Fedoraproject,Fedora,33
CVE-2021-37964,4,OS,Fedoraproject,Fedora,35
CVE-2021-37963,1,OS,Debian,Debian Linux,10.0
CVE-2021-37963,2,OS,Debian,Debian Linux,11.0
CVE-2021-37963,3,OS,Fedoraproject,Fedora,33
CVE-2021-37963,4,OS,Fedoraproject,Fedora,35
CVE-2021-37963,5,Application,Google,Chrome,*
CVE-2021-37962,1,OS,Debian,Debian Linux,10.0
CVE-2021-37962,2,OS,Debian,Debian Linux,11.0
CVE-2021-37962,3,OS,Fedoraproject,Fedora,33
CVE-2021-37962,4,OS,Fedoraproject,Fedora,35
CVE-2021-37962,5,Application,Google,Chrome,*
CVE-2021-37961,1,OS,Debian,Debian Linux,10.0
CVE-2021-37961,2,OS,Debian,Debian Linux,11.0
CVE-2021-37961,3,OS,Fedoraproject,Fedora,33
CVE-2021-37961,4,OS,Fedoraproject,Fedora,35
CVE-2021-37961,5,Application,Google,Chrome,*
CVE-2021-37959,1,OS,Debian,Debian Linux,10.0
CVE-2021-37959,2,OS,Debian,Debian Linux,11.0
CVE-2021-37959,3,OS,Fedoraproject,Fedora,33
CVE-2021-37959,4,OS,Fedoraproject,Fedora,35
CVE-2021-37959,5,Application,Google,Chrome,*
CVE-2021-37958,1,OS,Debian,Debian Linux,10.0
CVE-2021-37958,2,OS,Debian,Debian Linux,11.0
CVE-2021-37958,3,OS,Fedoraproject,Fedora,33
CVE-2021-37958,4,OS,Fedoraproject,Fedora,35
CVE-2021-37958,5,Application,Google,Chrome,*
CVE-2021-37957,1,OS,Debian,Debian Linux,10.0
CVE-2021-37957,2,OS,Debian,Debian Linux,11.0
CVE-2021-37957,3,OS,Fedoraproject,Fedora,33
CVE-2021-37957,4,OS,Fedoraproject,Fedora,35
CVE-2021-37957,5,Application,Google,Chrome,*
CVE-2021-37956,1,OS,Debian,Debian Linux,10.0
CVE-2021-37956,2,OS,Debian,Debian Linux,11.0
CVE-2021-37956,3,OS,Fedoraproject,Fedora,33
CVE-2021-37956,4,OS,Fedoraproject,Fedora,35
CVE-2021-37956,5,Application,Google,Chrome,*
CVE-2021-37941,1,Application,Elastic,Apm Agent,*
CVE-2021-37940,1,Application,Elastic,Enterprise Search,*
CVE-2021-37939,1,Application,Elastic,Kibana,*
CVE-2021-37938,1,Application,Elastic,Kibana,*
CVE-2021-37935,1,Application,Huntflow,Huntflow Enterprise,*
CVE-2021-37934,1,Application,Huntflow,Huntflow Enterprise,*
CVE-2021-37933,1,Application,Huntflow,Huntflow Enterprise,*
CVE-2021-37931,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37931,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37931,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37931,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37931,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37931,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37930,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37930,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37930,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37930,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37930,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37930,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37929,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37929,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37929,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37929,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37929,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37929,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37928,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37928,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37928,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37928,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37928,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37928,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37927,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37927,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37927,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37927,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37927,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37927,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37926,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37926,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37926,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37926,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37926,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37926,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37925,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37925,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37925,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37925,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37925,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37924,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37924,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37924,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37924,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37924,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37924,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37923,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37923,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37923,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37923,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37923,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37923,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37922,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37922,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37922,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37922,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37922,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37922,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37921,1,Application,Zohocorp,Manageengine Admanager Plus,*
CVE-2021-37921,2,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37921,3,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37921,4,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37921,5,Application,Zohocorp,Manageengine Admanager Plus,7.1
CVE-2021-37921,6,Application,Zohocorp,Manageengine Admanager Plus,7.1
